#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
CONVERTING;CONVERTING;CONVERSION;KONVERTIERUNG;;CONVERSIÓN;;;;;;;;;x
EVTDESC_TOG_7112;While Perun might rule our earthly world, wise and sly Veles is the God of the Underworld, where all of us will end up one day. His realm is not a dark and barren one, but wet and lush. Veles' chosen devote their life to carrying out his desires in this world, with the hopes of a glorious afterlife in the next.;Alors que Péroun pourrait gouverner notre monde terrestre, le sage et rusé Vélès est le dieu des enfers, où nous allons tous finir un jour. Son royaume n'est pas sombre et aride, mais humide et luxuriant. Les Élus de Vélès consacrent leur vie à la réalisation de ses désirs dans ce monde, avec l'espoir d'une vie après la mort glorieuse dans l'au-delà.;Während Perun auf Erden herrscht, ist der weise, verschlagene Veles der Gott der Unterwelt, in der wir alle eines Tages enden werden. Sein Reich ist nicht dunkel und öde, sondern feucht und üppig. Die Auserwählten von Veles widmen ihr Leben der Ausführung seiner Wünsche und hoffen auf ein glorreiches Leben nach dem Tod.;;Aunque Perún gobierna nuestro mundo terrenal, el sabio y sutil Veles es dios del inframundo, donde todos acabaremos algún día. Su reino no es oscuro y yermo sino húmedo y exuberante. Los elegidos de Veles dedican sus vidas a cumplir sus deseos en este mundo con la esperanza de obtener la gloria en la otra vida.;;;;;;x
EVTDESC_TOG_7113;Jarilo, the God of Fertility, is the son of Perun. He and his sister Morana were born on new year's eve, although Jarilo was snatched from his cradle by Veles, and brought up as his son in the Underworld. When Jarilo returned to the earthly realm, he brought with him warmth and lushness, thus creating spring.;Yarilo, le dieu de la fertilité, est le fils de Péroun. Lui et sa sœur Morana sont nés à la veille du nouvel an, bien qu'Yarilo a été enlevé très jeune par Vélès, et élevé comme son propre fils dans les enfers. Lorsqu'Yarilo est retourné au royaume terrestre, il a apporté chaleur et luxuriance, créant ainsi le printemps.;Jarilo, der Gott der Fruchtbarkeit, ist der Sohn von Perun. Er und seine Schwester Morana wurden an Silvester geboren, auch wenn Veles Jarilo aus seiner Krippe entführte und in der Unterwelt als seinen Sohn erzog. Als Jarilo wieder zur Erde zurückkehrte, brachte er Wärme und Üppigkeit mit und so entstand der Frühling.;;Jarilo, dios de la fertilidad, es el hijo de Perún. Él y su hermana Morana nacieron en nochevieja, aunque Veles secuestró a Jarilo en su cuna y lo crio como si fuera hijo suyo en el inframundo. Cuando Jarilo regresó al reino terrenal, trajo con él calidez y exuberancia, creando así la primavera.;;;;;;x
EVTDESC_TOG_7114;Morana, the Goddess of Death and Rebirth, is a mighty but vengeful mistress. When her brother and husband Jarilo cheated on her, she slew him. Without him the world withered and froze, thus creating winter. Morana holds many secrets and spells which she bestows on her most faithful followers.;Morana, la déesse de la mort et de la renaissance, est une puissante mais vindicative maîtresse. Lorsque son frère et mari Yarilo l'a trompée, elle le tua. Sans lui, le monde dessécha et gela, créant ainsi l'hiver. Morana détient beaucoup de secrets et de sorts qu'elle confère à ses disciples les plus fidèles.;Morana, die Göttin von Tod und Wiedergeburt, ist eine mächtige, aber rachsüchtige Herrin. Als ihr Bruder und Ehemann Jarilo sie betrog, tötete sie ihn. Ohne ihn verwelkte und gefror die Welt, und so entstand Winter. Morana kennt viele Geheimnisse und Zaubersprüche, die sie ihren treusten Anhängern gewährt.;;Morana, diosa de la muerte y la resurrección, es una ama poderosa pero vengativa. Cuando su hermano y esposo Jarilo le fue infiel, ella lo mató. Sin él, el mundo se marchitó y se congeló, creando así el invierno. Morana guarda muchos secretos y hechizos que confía a sus seguidores más fervientes.;;;;;;x
EVTOPTA_TOG_7111;I hope to prove myself a worthy follower.;J'espère me prouver que je suis un[Root.GetNoneE] adepte digne.;Ich hoffe, ich werde mich als würdiger Anhänger erweisen.;;Espero poder demostrar ser un seguidor digno.;;;;;;x
EVTDESC_TOG_7200;There are many deities whom you can chose to follow. Will it be motherly Yemoja, Goddess of Water and Fertility? Perhaps the trickster Ekwensu, who knows how to negotiate and strike a bargain? For knowledge, turn to the sage Orunmila, while luck in battle shall be granted to those who pray to Shango.;Il existe beaucoup de divinités que vous pourriez choisir d'adorer. Yemoja, déesse de l'eau et de la fertilité ? Le rusé Ekwensu, qui sait comment négocier et conclure un marché ? Pour la connaissance, tournez-vous vers le sage Ornmila, et pour avoir de la chance dans les batailles, c'est Shango.;Es gibt viele Gottheiten, denen Ihr folgen könnt. Wie wäre es mit der mütterlichen Yemoja, der Göttin von Wasser und Fruchtbarkeit? Vielleicht der trickreiche Ekwensu, der verhandeln und Geschäfte machen kann? Wenn Ihr nach Wissen suchst, wendet Euch an den weisen Orunmila, während Kampfglück denjenigen gewährt wird, die Shango anbeten.;;Hay muchas deidades a las que puedes seguir. ¿Será la maternal Yemoja, diosa del agua y la fertilidad? ¿Quizá el embaucador Ekwensu, que sabe negociar y obtener una buena ganga? Si buscas conocimientos, acude al sabio Orunmila, mientras que la suerte en la batalla les será concedida a aquellos que rezan a Shango.;;;;;;x
EVTOPTA_TOG_7200;It shall be Yemoja. May the mother protect me.;Ce sera Yemoja. Puisse la Mère me protéger.;Ich werde Yemoja anbeten. Möge die Mutter mich beschützen.;;Será Yemoja. Que la madre me proteja.;;;;;;x
EVTOPTB_TOG_7200;Ekwensu will bless me with riches beyond imagining.;Ekwensu me bénira avec des richesses dépassant l'imagination.;Ekwensu wird mich mit unvorstellbaren Reichtümern segnen.;;Ekwensu me bendecirá con riquezas inimaginables.;;;;;;x
EVTOPTC_TOG_7200;I will dedicate my prayers to great Orunmila, the holder of truth.;Mes prières seront pour le grand Orunmila, le détenteur de la Vérité.;Ich werde meine Gebete der großen Orunmila, der Wahrheitsgöttin, widmen.;;Dedicaré mis plegarias al gran Orunmila, poseedor de la verdad.;;;;;;x
EVTOPTD_TOG_7200;Strong and mighty Shango, I will do battle in your name!;Puissant Shango, je combattrai en votre nom !;Starker und mächtiger Shango, ich werde in deinem Namen kämpfen!;;¡Fuerte y poderoso Shango, batallaré en tu nombre!;;;;;;x
EVTDESC_TOG_7201;Yemoja, spirit of Water and Creation, is both warm and fierce. Like all mothers, she has a gentle hand, until anyone threatens her children. She is worshiped wherever there is water, at shores and rivers alike, and is the patron of pregnant women and fishermen.;Yemoja, l'esprit de l'eau et de la Création, est à la fois chaleureuse et féroce. Comme toutes les mères, elle a une main douce, jusqu'à ce que quelqu'un menace ses enfants. Elle est adorée partout où il y a de l'eau, sur les rivages comme près des rivières, et est la protectrice des femmes enceintes et des pêcheurs.;Yemoja, Geist des Wassers und der Schöpfung, ist warm und wild zugleich. Wie alle Mütter hat sie eine sanfte Hand, bis jemand ihre Kinder bedroht. Sie wird überall dort angebetet, wo es Wasser gibt, an der Küste und an Flüssen. Sie ist die Schutzgöttin von schwangeren Frauen und Fischern.;;Yemoja, espíritu del agua y la creación, es tan cálida como fiera. Como todas las madres, sus manos son suaves... hasta que alguien amenaza a sus hijos. La veneran allí donde hay agua, tanto en costas como en ríos, y es la protectora de las mujeres embarazadas y los pescadores.;;;;;;x
EVTDESC_TOG_7202;Shrewd and manipulative, no one can strike a bargain like Ekwensu. Even in the most difficult mercantile situations, he can be called upon for luck and guidance. While he normally works in the shadows, Ekwensu can be a force of chaos and violence if crossed, so tread carefully.;Astucieux et manipulateur, personne ne peut conclure une affaire comme Ekwensu. Même dans les situations marchandes les plus difficiles, il peut être invoqué pour avoir de la chance et prendre la bonne décision. Puisqu'il agit habituellement depuis les ténèbres, Ekwensu peut être une source de chaos et de violence si en colère, donc il faut faire preuve de prudence.;Niemand kann so gute Geschäfte machen wie der gerissene und manipulative Ekwensu. Auch in den schwierigsten Handelssituationen wird er um Glück und Anleitung gebeten. Während er normalerweise in den Schatten arbeitet, kann Ekwensu Chaos und Gewalt auslösen, falls man ihn verärgert, gehe also mit Vorsicht vor.;;"Astuto y manipulador, nadie obtiene gangas como Ekwensu. Se puede acudir a él en busca de suerte y consejo incluso en las situaciones mercantiles más difíciles. Aunque suele trabajar en las sombras, Ekwensu puede ser una fuerza caótica y violenta si se le contraría ve con cuidado.";;;;;;x
EVTDESC_TOG_7203;The primordial Orunmila is the holder of wisdom and truth. They are especially knowledgeable of the human form and purity. Orunmila is said to be able to cure to every illness and divine the future. Followers of Orunmila strive to live a virtuous, just life.;Le primordial Orunmila est le détenteur de la sagesse et de la vérité. Il est particulièrement bien informé sur l'être humain et la pureté. Orunmila est dit être en mesure de soigner chaque maladie et de prédire l'avenir. Ses adeptes s'efforcent d'avoir une vie juste et vertueuse.;Die uranfängliche Orunmila ist die Hüterin von Weisheit und Wahrheit. Sie wissen besonders viel über die menschliche Gestalt und Reinheit. Orunmila soll jede Krankheit heilen und in die Zukunft blicken können. Die Anhänger von Orunmila streben nach einem tugendhaften, gerechten Leben.;;El primordial Orunmila es el poseedor de la sabiduría y la verdad. Su mayor erudición es la de la forma y la pureza humanas. Se dice que Orunmila puede curar cualquier enfermedad y adivinar el futuro. Los seguidores de Orunmila ansían vivir una vida de virtud y justicia.;;;;;;x
EVTDESC_TOG_7204;All hail the mighty Shango, the great warrior king who transcended the bonds of mortality to rule forever! His weapons are stones and lightning, with whom he vanquishes the unworthy and brings justice wherever he goes.;Vive le puissant Shango, le grand roi guerrier qui a transcendé les chaînes de la mortalité afin de régner éternellement ! Ses armes sont des pierres et des éclairs, avec lesquels il vainc l'indigne et apporte la justice partout où il se rend.;Heil dem mächtigen Shango, dem großen Kriegerkönig, der die Banden der Sterblichkeit abgeschüttelt hat, um für immer zu herrschen! Seine Waffen sind Steine und Blitze, mit denen er die Unwürdigen vernichtet und auf allen seinen Wegen Gerechtigkeit mit sich bringt.;;¡Honrad todos al poderoso Shango, el gran rey guerrero que trascendió los vínculos de la mortalidad para gobernar por siempre! Sus armas son las piedras y los relámpagos con los que derrota a los indignos y lleva la justicia allí adonde va.;;;;;;x
follower_of_yemoja;Follower of Yemoja;Adepte d'Yemoja;Anhänger von Yemoja;;Seguidor de Yemoja;;;;;;x
follower_of_yemoja_desc;This character is a devout follower of Yemoja, the West African deity of water and motherhood.;Ce personnage est un adepte d'Yemoja, la divinité ouest-africaine de l'eau et de la maternité.;Dieser Charakter ist Yemoja, der westafrikanischen Gottheit von Wasser und Mutterschaft, treu ergeben.;;Este personaje es un devoto seguidor de Yemoja, la diosa africana occidental del agua y la maternidad.;;;;;;x
follower_of_ekwensu;Follower of Ekwensu;Adepte d'Ekwensu;Anhänger von Ekwensu;;Seguidor de Ekwensu;;;;;;x
follower_of_ekwensu_desc;This character is a devout follower of Ekwensu, the West African deity of trade and negotiations.;Ce personnage est un adepte d'Ekwensu, la divinité ouest-africaine du commerce et des négociations.;Dieser Charakter ist Ekwensu, der westafrikanischen Gottheit von Handel und Geschäften, treu ergeben.;;Este personaje es un devoto seguidor de Ekwensu, el dios africano occidental del comercio y la negociación.;;;;;;x
follower_of_orunmila;Follower of Orunmila;Adepte d'Orunmila;Anhänger von Orunmila;;Seguidor de Orunmila;;;;;;x
follower_of_orunmila_desc;This character is a devout follower of Orunmila, the West African deity of knowledge and purity.;Ce personnage est un adepte d'Orunmila, la divinité ouest-africaine de la connaissance et de la pureté.;Dieser Charakter ist Orunmila, der westafrikanischen Gottheit von Wissen und Reinheit, treu ergeben.;;Este personaje es un devoto seguidor de Orunmila, el dios africano occidental del conocimiento y la pureza.;;;;;;x
follower_of_shango;Follower of Shango;Adepte de Shango;Anhänger von Shango;;Seguidor de Shango;;;;;;x
follower_of_shango_desc;This character is a devout follower of Shango, the West African deity of lightning, justice and war.;Ce personnage est un adepte de Shango, la divinité ouest-africaine de l'éclair, de la justice et de la guerre.;Dieser Charakter ist Shango, der westafrikanischen Gottheit von Gewittern, Gerechtigkeit und Krieg, treu ergeben.;;Este personaje es un devoto seguidor de Shango, el dios africano occidental del relámpago, la justicia y la guerra.;;;;;;x
EVTDESC_RIP_12099_A;To the [GetFromRootInsult] [Root.GetTitledFirstName],\n\nDue to the affliction spreading through [Root.PrimaryTitle.GetName] I have been forced to seclude myself with my court at [From.Location.GetName]. Thus I will not fulfill my duties as [From.GetJobTitle] until the crisis is over.\n\nSigned, [From.GetTitledFirstName];[Root.GetTitledFirstName], espèce [GetFromRootInsultNounAdj],\n\nÀ cause de l'affliction qui se répand en [Root.PrimaryTitle.GetName], je suis forcé[From.GetNoneE] de vivre en réclusion avec ma Cour à [From.Location.GetName]. Ainsi, je ne remplirai pas mes devoirs de [From.GetJobTitle] jusqu'à ce que la crise soit passée.\n\nSigné, [From.GetTitledFirstName];An [Root.GetTitledFirstName],\ndurch die Krankheit, die sich in [Root.PrimaryTitle.GetName] verbreitet, sah ich mich gezwungen, mich mit meinem Hof in [From.Location.GetName] zurückzuziehen. Daher kann ich meine Pflichten als [From.GetJobTitle] erst dann wieder erfüllen, wenn die Krise vorbei ist.\n\nGezeichnet, [From.GetTitledFirstName];;[GetFromRootInsult] [Root.GetTitledFirstName]:\n\nA causa de la aflicción que se extiende por [Root.PrimaryTitle.GetName], me veo obligado a recluirme con mi corte en [From.Location.GetName]. Por tanto, no cumpliré mis deberes como [From.GetJobTitle] hasta que finalice la crisis.\n\nFirmado: [From.GetTitledFirstName];;;;;;x
EVTDESC_RIP_12099_B;To the most respectable [Root.GetTitledFirstName],\n\nDue to the affliction spreading through [Root.PrimaryTitle.GetName] I have been forced to seclude myself with my court at [From.Location.GetName]. Thus I unfortunately cannot fulfill my duties as [From.GetJobTitle] until the crisis is over.\n\nSigned, [From.GetTitledFirstName];Très respectable [Root.GetTitledFirstName],\n\nÀ cause de l'affliction qui se répand en [Root.PrimaryTitle.GetName], je suis forcé[From.GetNoneE] de vivre en réclusion avec ma Cour à [From.Location.GetName]. Ainsi, je ne pourrai malheureusement pas remplir mes devoirs de [From.GetJobTitle] jusqu'à ce que la crise soit passée.\n\nSigné, [From.GetTitledFirstName];An [Root.GetTitledFirstName],\ndurch die Krankheit, die sich in [Root.PrimaryTitle.GetName] verbreitet, sah ich mich gezwungen, mich mit meinem Hof in [From.Location.GetName] zurückzuziehen. Daher kann ich leider meine Pflichten als [From.GetJobTitle] erst dann wieder erfüllen, wenn die Krise vorbei ist.\n\nGezeichnet, [From.GetTitledFirstName];;Al muy respetable [Root.GetTitledFirstName]:\n\nA causa de la aflicción que se extiende por [Root.PrimaryTitle.GetName], me veo obligado a recluirme con mi corte en [From.Location.GetName]. Por tanto, me será imposible cumplir mis deberes como [From.GetJobTitle] hasta que finalice la crisis.\n\nFirmado: [From.GetTitledFirstName];;;;;;x
EVTOPTA_RIP_12099_A;I never should have put that [GetRootFromInsult] on my council!;Je n'aurais jamais dû [From.GetLeLa] prendre à mon Conseil !;Ich hätte diesen Menschen niemals in meinen Rat aufnehmen sollen!;;¡Nunca debí meter a ese [GetRootFromInsult] en mi Consejo!;;;;;;x
EVTOPTA_RIP_12099_B;Regrettable, although understandable...;Regrettable, bien que compréhensible...;Bedauernswert, wenn auch verständlich ...;;Lamentable, pero comprensible...;;;;;;x
EVTDESC_RIP_12100;§Y[From.GetTitledFirstName]§! has returned to my court and council. [From.GetSheHeCap] is yet again able to carry out [From.GetHerHis] duties as [From.GetJobTitle].;[From.GetTitledFirstName] est de retour à la Cour et au Conseil, et à nouveau capable de remplir ses devoirs de [From.GetJobTitle].;§Y[From.GetTitledFirstName]§! ist an meinen Hof und Rat zurückgekehrt. [From.GetSheHeCap] ist wieder in der Lage, [From.GetHerHis]e Pflichten als [From.GetJobTitle] auszuüben.;;[From.GetTitledFirstName] ha regresado a mi corte y a mi Consejo. Ya puede volver a llevar a cabo sus deberes como [From.GetJobTitle].;;;;;;x
EVTDESC_TOG_7300;There are many deities whom you can chose to follow. Great Ukko, God of the Sky and the bringer of good harvests, or his wife Akka, Goddess of love and protection. Perhaps you will pray to Tapio and Mielikki, Master and Mistress of the Hunt. You may also dedicate your worship to the sly tempter Lempo...;Il existe beaucoup de divinités que vous pourriez choisir d'adorer. Le Grand Ukko, le dieu du ciel et des bonnes récoltes, ou sa femme Akka, déesse de l'amour et de la protection. Ou bien Tapio et Mielikki, Maître et Maîtresse de la chasse. Ou encore le tentateur et rusé Lempo...;Es gibt viele Gottheiten, denen Ihr folgen könnt. Dem großen Ukko, Gott des Himmels und der guten Ernten, oder seiner Frau Akka, Göttin der Liebe und des Schutzes. Vielleicht werdet Ihr Tapio und Mielikki, Herrn und Herrin der Jagd, anbeten. Ihr könntet Eure Gebete auch dem verschlagenen Versucher Lempo widmen ...;;Hay muchas deidades a las que puedes seguir. Al gran Ukko, dios del cielo y portador de buenas cosechas, o a su esposa Akka, diosa del amor y la protección. Quizá reces a Tapio y Mielikki, señor y señora de la cacería. Quizá dediques tu adoración al astuto tentador Lempo...;;;;;;x
EVTOPTA_TOG_7300;Ukko rules over them all!;Ukko règne même sur eux !;Ukko herrscht über sie alle!;;¡Ukko los domina a todos!;;;;;;x
EVTOPTB_TOG_7300;I am one of Akka's children. May she protect me.;Je suis un[Root.GetNoneE] des enfants d'Akka. Puisse-t-Elle me protéger.;Ich bin eine von Akkas Kindern. Möge sie mich schützen.;;Soy uno de los hijos de Akka. Que ella me proteja.;;;;;;x
EVTOPTC_TOG_7300;Tapio and Mielikki shall bring me good fortune in the forest!;Tapio et Mielikki me porteront chance dans la forêt !;Tapio und Mielikki werden mir im Wald Glück bringen!;;¡Tapio y Mielikki me traerán buena suerte en el bosque!;;;;;;x
EVTOPTD_TOG_7300;May Lempo bestow their secrets upon me.;Puisse Lempo me transmettre ses secrets.;Möge Lampo mir seine Geheimnisse mitteilen.;;Que Lempo me confíe sus secretos.;;;;;;x
EVTDESC_TOG_7301;The domain of the great and mighty Ukko is the heavens. He rules over the weather and brings us good harvests. As he rides in his chariot, swinging his great hammer, he sends lightning bolts across the sky. As the chief of all gods, he grants his followers guidance in their rule and prosperity in their realm.;Le domaine du grand et puissant Ukko est le ciel. Il règne sur le temps et nous apporte de bonnes récoltes. Lorsqu'il se déplace sur son char, brandissant son grand marteau, il envoie des éclairs à travers le ciel. En tant que chef de tous les dieux, il porte conseil à ses adeptes sur la façon de régner et apporte prospérité en leurs terres.;Das Reich des großen, mächtigen Ukko ist im Himmel. Er herrscht über das Wetter und bringt uns gute Ernten. Er fährt in seinem Streitwagen, schwingt seinen großen Hammer und schickt Blitze über den Himmel. Als oberster aller Götter gibt er seinen Anhängern Anweisungen für ihre Herrschaft und Wohlstand in ihrem Reich.;;El dominio del gran y poderoso Ukko es el de los cielos. Gobierna la meteorología y nos trae buenas cosechas. Montado en su carruaje, blandiendo su martillo, envía rayos por el cielo. Como jefe de todos los dioses, otorga a sus seguidores orientación para gobernar y prosperidad a sus reinos.;;;;;;x
EVTDESC_TOG_7302;Akka, Goddess of love, fertility and protection, is a gentle yet powerful mistress. She cares for all of her children, although especially mothers and infants. When thunder echoes between the mountains, it is Akka making love with her husband, the chief god Ukko.;Akka, déesse de l'amour, de la fertilité et de la protection, est une maîtresse douce mais puissante. Elle prend soin de tous ses enfants, et surtout des mères et des enfants. Lorsque le tonnerre résonne entre les montagnes, c'est Akka faisant l'amour avec son époux Ukko, le chef des dieux.;Akka, die Göttin der Liebe, Fruchtbarkeit und des Schutzes ist eine sanfte, aber mächtige Herrin. Sie kümmert sich um alle ihre Kinder, aber besonders um Mütter und Kleinkinder. Wenn der Donner zwischen den Bergen hallt, liebt Akka ihren Ehemann, den obersten Gott Ukko.;;Akka, diosa del amor, la fertilidad y la protección, es una ama tan amable como poderosa. Cuida de todos sus hijos, aunque especialmente a las madres y a los niños. Cuando el trueno resuena entre las montañas, Akka está haciendo el amor con su esposo, el dios jefe Ukko.;;;;;;x
EVTDESC_TOG_7303;The woods are ruled by Tapio and Mielikki, God and Goddess of the Hunt. Those who pledge their allegiance to them shall always be blessed with true aim and strength of body. Mielikki is also a most accomplished healer and has a vast knowledge of all the herbs in the forest.;Les bois sont gouvernés par Tapio et Mielikki, dieu et déesse de la chasse. Ceux qui leur jurent allégeance seront doués d'un vrai but et d'un corps fort. Mielikki est aussi une guérisseuse talentueuse qui possède une immense connaissance des herbes de la forêt.;Die Wälder werden von Tapio und Mielikki, dem Gott und der Göttin der Jagd beherrscht. Wer ihnen die Treue schwört, wird immer mit einem guten Ziel und starken Körper gesegnet sein. Mielikki ist auch eine sehr geschickte Heilerin und kennt alle Kräuter im Wald.;;Los bosques son el dominio de Tapio y Mielikki, dios y diosa de la cacería. Aquellos que les juran lealtad serán bendecidos por siempre con buena puntería y fortaleza física. Mielikki es además una experta sanadora y tiene amplios conocimientos de todas las hierbas del bosque.;;;;;;x
EVTDESC_TOG_7304;Those who worship Lempo has chosen an erratic Master. While they may share many secrets regarding love and seduction, know that matters of the heart can be as dangerous as those of the sword. However, if you keep your wits about you, Lempo's lessons shall bring you power and influence beyond comprehension.;Ceux qui adorent Lempo ont choisi un Maître erratique. Bien qu'Il puisse partager de nombreux secrets concernant l'amour et la séduction, il faut savoir que les choses du cœur peuvent être aussi dangereuses que celles de l'épée. Cependant, si vous gardez votre bon sens, les leçons de Lempo doivent vous apporter puissance et influence au-delà de l'entendement.;Diejenigen, die Lempo anbeten, haben einen unberechenbaren Meister gewählt. Sie teilen zwar vielleicht viele Geheimnisse über Liebe und Verführung, sollten aber wissen, dass Herzensangelegenheiten genauso gefährlich wie das Schwert sein können. Wenn du jedoch ein helles Köpfchen bewahrst, werden dir die Lektionen von Lempo unvorstellbare Macht und Einfluss bringen.;;Aquellos que adoran a Lempo han elegido a un amo errático. Aunque comparten muchos secretos acerca del amor y la seducción, saben que los asuntos del corazón pueden ser tan peligrosos como los de la espada. Sin embargo, si no descuidas tu astucia, las lecciones de Lempo te aportarán poder e influencia más allá de toda comprensión.;;;;;;x
follower_of_ukko;Follower of Ukko;Adepte d'Ukko;Anhänger von Ukko;;Seguidor de Ukko;;;;;;x
follower_of_ukko_desc;This character is a devout follower of Ukko, the Suomenusko deity of the sky and harvests.;Ce personnage est un adepte d'Ukko, la divinité suomenusko du ciel et de la moisson.;Dieser Charakter ist Ukko, der Suomenusko-Gottheit des Himmels und der Ernte, treu ergeben.;;Este personaje es un devoto seguidor de Ukko, el dios suomenusco del cielo y las cosechas.;;;;;;x
follower_of_akka;Follower of Akka;Adepte d'Akka;Anhänger von Akkao;;Seguidor de Akka;;;;;;x
follower_of_akka_desc;This character is a devout follower of Akka, the Suomenusko deity of motherhood, protection and love.;Ce personnage est un adepte d'Akka, la divinité suomenusko de la maternité, de la protection et de l'amour.;Dieser Charakter ist Akka, der Suomenusko-Gottheit von Mutterschaft, Schutz und Liebe, treu ergeben.;;Este personaje es un devoto seguidor de Akka, la diosa suomenusca de la maternidad, la protección y el amor.;;;;;;x
follower_of_taipo_and_mielikki;Follower of Tapio and Mielikki;Adepte de Tapio et Mielikki;Anhänger von Tapio und Mielikki;;Seguidor de Tapio y Mielikki;;;;;;x
follower_of_taipo_and_mielikki_desc;This character is a devout follower of Tapio and Mielikki, the Suomenusko deities of forests, hunting and healing.;Ce personnage est un adepte de Tapio et Mielikki, les divinités suomenuskos de la forêt, de la chasse et de la guérison.;Dieser Charakter ist Tapio und Mielikki, den Suomenusko-Gottheiten des Waldes, der Jagd und des Heilens, treu ergeben.;;Este personaje es un devoto seguidor de Tapio y Mielikki, las deidades suomenuscas de los bosques, la caza y la curación.;;;;;;x
follower_of_lempo;Follower of Lempo;Adepte de Lempo;Anhänger von Lempo;;Seguidor de Lempo;;;;;;x
follower_of_lempo_desc;This character is a devout follower of Lempo, the Suomenusko deity of seduction and love.;Ce personnage est un adepte de Lempo, la divinité suomenusko de la séduction et de l'amour.;Dieser Charakter ist Lempo, der Suomenusko-Gottheit von Verführung und Liebe, treu ergeben.;;Este personaje es un devoto seguidor de Lempo, la deidad suomenusca de la seducción y el amor.;;;;;;x
EVTDESC_TOG_7400;There are many deities whom you can chose to follow. The supreme ruler, our Father Dievas, or his ambitious brother Velnias, God of the Underworld. For luck in war, pray to Perkunas, God of Thunder. Zemyna, the Earth Goddess, blesses her faithful with fertility and good harvests.;Il existe beaucoup de divinités que vous pourriez choisir d'adorer. Le chef suprême, notre père Dievas, ou son ambitieux frère Velnias, dieu des enfers. Pour de la chance à la guerre, priez Perkunas, le dieu du tonnerre. Zemyna, la déesse de la terre, apporte à ses fidèles la fertilité et de bonnes récoltes.;Es gibt viele Gottheiten, denen Ihr folgen könnt. Dem erhabenen Herrscher, unseren Vater Dievas, oder seinem ehrgeizigen Bruder Velnias, Gott der Unterwelt. Für Glück im Krieg betet Perkunas, den Donnergott an. Zemyna, die Erdgöttin, segnet ihre Anhänger mit Fruchtbarkeit und guten Ernten.;;Hay muchas deidades a las que puedes seguir. El gobernante supremo, nuestro Padre Dievas, o su ambicioso hermano Velnias, dios del inframundo. Para tener suerte en la guerra, reza a Perkunas, dios del trueno. Zemyna, la diosa de la tierra, bendice a sus fieles con fertilidad y buenas cosechas.;;;;;;x
EVTOPTA_TOG_7400;Good Dievas, I shall serve you faithfully.;Dievas, je vais vous servir fidèlement.;Guter Dievas, ich werde dir treu dienen.;;Buen Dievas, te serviré fielmente.;;;;;;x
EVTOPTB_TOG_7400;Velnias, share the secrets of death with me!;Velnias, partagez les secrets de la mort avec moi !;Velnias, teile die Geheimnisse des Todes mit mir!;;¡Velnias, comparte conmigo los secretos de la muerte!;;;;;;x
EVTOPTC_TOG_7400;I will bring you honor on the battlefield, mighty Perkunas!;Je vous honorerai sur le champ de bataille, puissant Perkunas;Ich werde dich auf dem Schlachtfeld ehren, mächtiger Perkunas!;;¡Te honraré en el campo de batalla, poderoso Perkunas!;;;;;;x
EVTOPTD_TOG_7400;My prayers go to bountiful Zemyna.;Mes prières iront à la généreuse Zemyna.;Meine Gebete gehen an die üppige Zemyna.;;Mis plegarias son para la generosa Zemyna.;;;;;;x
EVTDESC_TOG_7401;Dievas, our Father, is the supreme ruler of all Gods and Goddessess. He has created all that which is good and wonderful in this world, including us. His rule is one of peace and understanding, and those are his gifts to faithful followers.;Dievas, notre Père, est le chef suprême de tous les dieux et déesses. Il a créé tout ce qui est bon et merveilleux en ce monde, nous y compris. Son règne est celui de la paix et de la bienveillance, et ce sont ses cadeaux à ses fidèles.;Dievas, unser Vater, ist der erhabene Herrscher über alle Götter und Göttinnen. Er hat alles erschaffen, was in dieser Welt gut und wunderbar ist, auch uns selbst. Unter seiner Herrschaft herrscht Friede und Verständnis, und diese Gaben schenkt er seinen treuen Anhängern.;;Dievas, nuestro Padre, es el gobernante supremo de todos los dioses y diosas. Ha creado todo lo que es bueno y maravilloso en el mundo, a nosotros incluidos. Su dominio es el de la paz y la comprensión, y esos son sus regalos para sus fieles seguidores.;;;;;;x
EVTDESC_TOG_7402;Velnias the Serpent is God of Death and the Underworld. He is the brother of Dievas and the enemy of Perkunas. He can shapeshift into various animals, conjure up storms, and is a master of chaos and deception. Beware those who have been given his powers.;Velnias le Serpent est le dieu de la mort et des enfers. C'est le frère de Dievas et l'ennemi de Perkunas. Il peut se métamorphoser en divers animaux, provoquer des tempêtes, et c'est le maître du chaos et de la duperie. Méfiez-vous de ceux qui ont reçu Ses pouvoirs.;Velnias, die Schlange, ist der Gott des Todes und der Unterwelt. Er ist der Bruder von Dievas und der Feind von Perkunas. Er kann sich in verschiedene Tiere verwandeln, Stürme herbeirufen und ist ein Meister des Chaos und der Blendung. Nehmt Euch vor denen in Acht, die seine Mächte erhalten haben.;;Velnias la Serpiente es el dios de la muerte y el inframundo. Es el hermano de Dievas y el enemigo de Perkunas. Puede transformarse en varios animales, conjurar tormentas y es un maestro del caos y el engaño. Cuídate de aquellos que han recibido sus poderes.;;;;;;x
