#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
gamer;Game Master;Expert en jeux;Meisterspieler;;Maestro de juego;;;;;;;;;x
EVTOPTA_WoL_12004;To the dungeons with him!;Envoyez-le au cachot!;In den Kerker mit ihm!;;!A la mazmorra con él!;;;;;;;;;x
EVTDESC_WoL_12005;The construction of your new castle in [FromFrom.GetName] has been hampered by delays and material shortages. It looks as though the architect's initial estimates of the building costs were somewhat... optimistic. More funds will be required if the castle is to be finished.;La construction de votre château en [FromFrom.GetName] fait face à des retards et à une pénurie de matériaux de construction. Il semble que l'estimation initiale de l'architecte était quelque peu optimiste. Il faudra davantage de fonds pour terminer la construction du château.;Der Bau Eurer neuen Burg in [FromFrom.GetName] wird durch Verzögerungen und Engpässe beim Baumaterial erschwert. Es scheint, dass der ursprüngliche Kostenvoranschlag des Architekten etwas... optimistisch war. Zusätzliche Geldmittel werden benötigt, damit die Burg fertiggestellt werden kann.;;La construcción de tu nuevo castillo en [FromFrom.GetName] está siendo obstaculizado por retrasos y escasez de materiales. Parece que las estimaciones iniciales de gastos de edificio del arquitecto fueron algo... optimistas. Se necesitarán más fondos si se quiere terminar el castillo.;;;;;;;;;x
EVTOPTA_WoL_12005;Confound it all! Give them the gold they need.;Qu'importe ! Donnez-leur tout l'or dont ils ont besoin !;Hölle und Verdammnis! Gebt ihnen das Gold, das sie benötigen.;;!Maldita sea! Dadles el oro que necesitan.;;;;;;;;;x
EVTOPTB_WoL_12005;Abandon construction... let us save what we can.;Abandonnons le projet et récupérons ce que nous pouvons.;Stellt das Bauvorhaben ein... retten wir, was wir können.;;Abandonad la construcción... salvemos lo que podemos.;;;;;;;;;x
construction_ceases;Construction on the castle ceases.;La construction du château s'arrête.;Die Burg wird nicht mehr weitergebaut.;;Cesa la construcción del castillo.;;;;;;;;;x
EVTDESC_WoL_12006;The castle you commissioned in [FromFrom.GetName] has been finished, and its construction required even less resources than originally planned! The surplus building material has been sold, and the gold placed in your coffers.;Le projet de château que vous avez lancé à [FromFrom.GetName] a été mené à bien, et il vous reste même des matériaux ! Ce surplus a été vendu et l'or entreposé dans vos coffres.;Die Burg, die Ihr in [FromFrom.GetName] in Auftrag gegeben habt, wurde fertiggestellt. Für den Bau wurden sogar weniger Ressourcen benötigt als ursprünglich geplant! Das überschüssige Baumaterial wurde verkauft und das Gold Eurem Staatssäckel zugeführt.;;El castillo que encargaste en [From.GetName] ha sido terminado, y su construcción requirió aún menos recursos de los que se planearon en un principio. Los excedentes de material de construcción se han vendido, y el oro se ha depositado en tus arcas.;;;;;;;;;x
EVTOPTA_WoL_12006;Excellent!;Excellent !;Ausgezeichnet!;;!Excelente!;;;;;;;;;x
EVTDESC_WoL_12007;The castle you commissioned in [FromFrom.GetName] has been finished, more or less on schedule, and it appears to be of sturdy construction.;Le projet de château que vous avez lancé à [FromFrom.GetName] a été mené à bien et s'est terminé plutôt dans les temps. La construction semble solide.;Die Burg, die Ihr in [FromFrom.GetName] in Auftrag gegeben habt, wurde fertiggestellt, mehr oder weniger im Zeitplan. Sie macht einen robusten Eindruck.;;El castillo que encargaste en [FromFromFrom.GetName], ha sido terminado, más o menos a tiempo y, al parecer, es de sólida construcción.;;;;;;;;;x
EVTOPTA_WoL_12007;Not bad.;Pas mal.;Nicht übel.;;No está mal. ;;;;;;;;;x
EVTDESC_WoL_12008;The castle you commissioned in [FromFromFrom.GetName] has finally been finished, and despite the setbacks it appears to be of sturdy construction.;Le projet de château que vous avez lancé à [FromFromFrom.GetName] a été mené à bien. Malgré quelques imprévus, la construction semble solide.;Die Burg, die Ihr in [FromFromFrom.GetName] in Auftrag gegeben habt, wurde endlich fertiggestellt. Trotz der Rückschläge macht sie einen robusten Eindruck.;;El castillo que encargaste en [FromFromFrom.GetName], por fin se ha terminado, y a pesar de los contratiempos que parece ser de construcción robusta;;;;;;;;;x
EVTOPTA_WoL_12008;About time.;Il était temps.;War auch höchste Zeit.;;Ya era hora.;;;;;;;;;x
EVTDESC_WoL_12009;There are no longer any suitable locations for the new castle you had commissioned, and the work has been abandoned. Fortunately, most of the funds had not yet been spent.;Il n'existe plus d'emplacement approprié pour votre nouveau château et le projet a été abandonné. Heureusement, la plus grande partie des fonds n'a pas encore été dépensée.;Es gibt keine passenden Standorte mehr für die neue Burg, die Ihr in Auftrag gegeben habt, und die Arbeiten wurden eingestellt. Glücklicherweise wurden die meisten Geldmittel noch nicht ausgegeben.;;No quedan ubicaciones adecuadas para el nuevo castillo que habías encargado, y se ha abandonado el trabajo. Por suerte, la mayor parte de los fondos todavía no se habían gastado;;;;;;;;;x
EVTOPTA_WoL_12009;Ah, that's right... they were building a castle there.;Ah, c'est vrai... Ils voulaient construire un château à cet endroit...;Ach ja, stimmt... sie wollten dort eine Burg errichten.;;Ah, es verdad... ya estaban construyendo un castillo. ;;;;;;;;;x
EVTDESC_WoL_12010;Another day at court, and another endless procession of matters that you are required to pass judgment on. As yet another peasant drones on about his sickly pigs and the neighbor he believes poisoned them, you feel a profound emptiness. This isn't the life you had imagined.;Une autre journée à la cour, et son cortège de questions sur lesquelles vous devez porter votre jugement. Alors qu'un paysan parmi d'autres radote au sujet de ses porcs malades et du voisin qui les aurait empoisonnés, vous ressentez un grand vide. Cette vie n'est pas celle que vous imaginiez.;Arbeitsalltag am Hof. Ein endloser Strom an Sachverhalten, über die Ihr eine Entscheidung fällen müsst. Während der nächste Bauer mit monotoner Stimme von seinen kranken Schweinen erzählt und seinem Nachbarn, der sie angeblich vergiftet haben soll, fühlt Ihr eine tiefe Leere in Euch. Das ist nicht das Leben, das Ihr Euch vorgestellt habt.;;Otro día en la corte y otra procesión de asuntos que necesitan que los juzgues. Cuando pasa otro campesino hablando de sus cerdos enfermizos y su creencia de que el vecino los ha envenenado, sientes un vacío profundo. Esta no es la vida que habías imaginado.;;;;;;;;;x
EVTOPTA_WoL_12010;By [This.Religion.GetRandomGodName], will you shut up about your pigs?!;Par [This.Religion.GetRandomGodName], vas-tu arrêter avec tes cochons ?;Im Namen von [This.Religion.GetRandomGodName], wann hört ihr endlich auf, von euren Schweinen zu schwafeln?!;;!Por [This.Religion.GetRandomGodName], ?quieres dejar de hablar de tus cerdos?!;;;;;;;;;x
EVTDESC_WoL_12011;No matter how many issues you deal with, there are always more demanding your attention. As the cacophony of quarreling nobles echoes throughout your court, you suddenly snap and push your way through the bewildered crowds to reach the exit.;Vous avez beau résoudre les problèmes, de nouveaux soucis exigent constamment votre attention. Alors que la cacophonie des nobles vindicatifs résonne dans votre cour, vous vous levez soudain et vous dirigez vers la sortie, fendant la foule.;Egal wie viele Streitfälle Ihr schlichtet, es gibt immer noch weitere, die Eure Aufmerksamkeit erfordern. Während die dissonanten Stimmen streitender Adeliger die Luft an Eurem Hofe erfüllen, habt Ihr plötzlich die Nase voll. Ihr bahnt Euch Euren Weg durch die verwirrte Menschenmenge und geht zum Ausgang.;;No importa con cuantos temas trates, siempre hay más que exigen tu atención. Como la cacofonía de ecos de nobles peleándose por tu corte, de repente estallas y te abres camino y empujas a ti mismo a través a través de la multitud para llegar a la salida.;;;;;;;;;x
EVTOPTA_WoL_12011;I can't take this anymore.;J'en ai assez.;Das wird mir alles zu viel.;;Ya no puedo más.;;;;;;;;;x
EVTDESC_WoL_12015;A peasant accused of murder is dragged before your court. His wife and children were found butchered in the small hut they called home, and he was standing nearby, covered in their blood. Despite this damning evidence, the man continues to profess his innocence. What should be done with him?;Un paysan accusé de meurtre est amené à la cour. Sa femme et ses enfants ont été découverts massacrés dans la petite hutte qui leur sert de maison, et lui se tenait à proximité, couvert de sang. Malgré le fait que tout l'accuse, l'homme continue à clamer son innocence. Qu'allons-nous faire de lui ?;Ein Bauer, der des Mordes angeklagt ist, wird Euch vorgeführt. Seine Frau und Kinder wurden ermordet in der kleinen Hütte, die ihr Zuhause war, aufgefunden. Er stand daneben und war mit ihrem Blut bedeckt. Trotz dieses belastenden Beweismaterials beteuert der Mann weiterhin seine Unschuld. Was soll mit ihm geschehen?;;Un campesino acusado de asesinato es arrastrado ante tu tribunal. Su esposa y sus hijos fueron encontrados asesinados en la pequeña choza que llamaban hogar, y él estaba de pie cerca, cubierto en su sangre. A pesar de esta evidencia condenatoria, el hombre sigue manifestando su inocencia. ?Qué debes hacer con él? ;;;;;;;;;x
EVTOPTA_WoL_12015;This animal must be hanged.;Ce monstre doit être pendu.;Dieser Unmensch muss hängen.;;Este animal debe ser ahorcado.;;;;;;;;;x
EVTOPTB_WoL_12015;Toss him into the dungeons and leave him there.;Jetez-le aux cachots, qu'il y moisisse.;Werft ihn in den Kerker und da soll er bleiben.;;Échale a los calabozos y déjale allí.;;;;;;;;;x
EVTOPTC_WoL_12015;The evidence is circumstantial. Let him go.;Ce ne sont pas des preuves directes. Laissez-le partir.;Unsere sogenannten Beweise sind nichts als Indizien. Lasst ihn frei.;;Las pruebas son circunstanciales. Déjele ir.;;;;;;;;;x
EVTOPTD_WoL_12015;Perhaps some torture will loosen his tongue.;Une séance de torture lui déliera peut-être la langue.;Vielleicht wird Folter seine Zunge lösen.;;Quizás un poco de tortura le aflojará la lengua.;;;;;;;;;x
peasant_hanged;The peasant is hanged for his crimes.;Le paysan est pendu pour ses crimes.;Der Bauer wird für sein Verbrechen gehängt.;;El campesino es ahorcado por sus delitos.;;;;;;;;;x
peasant_imprisoned;The peasant is thrown into the dungeons.;Le paysan est jeté au cachot.;Der Bauer wird in den Kerker geworfen.;;El campesino es lanzado a los calabozos.;;;;;;;;;x
peasant_set_free;The peasant is set free.;Le paysan est libéré.;Der Bauer wird freigelassen.;;El campesino es liberado.;;;;;;;;;x
peasant_tortured;The peasant is brought to your torture chamber.;Le paysan est emmené à la salle de tortures.;Der Bauer wird in die Folterkammer gebracht.;;Llevas al campesino a tu cámara de la tortura.;;;;;;;;;x
EVTDESC_WoL_12016;Your guards inform you that yet another peasant family has been found butchered not far from where the first grisly murders took place. This time the killer was caught in the act, and he was perforated by arrows when he tried to escape your guardsmen. It would seem the peasant you had hanged was innocent after all...;Vos gardes vous informent qu'une autre famille de paysans a été retrouvée massacrée non loin du lieu où s'est déroulé le premier carnage. Cette fois, le meurtrier a été pris sur le fait et transpercé de flèches alors qu'il tentait d'échapper à vos gardes. Il semble que le paysan que vous aviez pendu était innocent, tout compte fait...;Eure Wachen informieren Euch darüber, das eine weitere Bauernfamilie ermordet aufgefunden wurde, nicht weit von der Stelle, an der die ersten grausigen Mordtaten stattfanden. Dieses Mal wurde der Mörder auf frischer Tat ertappt und von Pfeilen durchbohrt, als er versuchte, vor Euren Wachen zu fliehen. Es scheint, als sei der Bauer, den Ihr habt hängen lassen, unschuldig gewesen...;;Tus guardias informan que otra familia campesina ha sido encontrada asesinada no lejos de donde tuvieron lugar los primeros macabros asesinatos. Esta vez el asesino fue atrapado infraganti, y fue atravesado por flechas cuando trató de escapar de tus guardias. Parece que el campesino que hiciste ahorcar era inocente después de todo...;;;;;;;;;x
EVTOPTA_WoL_12016;Perhaps my verdict was a bit... hasty.;Peut-être mon jugement a-t-il été un peu... hâtif.;Vielleicht war mein Urteilsspruch etwas... vorschnell.;;Tal vez mi veredicto fue un poco apresurado....;;;;;;;;;x
EVTDESC_WoL_12017;Your guards inform you that yet another peasant family has been found butchered not far from where the first grisly murders took place. This time the peasant you set free was caught in the act, and he was perforated by arrows when he tried to escape your guardsmen.;Vos gardes vous informent qu'une autre famille de paysans a été retrouvée massacrée non loin du lieu où s'est déroulé le premier carnage. Cette fois, le paysan que vous aviez libéré a été pris sur le fait et transpercé de flèches alors qu'il tentait d'échapper à vos gardes.;Eure Wachen informieren euch darüber, das eine weitere Bauernfamilie ermordet aufgefunden wurde, nicht weit von der Stelle, an der die ersten grausigen Mordtaten stattfanden. Dieses Mal wurde der Bauer, den Ihr freigelassen habt, auf frischer Tat ertappt und von Pfeilen durchbohrt, als er versuchte, vor Euren Wachen zu fliehen.;;Tus guardias informan que otra familia campesina ha sido encontrada asesinada no lejos de donde tuvieron lugar los primeros macabros asesinatos. Esta vez el campesino que liberaste fue sorprendido infraganti, y atravesado por flechas cuando trató de escapar de los guardias. ;;;;;;;;;x
EVTOPTA_WoL_12017;It was probably a bad idea to set him loose.;C'était probablement une mauvaise idée de le libérer.;War wohl keine gute Idee, ihn freizulassen.;;Probablemente fue mala idea soltarle.;;;;;;;;;x
EVTDESC_WoL_12018;The peasant admitted his guilt under torture. Unfortunately, he expired in the process, so you may never know what compelled such a beast to murder his own family. Oh well.;Sous la torture, le paysan a reconnu ses crimes. Malheureusement, il a expiré juste après et vous ne saurez probablement jamais ce qui l'a poussé à massacrer sa famille. Tant pis.;Der Bauer gestand auf der Folter seine Schuld ein. Leider segnete er dabei das Zeitliche, sodass Ihr nie herausfinden werdet, was diesen Unmenschen dazu brachte, seine eigene Familie zu ermorden. Das ist Pech.;;El campesino admitió su culpabilidad bajo tortura. Por desgracia, expiró en el proceso, así que nunca se sabrá qué pudo obligar a tal bestia a asesinar a su propia familia. En fin... ;;;;;;;;;x
EVTOPTA_WoL_12018;Justice has been served. Probably.;Justice a été rendue. Probablement.;Der Gerechtigkeit wurde Genüge getan. Vermutlich.;;Se ha hecho justicia. Probablemente.;;;;;;;;;x
EVTDESC_WoL_12019;Despite the torture, the peasant stubbornly refused to admit his guilt. Unfortunately, he expired in the process, but surely it was only a matter of time before he would have told us the truth of his crime...?;Malgré la torture, le paysan a refusé de reconnaître sa culpabilité. Malheureusement, il est mort en séance de torture, mais il était certainement sur le point de tout avouer... N'est-ce pas ?;Trotz der Folter weigerte sich der Bauer hartnäckig, seine Schuld einzugestehen. Leider verstarb er infolge der Folter, aber sicherlich wäre es nur eine Frage der Zeit gewesen, bis er uns die Wahrheit über sein Verbrechen erzählt hätte...?;;A pesar de la tortura, el campesino se niega obstinadamente a admitir su culpabilidad. Lamentablemente, expiró en el proceso, pero seguro que sólo era cuestión de tiempo antes de que dijera la verdad de su crimen, ?no?;;;;;;;;;x
EVTOPTA_WoL_12019;Yes... yes, of course.;Oui, évidemment.;Ja... ja, natürlich.;;Sí... sí, por supuesto.;;;;;;;;;x
EVTDESC_WoL_12020;Yet another peasant family was found butchered not far from where the first grisly murders took place, but this time the killer was caught in the act. He was killed by your guardsmen while trying to escape, and the body they hauled back does decidedly not belong to the dead peasant who expired in your torture chamber.;Une famille de paysans a encore été retrouvée massacrée non loin de l'endroit où les premiers meurtres atroces ont eu lieu, mais cette fois, le meurtrier a été pris sur le fait. Vos gardes l'ont abattu alors qu'il tentait de prendre la fuite. Le corps qu'ils ont ramené ne ressemble clairement pas au paysan qui a expiré dans votre salle de torture.;Eine weitere Bauernfamilie wurde ermordet aufgefunden, nicht weit von der Stelle, an der die ersten grausigen Mordtaten stattfanden, aber dieses Mal wurde der Mörder auf frischer Tat ertappt. Er wurde von Euren Wachen getötet, als er zu fliehen versuchte. Die Leiche, die sie mit an den Hof brachten, ist definitiv nicht die des toten Bauern, der in Eurer Folterkammer verstarb.;;Tus guardias informan que otra familia campesina ha sido encontrada asesinada no lejos de donde tuvieron lugar los primeros macabros asesinatos, pero esta vez el asesino fue sorprendido en el acto. Fue muerto por tus guardias al tratar de escapar, y el cuerpo que recogieron decididamente no pertenecen al campesino que falleció en tu cámara de tortura. ;;;;;;;;;x
EVTOPTA_WoL_12020;Well... fancy that.;Voyez-vous ça...;Tja... stell sich das mal einer vor.;;Bueno... qué cosas.;;;;;;;;;x
EVTDESC_WoL_12021;Your guards inform you that yet another peasant family has been found butchered not far from where the first grisly murders took place. This time the killer was caught in the act, and he was perforated by arrows when he tried to escape your guardsmen. It would seem the peasant you had imprisoned was innocent after all.;Vos gardes vous informent qu'une autre famille de paysans a été retrouvée massacrée non loin du lieu où s'est déroulé le premier carnage. Cette fois, le meurtrier a été pris sur le fait et transpercé de flèches alors qu'il tentait d'échapper à vos gardes. Il semble que le paysan que vous aviez emprisonné était innocent, tout compte fait...;Eure Wachen informieren euch darüber, dass eine weitere Bauernfamilie ermordet aufgefunden wurde, nicht weit von der Stelle, an der die ersten grausigen Mordtaten stattfanden. Dieses Mal wurde der Mörder auf frischer Tat ertappt und von Pfeilen durchbohrt, als er versuchte, vor Euren Wachen zu fliehen. Es scheint, als sei der Bauer, den Ihr habt einsperren lassen, doch unschuldig gewesen.;;Tus guardias informan que otra familia campesina ha sido encontrada asesinada no lejos de donde tuvieron lugar los primeros macabros asesinatos. Esta vez el asesino fue atrapado infraganti, y fue atravesado por flechas cuando trató de escapar de tus guardias. Parece que el campesino que encarcelaste era inocente después de todo. ;;;;;;;;;x
EVTOPTA_WoL_12021;Well, don't just stand there! Set him free!;Allons, ne restez pas là, libérez-le !;Na, steht nicht so dumm herum! Lasst ihn frei!;;!Bueno, no te quedes ahí! !Suéltalo!;;;;;;;;;x
EVTDESC_WoL_12022;Your guards inform you that yet another peasant family has been found butchered not far from where the first grisly murders took place. This time the killer was caught in the act, and he was perforated by arrows when he tried to escape your guardsmen. It would seem the peasant you had imprisoned was innocent after all. Unfortunately he perished in your dungeons months ago.;Vos gardes vous informent qu'une autre famille de paysans a été retrouvée massacrée non loin du lieu où s'est déroulé le premier carnage. Cette fois, le meurtrier a été pris sur le fait et transpercé de flèches alors qu'il tentait d'échapper à vos gardes. Il semble que le paysan que vous aviez emprisonné était innocent, tout compte fait. Malheureusement, il a péri dans vos cachots il y a plusieurs mois.;Eure Wachen informieren euch darüber, dass eine weitere Bauernfamilie ermordet aufgefunden wurde, nicht weit von der Stelle, an der die ersten grausigen Mordtaten stattfanden. Dieses Mal wurde der Mörder auf frischer Tat ertappt und von Pfeilen durchbohrt, als er versuchte, vor Euren Wachen zu fliehen. Es scheint, als sei der Bauer, den Ihr habt einsperren lassen, doch unschuldig gewesen. Leider ist er vor Monaten in Eurem Kerker umgekommen.;;Tus guardias informan que otra familia campesina ha sido encontrada asesinada no lejos de donde tuvieron lugar los primeros macabros asesinatos. Esta vez el asesino fue atrapado infraganti, y fue atravesado por flechas cuando trató de escapar de tus guardias. Parece que el campesino que encarcelaste era inocente después de todo. Por desgracia, perdió la vida en tus mazmorras hace meses. ;;;;;;;;;x
EVTOPTA_WoL_12022;Well, how was I to know?;Comment aurais-je pu le deviner ?;Tja, woher hätte ich das wissen sollen?;;Bueno, ?cómo lo iba a saber?;;;;;;;;;x
EVTDESC_WoL_12501;Your understanding of all matters pertaining to rulership and administration has increased.;Votre compréhension des arcanes du gouvernement et de l'administration a progressé.;Euer Fachwissen für alle Belange der Bereiche Herrschaft und Verwaltung hat sich erweitert.;;Tu comprensión de todos los asuntos relativos al gobierno y la administración ha aumentado;;;;;;;;;x
EVTDESC_WoL_12502;Recent events have increased your grasp of stewardship.;Les évènements récents ont accru votre compréhension du fonctionnement de l'intendance.;Die jüngsten Ereignisse haben Eure Verwaltungskenntnisse vertieft.;;Acontecimientos recientes han aumentado tu comprensión de la administración.;;;;;;;;;x
EVTDESC_WoL_12503;Ruling from your court has increased your sense of justice. Your judgments have a profound effect on the lives of your subjects, and you have decided to be more fair.;Rendre les jugements à votre cour a fait progresser votre sens de la justice. Vos jugements ont un effet réel sur la vie de vos sujets et vous avez décidé d'être plus juste.;Das Regieren von Eurem Hof aus hat Euren Sinn für Gerechtigkeit geschärft. Eure Urteile haben schwerwiegende Auswirkungen auf das Leben Eurer Untertanen. Ihr habt beschlossen, gerechtere Urteile zu sprechen.;;Sentenciar desde la corte ha aumentado tu sentido de la justicia. Las sentencias tienen un profundo efecto sobre la vida de los súbditos, y has decidido ser más justo. ;;;;;;;;;x
EVTDESC_WoL_12504;As more and more people seek audience at your court, you have come to realize that there is much to do when it comes to the administration of the realm. You must work harder!;Alors que les sujets se pressent pour demander audience à la cour, vous comprenez que l'administration d'un royaume ne se résume pas à cela. Vous devez travailler davantage !;Da immer mehr Menschen um eine Audienz an Eurem Hof bitten, erkennt Ihr, dass die Verwaltung Eures Reiches noch stark verbessert werden muss. Ihr müsst Euch noch mehr anstrengen!;;Ya que cada vez más la gente busca el audiencia en tu tribunal, te has dado cuenta la administración del reino necesita mucho trabajo. !Debes trabajar más fuerte!;;;;;;;;;x
EVTDESC_WoL_12505;You are no longer content to rest on your laurels. The problems facing your realm are legion, and clearly no one can fix them but you.;Vous reposer sur vos lauriers ne vous satisfait plus. Les problèmes auxquels fait face votre royaume sont légion et il est évident que personne d'autre que vous ne peut les résoudre.;Ihr gebt Euch nicht mehr damit zufrieden, Euch auf Euren Lorbeeren auszuruhen. Es gibt viele Probleme, die Euer Reich plagen, und Ihr seid der Einzige, der sie lösen kann.;;Ya no estás contento con dormirte en tus laureles. Los problemas que afronta tu reino son legión, y claramente nadie puede resolverlos salvo tú.;;;;;;;;;x
EVTDESC_WoL_12026;The feuding between [feuding_noble_1.GetBestName] and [feuding_noble_2.GetBestName] has reached your court, and can no longer be ignored. As your vassals, both have brought their grievances against each other to you in the hope of garnering your support.;La querelle entre [feuding_noble_1.GetBestName] et [feuding_noble_2.GetBestName] s'invite à votre cour et vous ne pouvez plus faire comme si elle n'existait pas. Vos deux vassaux vous présentent leurs griefs dans l'espoir de gagner votre soutien.;Die Fehde zwischen [feuding_noble_1.GetBestName] und [feuding_noble_2.GetBestName] hat Euren Hof erreicht und bedarf nun Eurer Aufmerksamkeit. Als Eure Vasallen haben Euch beide ihre jeweiligen Beschwerden über den anderen vorgetragen in der Hoffnung, Eure Unterstützung zu erlangen.;;Las disputas entre [feuding_noble_1.GetBestName] y [feuding_noble_2.GetBestName] han llegado a tu corte, y ya no se pueden hacer la vista gorda. Siendo tus vasallos, ambos han presentado sus quejas uno contra el otro con la esperanza de obtener tu apoyo.;;;;;;;;;x
EVTOPTA_WoL_12026;[feuding_noble_1.GetTitledFirstName] is clearly in the right.;[feuding_noble_1.GetTitledFirstName] a clairement raison.;[feuding_noble_1.GetTitledFirstName] ist eindeutig im Recht.;;[feuding_noble_1.GetTitledFirstName] tiene claramente la razón.;;;;;;;;;x
EVTOPTB_WoL_12026;[feuding_noble_2.GetTitledFirstName] has my support.;[feuding_noble_2.GetTitledFirstName] a mon soutien.;[feuding_noble_2.GetTitledFirstName] hat meine Unterstützung.;;[feuding_noble_2.GetTitledFirstName] tiene mi apoyo.;;;;;;;;;x
EVTOPTC_WoL_12026;Both are acting like quarreling children!;Arrêtez de vous comporter comme des enfants !;Sie sind schlimmer als zankende Kinder!;;!Ambos se comportan como niños peleados!;;;;;;;;;x
EVTDESC_WoL_12027;A party of soldiers flying the banner of [farm_fire_noble.GetBestName] recently set up camp in the middle of a field belonging to a farmer in [Root.Capital.GetName]. According to the farmer, their camp fire spread out of control and his entire crop was reduced to ashes. He has brought the matter before your court and demands compensation.;Un détachement de soldats sous la bannière de [farm_fire_noble.GetBestName] a récemment monté son campement au beau milieu d'un champ appartenant à un fermier de [Root.Capital.GetName]. Selon ce fermier, leur feu de camp a embrasé tout son champ et sa récolte est maintenant en cendres. Il vient plaider sa cause à la cour et demande un dédommagement.;Eine Trupp Soldaten unter der Flagge von [farm_fire_noble.GetBestName] hat vor Kurzem mitten in einem Feld, das einem Bauern in [Root.Capital.GetName] gehört, ein Lager errichtet. Laut dem Bauern geriet ihr Lagerfeuer außer Kontrolle und seine gesamte Ernte verbrannte. Er hat sich in dieser Sache an Euren Hof gewandt und verlangt Entschädigung.;;Un grupo de soldados ondeando la bandera de [farm_fire_noble.GetBestName] han montando recientemente su campamento en el medio de un campo perteneciente a un granjero de [Root.Capital.GetName]. Según el granjero, perdieron el control de sus fogatas y toda su cosecha se vio reducida a cenizas. Ha traído el asunto ante tu corte y solicita compensación.;;;;;;;;;x
EVTOPTA_WoL_12027;[farm_fire_noble.GetTitledFirstName] is to compensate the farmer.;[farm_fire_noble.GetTitledFirstName] devra dédommager le fermier.;[farm_fire_noble.GetTitledFirstName] muss den Bauern entschädigen.;;[farm_fire_noble.GetTitledFirstName] debe compensar al granjero.;;;;;;;;;x
EVTOPTB_WoL_12027;The fire was a divine act. No one is responsible.;Le feu est un acte divin. Personne n'est responsable.;Dies war göttlicher Wille. Niemand ist dafür verantwortlich.;;El fuego fue un acto divino. Nadie es responsable.;;;;;;;;;x
EVTOPTC_WoL_12027;I shall pay the farmer out of my own coffers.;Je paierai ce fermier moi-même.;Ich entschädige den Bauern aus meinem eigenen Vermögen.;;Pagaré al agricultor de mis propias arcas.;;;;;;;;;x
EVTDESC_WoL_12028;A woman accused of witchcraft in [witch_province.GetName] has been dragged before your court. Several witnesses have seen her performing dark rituals in her secluded hut, possibly related to recent crop failures. She claims innocence, and it falls on you to determine her fate.;Une femme de [witch_province.GetName], accusée de sorcellerie, est amenée de force à votre cour. Plusieurs témoins l'ont vue pratiquer des rituels démoniaques dans sa hutte isolée et les mauvaises récoltes sont probablement de sa faute. Elle dit être innocente et il vous revient de déterminer son destin.;Eine Frau, die in [witch_province.GetName] der Hexerei angeklagt ist, wird Euch an Eurem Hofe vorgeführt. Mehrere Zeugen haben gesehen, wie sie obskure Rituale in ihrem abgeschiedenen Häuschen durchgeführt hat. Ein Zusammenhang mit den jüngsten Missernten ist nicht ausgeschlossen. Sie beteuert ihre Unschuld und es liegt an Euch, über ihr Schicksal zu bestimmen.;;Una mujer acusada de brujería en [witch_province.GetName] ha sido llevada ante su tribunal. Varios testigos han visto sus oscuros rituales en su solitaria cabaña, posiblemente relacionado con los fracasos de las cosechas. Ella afirma su inocencia y sobre ti recae decidir su destino.;;;;;;;;;x
EVTOPTA_WoL_12028;She will burn at the stake.;Elle finira sur le bûcher.;Sie muss auf dem Scheiterhaufen verbrannt werden.;;Será quemada en la hoguera.;;;;;;;;;x
EVTOPTB_WoL_12028;Throw the fiend in the dungeons!;Jetez-la aux cachots!;Werft die Furie in den Kerker!;;!Lanza al demonio en las mazmorras!;;;;;;;;;x
EVTOPTC_WoL_12028;What nonsense is this? Release the poor woman at once!;Vous avez perdu la tête ? Libérez immédiatement cette pauvre femme !;Was ist das für ein Unsinn? Lasst die arme Frau sofort frei!;;?Qué tonterías son estas? !Liberad a la mujer pobre inmediatamente!;;;;;;;;;x
EVTDESC_WoL_12029;Several tavern owners in [drunken_rampage.GetName] have come forward to your court with complaints against [noble_drunkard.GetBestName]. Apparently, [noble_drunkard.GetSheHe] has gone on drunken rampages in all of their establishments, and they are demanding compensation. [noble_drunkard.GetTitledFirstName] claims to have no memory of the nights in question.;Plusieurs taverniers de [drunken_rampage.GetName] viennent se plaindre de [noble_drunkard.GetBestName]. Apparemment, [noble_drunkard.GetIlElle] a saccagé tous leurs établissements après avoir bu un coup de trop, et ils exigent réparation. [noble_drunkard.GetTitledFirstName] dit n'avoir aucun souvenir de la nuit en question.;Mehrere Tavernenbesitzer in [drunken_rampage.GetName] haben sich an Euren Hof gewandt und beschweren sich über einen Adeligen namens [noble_drunkard.GetBestName]. Anscheinend hat [noble_drunkard.GetSheHe] in ihren Lokalen in betrunkenem Zustand randaliert und sie verlangen Entschädigung. [noble_drunkard.GetTitledFirstName] behauptet, sich an die betreffende Nacht nicht erinnern zu können.;;Varios dueños de tabernas de [drunken_rampage.GetName] han llevado a tu corte quejas contra [noble_drunkard.GetBestName]. Al parecer, [noble_drunkard.GetTitledFirstName] ha ido destrozando, borracho, todos sus establecimientos, exigen compensación. [noble_drunkard.GetTitledFirstName] afirma no recordar esas noches en cuestión.;;;;;;;;;x
EVTOPTA_WoL_12029;[noble_drunkard.GetTitledFirstName] shall compensate the tavern owners.;[noble_drunkard.GetTitledFirstName] devra dédommager les taverniers.;[noble_drunkard.GetTitledFirstName] muss die Tavernenbesitzer entschädigen.;;[noble_drunkard.GetTitledFirstName] compensará a los dueños de la taberna.;;;;;;;;;x
