#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ADD_AMBITION_EFFECT;$CHAR$ gains the ambition §Y$OBJECTIVE$§!\n;$CHAR$ acquiert l'ambition : §Y$OBJECTIVE$§!\n;$CHAR$ erhält die Ambition §Y$OBJECTIVE$§!\n;;$CHAR$ gana la ambición §Y$OBJECTIVE$§!\n;;;;;;;;;x
EVTOPTA94104;I have travelled far, old man! I will not be denied!;J'ai fait un long voyage, vieillard ! Je n'accepterai aucun refus.;Ich bin von weit hierhergereist, alter Mann! Ich werde nicht zurückgewiesen werden!;;¡He hecho un largo viaje, anciano! ¡No permitiré que me rechacéis!;;;;;;;;;x
EVTOPTB94104;Oh well. I'll be off again then.;Très bien, je vais rentrer chez moi...;Nun gut. Dann gehe ich mal wieder.;;Está bien, emprenderé el camino de retorno...;;;;;;;;;x
EVTTOOLTIP94105;You don't take no for an answer and enter the cave.;Vous ne tenez pas compte de son refus et entrez dans la caverne.;Ihr lasst nicht mit Euch reden und betretet die Höhle.;;No aceptas un ''no'' por respuesta y te adentras en la cueva.;;;;;;;;;x
EVTDESC94105;You push the curtain aside and enter the dark cave. Deep inside you find the hermit, seated on a cushion in flickering candlelight. He seems to be in some kind of trance at first, but then he opens an eye and looks at you with mild annoyance. "I thought I said... oh, spit it out then! What do you want?";Vous écartez le rideau et pénétrez dans la caverne sombre. Au fond, vous trouvez l'ermite, assis sur un coussin devant la lueur vacillante d'une bougie. Il semble être dans une sorte de transe, mais il ouvre un œil et vous regarde d'un air légèrement contrarié. «Je pensais vous l'avoir déjà dit... », il crache par terre, «Alors ? Que voulez-vous ?»;Ihr schiebt den Lumpen beiseite und betretet die dunkle Höhle. Tief im Inneren findet Ihr den Einsiedler, der auf einem Kissen in flackerndem Kerzenlicht sitzt. Zuerst scheint es, als sei er in eine Art Trance verfallen, doch dann öffnet er ein Auge und sieht Euch mit gelinder Verärgerung an. "Ich dachte, ich hätte gesagt ... hach, spuckt es schon aus! Was möchtet Ihr?";;Echas la cortina a un lado y penetras en la oscura cueva. Al fondo encuentras al ermitaño, sentado sobre un cojín a la parpadeante luz de las velas. Parece estar en algún estado de trance, pero luego abre un ojo y te mira con disgusto. "Creía que había di;;;;;;;;;x
EVTOPTA94105;I hope to share in your wisdom. May I stay?;Je voudrais que vous partagiez votre sagesse avec moi. Puis-je rester ?;"Ich hoffe, an Eurer Weisheit teilhaben zu können. Darf ich bleiben?";;Espero poder compartir vuestra sabiduría. ¿Puedo quedarme?;;;;;;;;;x
EVTTOOLTIP94106;The hermit considers your request.;L'ermite réfléchit à votre demande.;Der Einsiedler denkt über Eure Bitte nach.;;El ermitaño considera tu petición.;;;;;;;;;x
EVTDESC94106;After much badgering, the old man finally relents and permits you to stay for a few days. You observe him carefully and learn as much as you can. In the end, his "wisdom" seems limited to an endless stream of platitudes and maxims. You have memorized many, and at least they will make you seem more learned in the eyes of others.;Après avoir longuement râlé, le vieil homme cède à votre demande et vous autorise à passer plusieurs jours à ses côtés. Vous l'observez attentivement et apprenez un maximum de choses. Au terme de votre séjour, sa « sagesse » semble se résumer à une avalanche ininterrompue de platitudes et de dictons. Vous en avez mémorisé un grand nombre, et au moins ils vous feront paraître plus savant aux yeux de votre Cour.;Nach einigem Drängen gibt der alte Mann schließlich nach und erlaubt Euch, ein paar Tage zu bleiben. Ihr beobachtet ihn aufmerksam und lernt viel. Letztendlich scheint sich seine "Weisheit" auf Plattitüden und Maxime zu beschränken. Ihr habt viele davon auswendig gelernt, und zumindest werden sie Euch in den Augen anderer gebildeter erscheinen lassen.;;Tras mucho insistir, el anciano finalmente cede y te permite quedarte unos días. Le observas con atención, tratando de aprender lo máximo que puedes. Al final, su "sabiduría" parece limitarse a una sarta infinita de tópicos y máximas. Has memorizado mucha;;;;;;;;;x
EVTOPTA94106;"Semper ubi sub ubi ubique.";Semper ubi sub ubi ubique.;Semper ubi sub ubi ubique.;;Semper ubi sub ubi ubique.;;;;;;;;;x
EVTDESC94125;If you want to improve your skill at diplomacy, you need to become a confident public speaker. Swaying the hearts and minds of men with simple words is not an easy thing, but you have started practising in front of a mirror. Things can only improve.;Si vous souhaitez vous améliorer en matière de diplomatie, vous devez devenir un orateur public sûr de soi. Influencer le cœur et l'esprit des autres avec des mots simples n'est pas chose aisée mais vous avez commencé à vous entraîner devant un miroir. Les choses ne peuvent que s'améliorer.;Wenn Ihr Euer Geschick in Diplomatie verbessern wollt, müsst Ihr ein selbstbewusster, öffentlicher Redner werden. Die Herzen und Köpfe der Menschen mit einfachen Worten zu berühren ist keine einfache Sache, aber Ihr habt damit begonnen, vor einem Spiegel zu üben. Es kann nur besser werden.;;Si quieres mejorar tu habilidad en la diplomacia, debes convertirte en un gran orador. Influir en los corazones y las mentes de los hombres con palabras sencillas no es fácil, pero ya has comenzado a practicar frente al espejo. Las cosas solo pueden mejor;;;;;;;;;x
EVTOPTA94125;You talking to me?;C'est à moi que tu parles ?;"Redest du mit mir?";;¿Me estás hablando a mí?;;;;;;;;;x
EVTDESC94126;Your hard work practising public speaking in front of a mirror has paid off! You now feel much more confident when addressing others, and your skill at the art of diplomacy has likewise improved.;Les heures passées devant un miroir à vous entraîner à discourir en public sont payantes ! Vous vous sentez plus confiant quand vous vous adressez aux autres et votre aptitude en matière de diplomatie s'est franchement améliorée.;Eure harte Arbeit mit Euren Reden vor einem Spiegel hat sich bezahlt gemacht! Ihr seid nun zuversichtlicher, wenn Ihr zu anderen sprecht, und Euer Geschick in der Kunst der Diplomatie hat sich ebenfalls verbessert.;;¡Tu gran esfuerzo practicando la oratoria frente al espejo ha valido la pena! Ahora te sientes mucho más seguro al dirigirte a otras personas y tu habilidad en el arte de la diplomacia ha mejorado.;;;;;;;;;x
EVTOPTA94126;Countrymen, lend me your ears!;Chers concitoyens, je vous ai compris !;Mitbürger, hört mich an!;;Ciudadanos, ¡prestadme vuestros oídos!;;;;;;;;;x
EVTDESC94130;You are drawn to a large cheerful crowd standing in front of a tall building in [Root.Location.GetName]. It seems they have gathered to watch the antics of a man who has climbed onto the building's roof. The despairing man, tired of the hardships of life, is threatening to jump and several of the onlookers are goading him on.;On vous traîne au milieu d'une foule immense, amassée devant un énorme bâtiment de [Root.Location.GetName]. Apparemment, la population s'est réunie car un homme est grimpé sur le toit de la bâtisse. Désespéré, fatigué des épreuves de la vie, il menace de sauter et des spectateurs l'encouragent.;Ihr werdet von einer großen, begeisterten Menschenmenge vor einem hohen Gebäude in [Root.Location.GetName] angezogen. Es scheint, als wären sie zusammengekommen, um die Eskapaden eines Mannes, der auf das Dach des Gebäudes geklettert ist, zu beobachten. Der verzweifelte Mann, den Härten des Lebens überdrüssig, droht zu springen und die schaulustige Menge treibt ihn weiter an.;;Te diriges a una gran multitud alegre, situada frente a un alto edificio de [Root.Location.GetName]. Parecen haberse reunido para observar el devenir de alguien encaramado en lo alto del tejado. El hombre, desesperado y harto de los momentos duros de la v;;;;;;;;;x
EVTOPTA94130;Don't do it!;Ne faites pas ça !;Tut das nicht!;;¡No lo hagas!;;;;;;;;;x
EVTOPTB94130;I have no time for this.;Je n'ai pas de temps à perdre avec un dépressif.;Dafür habe ich keine Zeit.;;No tengo tiempo para esto.;;;;;;;;;x
EVTTOOLTIP94131;You rush forward to stop the suicide.;Vous vous précipitez pour empêcher le suicide.;Ihr stürmt vorwärts, um den Selbstmord zu verhindern.;;Corres apresuradamente para detener el suicidio.;;;;;;;;;x
EVTDESC94131;You hurry inside the building and join the desperate man on the roof. "No! Stay away!" he cries when he sees you. You slowly climb out on the ledge next to him. "I just want to talk," you say as you edge closer.;Vous vous ruez à l'intérieur de la bâtisse et rejoignez le désespéré sur le toit. « Non ! Reculez ! » crie-t-il quand il vous aperçoit. Doucement, vous escaladez le rebord de la fenêtre pour le rejoindre. « Je veux simplement discuter », répondez-vous en vous rapprochant du bord.;Ihr eilt in das Gebäude, wo Ihr den verzweifelten Mann auf dem Dach erblickt. ""Nein! Keinen Schritt weiter!"", ruft er, als er Euch sieht. Langsam und vorsichtig nähert Ihr Euch. ""Ich möchte nur mit dir reden"", sagt Ihr, als Ihr weiter zu ihm auf die Brüstung steigt.;;Entras a toda velocidad al edificio y alcanzas al desesperado hombre en el tejado. '¡No! ¡Aléjate!' grita cuando te ve. Lentamente subes a la cornisa junto a él.  ''Solo quiero hablar'', dices mientras te acercas.;;;;;;;;;x
EVTOPTA94131;Grab the man.;Attraper l'homme.;Den Mann ergreifen.;;Agarrar al hombre.;;;;;;;;;x
EVTOPTB94131;Talk to the man.;Parler à l'homme.;Mit dem Mann sprechen.;;Hablar con el hombre.;;;;;;;;;x
EVTTOOLTIP94132;You make an attempt to grab the man.;Vous essayez d'attraper l'homme.;Ihr versucht, den Mann festzuhalten.;;Intentas agarrar al hombre.;;;;;;;;;x
EVTDESC94132;You quickly reach out and manage to grab the man's wrist before he has a chance to jump. "Let me go, you cretin!" he screams. "I don't care who you are, you have no right to stop me from departing this wretched world!" Far below, you notice that some peasants have gathered a haystack to cushion the fall.;Vous tendez rapidement le bras et saisissez le poignet de l'homme avant qu'il n'ait le temps de sauter. « Laissez-moi, sombre crétin ! » hurle-t-il. « Je ne sais pas qui vous êtes mais vous n'avez aucun droit de m'empêcher de quitter ce monde horrible ! » En bas, vous remarquerez que certains paysans ont trouvé une botte de foin pour amortir la chute.;Ihr schnellt nach vorne und ergreift das Handgelenk des Mannes, bevor er Gelegenheit hat, in die Tiefe zu springen. ""Lass mich los, du Dummkopf!"", kreischt er. ""Es ist mir gleichgültig, wer du bist. Du hast nicht das Recht, mich weiter in dieser verfluchten Welt festzuhalten!"" Ihr bemerkt, dass ein paar Bauern unten einen Heuhaufen zusammengetragen haben um den Sturz abzumildern.;;Estiras la mano rápidamente y consigues agarrar la muñeca del hombre antes de que pueda saltar. '¡Déjame ir, imbécil!' grita. ''¡No me importa quién seas, no tienes ningún derecho a impedir que abandone este mundo!' Abajo, ves que algunos campesinos han a;;;;;;;;;x
EVTOPTA94132;Jump with the man.;Sauter avec l'homme.;Mit dem Mann in die Tiefe springen.;;Saltar con el hombre.;;;;;;;;;x
EVTOPTB94132;Pull the man inside.;Tirer l'homme à l'intérieur.;Den Mann nach innen ziehen.;;Tirar del hombre hacia dentro.;;;;;;;;;x
EVTTOOLTIP94133;You leap off the edge together with the man, aiming for the haystack.;Vous sautez du toit avec l'homme, en tâchant de viser le tas de foin.;Zusammen mit dem Mann springt Ihr von der Brüstung, wobei Ihr versucht, im Heu zu landen.;;Saltas de la cornisa junto al hombre, apuntando hacia el montón de paja.;;;;;;;;;x
EVTDESC94133;A glint of madness flashes in your eyes and you smile at the man. "Do you really want to jump? Fine! Then we jump!" The man gapes at you, dumbfounded. "You... you're insane!" he gasps. Before the man can change his mind, you leap off the building and pull him with you.;Un éclair de folie traverse votre regard et vous souriez à l'homme. « Vous voulez vraiment sauter ? Parfait ! Alors allons-y ! » L'homme vous fixe, abasourdi. « Vous... Vous êtes fou ! » dit-il dans un souffle. Avant que l'homme n'ait le temps de changer d'avis, vous sautez et vous l'entraînez avec vous.;Mit einem Anflug von Wahnsinn in den Augen lächelt Ihr dem Mann zu. "Du möchtest wirklich springen? Nun, gut! Dann lass uns gemeinsam springen!" Verblüfft starrt der Mann Euch an. "Ihr ... müsst verrückt sein!", keucht er. Noch ehe der Mann es sich anders überlegen kann, springt Ihr vom Gebäude runter und reißt den Mann mit Euch.;;Un destello de locura se refleja en tus ojos y sonríes al hombre. '¿De verdad quiers saltar? ¡De acuerdo! ¡Saltemos, entonces!' El hombre te mira boquiabierto, estupefacto. '¡Estás... estás loco!' jadea. Antes de que pueda cambiar de opinión, saltas del e;;;;;;;;;x
EVTOPTA94133;Look out below!;Attention, en bas !;Pass auf, wo du landest!;;¡Cuidado abajo!;;;;;;;;;x
EVTTOOLTIP94134;The ground rushes towards you.;Le sol s'approche à une vitesse folle.;Der Boden rast auf Euch zu.;;El suelo se acerca a toda velocidad.;;;;;;;;;x
EVTDESC94134;You land safely together in the haystack. "Let's go again!" you exclaim as you brush the hay off your clothes. The shocked suicidal man pulls his arm away from you, and stumbles towards the crowd. "Get away from me! Help! That [Root.GetManWoman] tried to kill me, [Root.GetSheHe]'s insane!" As you walk away, you feel your grasp of diplomacy has improved.;Vous atterrissez en toute sécurité sur le tas de foin. « On recommence ? », demandez-vous en frottant vos habits pour retirer les brins de paille. L'homme suicidaire, choqué, s'écarte de vous avant de se précipiter dans la foule. «Gardez vos distances ! Un[Root.GetNoneE] [Root.GetManWoman] a essayé de me tuer, [Root.GetIlElle] est lunatique!». Alors que vous partez, vous sentez que votre maîtrise de la diplomatie s'est améliorée.;Ihr landet gemeinsam und sicher im Heu. "Am besten noch einmal!", ruft Ihr und klopft Euch das Heu von den Kleidern. Der verhinderte Selbstmörder befreit sich von Eurem Griff und stolpert entgeistert von dannen. "Macht bloß, dass Ihr wegkommt! HILFE! Diese Person hat versucht, mich umzubringen! [Root.GetSheHeCap] ist verrückt!" Auf Eurem Heimweg fühlt Ihr, dass Ihr einen neuen diplomatischen Kunstgriff erlernt habt.;;Aterrizáis a salvo en el montón de paja. '¡Otra vez!' exclamas mientras te quitas la paja de la ropa. El estupefacto suicida se suelta y se aleja a tropezones hacia la multitud. '¡Aléjate de mí! ¡Socorro! Ha intentado matarme. ¡Está mal de la cabeza!' Mie;;;;;;;;;x
EVTOPTA94134;Mission accomplished.;Mission accomplie.;Auftrag abgeschlossen.;;Misión cumplida.;;;;;;;;;x
EVTTOOLTIP94135;You pull the man safely away from the roof's edge.;Vous tirez doucement l'homme vers l'intérieur du bâtiment.;Ihr bringt den Mann vorsichtig in Sicherheit und zieht ihn weg von der Brüstung.;;Tiras del hombre alejándolo del borde del tejado.;;;;;;;;;x
EVTDESC94135;Mustering all your strength, you forcefully pull the man back to safety where he can be subdued by members of the city guard. He curses your name as he is dragged off to the dungeons - trying to take one's life is a sin, after all. You have learned the valuable lesson that sometimes actions speak louder than words.;Rassemblant toutes vos forces, vous tirez l'homme avec fermeté et le mettez à l'abri, avant de le confier à des membres de la garde municipale. Il vous maudit pendant qu'il est emmené au cachot - ôter la vie d'un humain, même la sienne, est un péché, après tout. Vous avez appris la leçon que, parfois, les actes sont plus éloquents que les mots. ;Unter Aufbietung all Eurer Kräfte gelingt es Euch, den Mann nach hinten zu ziehen, sodass die Stadtwache sich seiner annehmen kann. Zeternd verflucht er Euch, denn nun blüht ihm ein Aufenthalt im Verlies – immerhin ist Selbstmord eine schwere Sünde. Ihr habt die wichtige Lektion gelernt, dass Taten manchmal lauter als Worte für sich sprechen.;;Reuniendo toda tu fuerza, pones al hombre a salvo dónde puede ser sometido por los miembros de la guardia de la ciudad. Te maldice mientras lo llevan arrastrando hacia los calabozos. Después de todo, tratar de quitarse la vida es pecado. Has aprendido la ;;;;;;;;;x
EVTOPTA94135;This applies to many situations.;Cette vérité s'applique à de nombreuses situations.;Und es gibt viele Situationen, auf die das zutrifft.;;Esto sirve para muchas situaciones.;;;;;;;;;x
EVTTOOLTIP94136;dissuading the man from leaping to his death.;Dissuader l'homme de sauter et de se tuer.;Ein Versuch, den Mann davon abzubringen, in den Tod zu springen.;;disuadir al hombre acerca de saltar hacia la muerte.;;;;;;;;;x
EVTDESC94136;You speak gently with the distressed man, as if addressing a child. While keeping a safe distance so as not to alarm him, you lecture him at length about the wonders of life. You follow this with several long-winded anecdotes from your own life, including important moral lessons at the end. The man jumps.;Vous parlez calmement avec l'homme en détresse, comme si vous vous adressiez à un enfant. Vous veillez à rester à bonne distance pour ne pas l'alarmer et lui détaillez les merveilles de la vie, en ajoutant quelques anecdotes personnelles interminables, avec une morale à la fin. Soudain, l'homme saute.;Ihr redet beruhigend auf den Mann ein, ganz so, als sei er ein Kind. Ohne Euch ihm allzu weit zu nähern, erzählt Ihr ihm davon, wie schön die Welt und das Leben sein kann. Auch mit Anekdoten aus Eurem eigenen Leben verschönert Ihr Euren Vortrag und Ihr endet mit wichtigen moralischen Lektionen. Der Mann springt.;;Hablas gentilmente con el afligido hombre, como si hablaras a un niño. Mientras mantienes la distancia para no alarmarlo, le hablas largo y tendido sobre las maravillas de la vida. Seguido de interminables anécdotas de tu propia vida, que concluyen con im;;;;;;;;;x
EVTOPTA94136;Well, at least I have learned what works and what doesn't...;Bien, au moins je saurai ce qu'il faut dire ou ne pas dire la prochaine fois...;Nun ja, wenigstens weiß ich jetzt, wie man es nicht machen sollte...;;Al menos ahora sé lo que funciona y lo que no funciona...;;;;;;;;;x
EVTTOOLTIP94137;failing to prevent the suicide.;Ne réussit pas à empêcher le suicide.;Fehlgeschlagene Bemühungen.;;fallar en evitar el suicidio.;;;;;;;;;x
EVTDESC94137;You speak gently with the man, addressing him as an equal and a friend. As you talk, you carefully guide the conversation and subtly make him realize the folly of ending his life. To the crowd's dismay, he agrees to come down with you.;Vous parlez calmement à l'homme, vous adressant à lui tel un ami. Tout en parlant, vous lui faites comprendre que mettre fin à ses jours serait une folie. À la grande consternation de la foule, l'homme accepte de rentrer dans la bâtisse et de redescendre avec vous.;Ihr versucht den Mann zu beruhigen und sein Vertrauen zu gewinnen. Während Ihr mit ihm redet, versucht Ihr ihm vor Augen zu führen, wie falsch es wäre, sein Leben zu beenden. Zur Enttäuschung der Schaulustigen willigt er schließlich ein, mit Euch zusammen herunterzukommen.;;Hablas gentilmente con el hombre, como a un igual y un amigo. Mientras hablas, conduces cuidadosamente la conversación y con sutileza le haces ver que terminar su vida es una locura. Para decepción del público, accede a bajar contigo.;;;;;;;;;x
EVTOPTA94137;I too have learned from this.;Cette expérience m'a beaucoup appris à moi aussi.;Auch ich konnte etwas aus dieser Begegnung lernen.;;También he aprendido de esto.;;;;;;;;;x
obj_improve_intrigue_title;Improve Intrigue;Améliorer la compétence en intrigue;Intrigenfähigkeit verbessern;;Mejorar intriga;;;;;;;;;x
obj_improve_intrigue_desc;[This.GetTitledFirstName] wants to improve [This.GetHerHis] Intrigue, since it is poor (lower than §Y8§!).;[This.GetTitledFirstName] souhaite améliorer ses aptitudes trop médiocres en intrigue (valeur inférieure à §R8§!).;[This.GetTitledFirstName] möchte [This.GetHerHis]e Intrigenfähigkeit verbessern, da diese unter 8 liegt.;;[This.GetTitledFirstName] quiere mejorar [This.GetHerHis] intriga, ya que tiene un valor menor a 8.;;;;;;;;;x
improve_intrigue_quit;You look for some other way to improve your intrigue.;Vous cherchez d'autres moyens de vous améliorer en matière d'intrigue.;Ihr haltet nach anderen Möglichkeiten Ausschau, Euch in der Kunst der Intrige weiterzubilden.;;Buscas otra manera de mejorar tu intriga.;;;;;;;;;x
EVTDESC94140;A local dignitary is visiting together with his pretty young wife. She wears a shining necklace, apparently some kind of priceless family heirloom. While he prattles on, your mind begins to wander. Suppose the bauble was to disappear? This could prove an excellent opportunity to better your skill at intrigue.;Un dignitaire local est en visite avec sa charmante jeune femme. Cette dernière porte un collier éclatant, un bijou très précieux hérité de sa famille. Pendant que le courtisan bavarde, votre esprit commence à divaguer. Imaginons que le bijou vienne à disparaître ? Cela pourrait s'avérer une excellente occasion pour tester votre habileté d'intrigue.;Ein Würdenträger stattet Euch in Begleitung seiner attraktiven Ehefrau einen Besuch ab. Ihr Schmuck wirkt außerordentlich kostbar, ganz so, als handele es sich dabei um ein unbezahlbares Erbstück. Gelangweilt von Eurem Gast, lasst Ihr Eure Gedanken wandern. Angenommen der Schmuck wäre verschwunden? Dies ist exzellente Gelegenheit, Eure Intrigenfähigkeiten zu verbessern.;;Un dignatario local te visita junto a su hermosa y joven esposa. Lleva un brillante collar, aparentemente una inestimable reliquia familiar. Mientras habla sin parar, tu mente empieza a divagar. ¿Y si esa baratija desapareciera? Esta podría ser una excele;;;;;;;;;x
EVTOPTA94140;Stage the theft of the necklace.;Mettre en scène le vol du collier.;Die Kette soll mein sein!;;Perpetrar el robo del collar.;;;;;;;;;x
EVTOPTB94140;No, it would be too cruel.;Non, ce serait trop cruel.;Nein, das wäre zu herzlos.;;No, sería demasiado cruel.;;;;;;;;;x
EVTTOOLTIP94141;You wait for the sun to set.;Vous attendez le coucher du soleil.;Ihr wartet bis Sonnenuntergang.;;Esperas a que anochezca.;;;;;;;;;x
EVTDESC94141;As night falls, you sneak into the guest room and carefully remove the heirloom from the neck of the dignitary's sleeping wife. She stirs slightly in her sleep, but does not wake. Now that you have the necklace, a worthless gewgaw, you need to decide where to plant it. Who shall take the blame?;Alors que la nuit tombe, vous vous faufilez dans la chambre d'amis et ôtez le précieux collier du cou de l'épouse du dignitaire. Elle s'agite quelque peu dans son sommeil mais ne se réveille pas. Désormais en possession du collier, une vulgaire babiole, vous devez décider où le cacher. Qui subira le blâme ?;Bei Einbruch der Nacht schleicht Ihr ins Gästezimmer und streift der schlafenden Gemahlin Eures Gastes vorsichtig die Kette vom Hals. Sie bewegt sich ein wenig, schläft dann aber weiter. Die Halskette entpuppt sich als wertloser Tand, viel interessanter aber ist die Frage, wem Ihr die Sache unterschieben wollt:;;Mientras anochece, te cuelas en el cuarto de huéspedes, y coges cudadosamente la reliquia del cuello de la dormida esposa del dignatario. Se agita en sueños, pero sin despertar. Ahora que tienes el collar, una baratija sin valor alguno, necesitas decidir ;;;;;;;;;x
EVTOPTA94141;Magda, the cook's overweight wife.;Magda, la grosse femme du cuisinier.;Magda, die übergewichtige Frau des Kochs.;;Magda, la gorda esposa del cocinero.;;;;;;;;;x
EVTOPTB94141;Meldrick, local dung gatherer and dogsbody.;Meldrick, le ramasseur de crottins et jeune homme à tout faire.;Meldrick, den örtlichen Dungkutscher und Tagelöhner.;;Meldrick, recolector de estiércol local y recadero.;;;;;;;;;x
EVTOPTC94141;Wafaa, the cook's overweight wife.;Wafaa, la grosse femme du cuisinier.;Wafaa, die übergewichtige Frau des Kochs.;;Wafaa, la gorda esposa del cocinero.;;;;;;;;;x
EVTOPTD94141;Ba'ah al-Drik, local dung gatherer and dogsbody.;Ba'ah al-Drik, le ramasseur de crottins et jeune homme à tout faire. ;Ba'ah al-Drik, den örtlichen Dungkutscher und Tagelöhner.;;Ba'ah al-Drik, recolector de estiércol local y recadero.;;;;;;;;;x
EVTTOOLTIP94142;The cook's wife will take the fall.;C'est l'épouse du cuisinier qui va porter le chapeau.;Die Frau des Kochs soll sich verantworten müssen.;;La esposa del cocinero cargará con la culpa.;;;;;;;;;x
EVTDESC94142;You stealthfully place the necklace in the kitchen, where the cook's wife is sure to find it. Perhaps the poor woman will think it a gift from her husband... or a particularly generous pixie. With your work done, you retire for the night to see what will happen.;Vous déposez furtivement le collier dans la cuisine, là où la femme du cuisinier le trouvera à coup sûr. La pauvre femme va peut-être croire qu'il s'agit d'un cadeau de son mari... Ou d'un lutin particulièrement généreux ! Votre mission accomplie, vous vous retirez pour la nuit et attendez de voir ce qui se passera demain.;In aller Heimlichkeit platziert Ihr die Kette in der Küche, dort, wo die Köchin sie sicherlich entdecken wird. Vielleicht denkt die arme Frau ja tatsächlich, die Kette sei ein Geschenk ihres Mannes... oder einer besonders eifrigen Fee. Nach getaner Arbeit zieht Ihr Euch für die Nacht zurück, um zu sehen, wie die Dinge sich entwickeln.;;Cuidadosamente pones el collar en la cocina, dónde seguramente lo encuentre la esposa del cocinero. Quizás la pobre mujer piense que es un regalo de su marido... o de un duendecillo muy generoso. Con el trabajo hecho, te acuestas a ver qué ocurre.;;;;;;;;;x
EVTOPTA94142;This will be interesting.;Les choses risquent d'être intéressantes...;Das wird ein Schauspiel!;;Será interesante.;;;;;;;;;x
EVTTOOLTIP94143;Morning arrives...;Le soleil se lève...;Der Morgen dämmert ...;;Llega la mañana...;;;;;;;;;x
EVTDESC94143;The loud wailing coming from the guest room informs you that your little theft has been discovered. The dignitary and his wife are both unconsolable, and their grief over the missing necklace knows no bounds. Before they leave, you offer them a meal in the dining room.;Le hurlement en provenance de la chambre d'amis vous signale que le petit larcin a été découvert. Le dignitaire et son épouse sont tous deux inconsolables et le chagrin que cause la disparition du collier est immense. Avant leur départ, vous leur offrez un repas dans la salle à manger.;Dem lauten Heulen, das aus dem Gästezimmer schallt, entnehmt Ihr, dass Euer kleiner Diebstahl nicht unentdeckt geblieben ist. Der Abgesandte ist außer sich, seine Frau untröstlich, und ihrer beider Entsetzen über den Verlust der Kette scheint grenzenlos. Bevor sie abreisen, bittet Ihr sie noch mal zu Tisch.;;El agudo gemido proveniente de la sala de huéspedes te hace saber que tu pequeño robo ha sido descubierto. El dignatario y su esposa lloran inconsolablemente, y el dolor por la pérdida del collar no tiene paragón. Antes de que se vayan, les ofreces una co;;;;;;;;;x
EVTOPTA94143;Magda, bring us some soup, please.;Magda, veuillez à nous apporter un peu de soupe, je vous prie.;Magda, noch etwas Suppe, bitte.;;Magda, una sopa, por favor.;;;;;;;;;x
EVTOPTB94143;Wafaa, bring us some soup, please.;Wafaa, veuillez à nous apporter un peu de soupe, je vous prie.;Wafaa, noch etwas Suppe, bitte.;;Wafaa, una sopa, por favor.;;;;;;;;;x
EVTTOOLTIP94144;Soup is served by the cook's wife.;La soupe est servie par la femme du cuisinier.;Die Frau des Kochs nähert sich mit der Suppe.;;La esposa del cocinero sirve la sopa.;;;;;;;;;x
EVTDESC94144;The cook's wife serves the soup while the dignitary describes, in detail, how the necklace has passed from generation to generation in his family. Suddenly his wife emits a shrill cry and points at the massive wrist of the cook's wife. She is wearing the missing necklace as a bracelet!;La femme du cuisinier vous sert la soupe pendant que le dignitaire vous décrit en détails comment ce collier était transmis de génération en génération au sein de sa famille. Soudain, sa femme pousse un cri perçant et pointe du doigt le poignet imposant de la femme du cuisinier. Elle porte le collier volé comme un bracelet!;Die Frau des Kochs serviert gerade die Suppe, als Euer Gast ein weiteres Mal die Geschichte der Halskette und wie sie von Generation zu Generation weitergegeben wurde, erzählt. Da ertönt plötzlich ein schriller Schrei von Seiten seiner Gemahlin, und mit zittriger Hand deutet sie anklagend auf das wuchtige Handgelenk der Frau des Kochs. Sie trägt die verschwundene Halskette als Armkettchen!;;La esposa del cocinero sirve la sopa mientras el dignatario describe, con lujo de detalles, cómo el collar pasó de una generación a otra en su familia. Repentinamente, la esposa grita y señala la enorme muñeca de la esposa del cocinero. ¡Está usando el co;;;;;;;;;x
EVTOPTA94144;Guards, seize her!;Gardes, emparez-vous de cette voleuse !;Wachen! Ergreift sie!;;¡Guardias, aprehendedla!;;;;;;;;;x
EVTTOOLTIP94145;Your scheme is complete.;Votre machination se déroule à la perfection.;Euer Plan ist aufgegangen.;;Tu ardid está completo.;;;;;;;;;x
EVTDESC94145;After the necklace has been returned, the affronted dignitary and his wife soon depart. The cook's wife will have to endure a brief spell in the dungeons, but for a good cause - you have learned some valuable lessons in the art of manipulating events to your liking. Your skill at intrigue has increased.;Une fois le collier rendu, le dignitaire outragé et sa femme quittent les lieux. L'épouse du cuisinier devra passer un petit moment au cachot mais c'est pour la bonne cause : vous avez pris une leçon très intéressante dans l'art de manipuler les évènements à votre avantage. Votre compétence en Intrigue s'est amélioré.;Schon bald nach Rückgabe der Halskette verabschieden sich der Würdenträger und seine Gemahlin. Der Frau des Kochs steht ein kurzer Verbleib im Verlies bevor. Doch dies ist ein geringer Preis im Vergleich zu den Erkenntnissen, die Ihr aus dieser Episode gezogen habt. Eure Intrigenfähigkeit hat sich verbessert.;;Una vez el collar ha sido restituido, el agraviado dignatario y su esposa parten rápidamente. La esposa del cocinero pasará algún tiempo en los calabozos, pero por una buena causa - has aprendido valiosas lecciones en el arte de manipular los hechos a tu ;;;;;;;;;x
EVTOPTA94145;All's well that ends well.;Tout est bien qui finit bien !;Ende gut, alles gut.;;Bien está lo que bien acaba.;;;;;;;;;x
