#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
AIREASON_ALL_HELP_IS_APPRECIATED;All help is appreciated;Toute aide est appréciable;Jegliche Hilfe ist willkommen;;Toda ayuda se agradece;;;;;;;;;x
EVTTOOLTIP100194;is grateful for [Root.GetTitledFirstName] help but not happy about having to pay for it;est reconnaissant[From.GetNoneE] envers [Root.GetTitledFirstName] de lui offrir son aide mais déplore de devoir [Root.GetLeLa] payer.;ist dankbar für [Root.GetTitledFirstName]s Hilfe, aber nicht glücklich, dass [This.GetSheHe] dafür zahlen muss;;está agradecido con [Root.GetTitledFirstName] por su ayuda pero no es del todo feliz por tener que pagar por ello;;;;;;;;;x
EVTDESC100192;[From.GetTitledFirstName] and I managed to stop the mad [Root.GetManWomanOpp] from blackmailing and spread malevolent rumors about me. It took every effort, all of our combined diplomatic skill and even a small bribe to get the extortionist to promise to stop the rumors, never approach me again and leave me alone.;[From.GetTitledFirstName] et moi avons réussi à faire taire le maître-chanteur qui répandait des rumeurs malveillantes à mon sujet. Cela nous aura demandé du travail, tout notre talent diplomatique et un léger pot-de-vin pour faire promettre au maître-chanteur de cesser d'inventer des rumeurs et de me laisser tranquille.;[From.GetTitledFirstName] und ich haben es geschafft, den verrückten [Root.GetManWomanOpp] von der Erpressung abzuhalten und davon, bösartige Gerüchte über mich zu verbreiten. Es brauchte jede Bemühung, all unsere vereinten diplomatischen Fähigkeiten und sogar etwas Bestechungsgeld, den Erpresser das Versprechen abzunehmen, mit den Gerüchten aufzuhören, sich mir nie wieder zu nähern und mich in Ruhe zu lassen.;;[From.GetTitledFirstName] y yo nos las arreglamos para que el loco dejara de chantajearnos y difundir rumores malévolos sobre mí. Se hizo todo lo posible, toda nuestra capacidad diplomática combinada e incluso un pequeño soborno para que el chantajista prometiera detener los rumores, que nunca se acerque a mí otra vez y que me deje en paz.;;;;;;;;;x
EVTOPTA100192;Finally I got rid of that lunatic!;M'en voilà enfin débarrassé !;Endlich bin ich den Wahnsinnigen losgeworden!;;¡Finalmente me deshice de ese loco!;;;;;;;;;x
EVTDESC100193;Without the help of [From.GetTitledFirstName], I was unable to stop the extortionist spreading evil rumors about me. Now everyone thinks I really did that awful thing with that lunatic [Root.GetManWomanOpp]! Why [Root.Religion.GetRandomGodName], why?!;Sans l'aide de [From.GetTitledFirstName], j'ai été bien incapable d'empêcher le maître-chanteur de répandre des rumeurs infernales à mon sujet. Désormais, tout le monde pense que j'ai fait des choses horribles avec cette personne folle à lier ! Pourquoi, [Root.Religion.GetRandomGodName], pourquoi ?!;Ohne die Hilfe von [From.GetTitledFirstName] war es mir nicht möglich, den Erpresser davon abzuhalten, bösartige Gerüchte über mich zu verbreiten. Nun glaubt jeder, dass ich wirklich diese fürchterliche Sache mit dem verrückten [Root.GetManWomanOpp] getan habe! Warum, [Root.Religion.GetRandomGodName], warum?!;;Sin la ayuda de [From.GetTitledFirstName], yo era incapaz de detener la difusión de rumores malignos del chantajista sobre mí. ¡Ahora todo el mundo piensa que realmente hice esas cosas horribles a ese loco! ¿Por qué [Root.Religion.GetRandomGodName]?¿Por qué?;;;;;;;;;x
EVTOPTA100193;I'm so ashamed I don't know what to do...;J'ai tellement honte, je ne sais plus quoi faire...;Ich bin so beschämt, dass ich nicht weiß, was zu tun ist...;;Estoy tan avergonzado que no sé qué hacer ...;;;;;;;;;x
EVTDESC100194;I explained the situation for [From.GetTitledFirstName] carefully, not wanting [From.GetHerHim] to know too much about the situation but the fear of the lunatic [Root.GetManWomanOpp] spreading malicious rumors made me quite talkative and I may have told [From.GetTitledFirstName] too much. It was for the best though, [From.GetTitledFirstName] agreed to help me but wanted to be reimbursed, in case something would happen...;J'ai expliqué la situation à [From.GetTitledFirstName] avec précaution, ne désirant pas trop lui en révéler, mais la peur que c[From.GetEEtte] lunatique ne répande des rumeurs malveillantes à mon sujet m'a rendu loquace et je pourrais bien en avoir trop dit à [From.GetTitledFirstName]. Finalement, [From.GetTitledFirstName] a accepté de m'aider, en échange d'une certaine somme d'argent, au cas où quelque chose arriverait...;Ich habe [From.GetTitledFirstName] die Situation vorsichtig erklärt, da [From.GetSheHe] nicht zu viel darüber wissen sollte, aber meine Angst, dass sich bösartige Gerüchte verbreiten, hat mich ziemlich redselig gemacht und ich könnte zu viel erzählt haben. Es war aber zum Besten: [From.GetTitledFirstName] sagte mir Hilfe zu, wollte aber entschädigt werden für den Fall, dass etwas passiert...;;Le expliqué la situación a [From.GetTitledFirstName] con cuidado, no queriendo que [From.GetHerHim] supiera demasiado acerca de la situación, pero el temor a que el loco difundiera rumores maliciosos me hizo muy locuaz y podría haber dicho demasiado a [From.GetTitledFirstName]. Fue lo mejor, sin embargo, [From.GetTitledFirstName] accedió a ayudarme, pero quería ser recompensado, en caso de que algo pasara ...;;;;;;;;;x
EVTOPTA100194;Friends help each other without charging for it!;Les amis s'entraident gratuitement !;Freunde helfen sich, ohne etwas dafür zu verlangen!;;¡Los amigos se ayudan unos a otros sin cobrar por ello!;;;;;;;;;x
EVTTOOLTIPA100195;tried to charge [Root.GetTitledFirstName] for [This.GetHerHis] help;a demandé de l'argent à [Root.GetTitledFirstName] en échange de son aide.;versuchte [Root.GetTitledFirstName] für [This.GetHerHis]e Hilfe bezahlen zu lassen;;intentó cobrar a [Root.GetTitledFirstName] por [This.GetHerHis] ayuda;;;;;;;;;x
EVTOPTB100194;I'll give you whatever you want, just please help me!;Je vous donnerai tout ce que vous voulez, mais aidez-moi, par pitié !;Ich gebe Euch, was Ihr wollt, bitte helft mir nur!;;Te daré lo que quieras, pero por favor, ¡ayúdame!;;;;;;;;;x
EVTTOOLTIPB100195;is paid for [This.GetHerHis] help with [Root.GetTitledFirstName]'s lunatic extortionist and the problem is solved;a reçu de l'argent pour aider [Root.GetTitledFirstName] à se débarrasser de son maître-chanteur et a résolu le problème.;ist bezahlt worden für [This.GetHerHis]e Hilfe bei [Root.GetTitledFirstName]s verrücktem Erpresser und das Problem ist gelöst;;es pagado por [This.GetHerHis] ayuda con el chantajista loco [Root.GetTitledFirstName] y el problema está resuelto;;;;;;;;;x
EVTDESC100195;I agreed to help [From.GetTitledFirstName] with [From.GetHerHis] lunatic extortionist if I was paid for my help, and I had already figured out a plan when [From.GetTitledFirstName] told me whether or not my help was wanted enough for getting my demands fulfilled.;J'ai accepté d'aider [From.GetTitledFirstName] à résoudre son problème de maître-chanteur en échange d'une somme d'argent, et j'avais déjà mis sur pied un plan au cas où [From.GetTitledFirstName] déciderait de ne pas me payer.;Ich habe zugestimmt, [From.GetTitledFirstName] mit [From.GetHerHis]em verrückten Erpresser zu helfen, wenn ich für meine Hilfe bezahlt würde. Ich hatte bereits einen Plan ausgearbeitet, falls [From.GetTitledFirstName] mir sagen würde, dass meine Hilfe trotz meiner Forderungen erwünscht ist.;;Estuve de acuerdo en ayudar a [From.GetTitledFirstName] con [From.GetHerHis] chantajista loco si me pagaban por mi ayuda, ya había trazado un plan cuando [From.GetTitledFirstName] me dijo que si quería lo suficiente esa ayuda como para cumplir sus demandas.;;;;;;;;;x
EVTOPTA100195;No money, no help;Pas d'argent, pas de coup de main.;Kein Geld, keine Hilfe;;Sin dinero no hay ayuda;;;;;;;;;x
EVTOPTB100195;I've gotten the money, now here's what we shall do...;Maintenant que j'ai reçu l'argent, voilà ce que nous allons faire...;Ich habe das Geld bekommen, dies werden wir nun tun...;;He recibido el dinero, ahora esto es lo que vamos a hacer ...;;;;;;;;;x
EVTDESC100200;My knowledge of swords extends only so far as to 'long, sharp things you poke people with when you want them to die, especially if you are in a duel or at war', and it's becoming an embarrassment. If someone could ever teach me anything about swords and how to use them, it would be one of my best friends and I can trust him to never mock my lack of skill.;Je considère les épées comme étant de longs objets pointus que l'on enfonce dans le corps de personnes dont on souhaite la mort, particulièrement lors d'un duel ou d'une guerre, et j'avoue que cette vision limitée commence à m'embarrasser. Quiconque accepte de m'enseigner l'art de manier l'épée deviendra mon meilleur ami, et je sais qu'il ne se moquera jamais de mon manque de savoir-faire.;Mein Wissen über Schwerter reicht nur bis "lange, scharfe Dinger, mit denen man Leute piekt, wenn man will, dass sie sterben, besonders in einem Duell oder Krieg", was langsam peinlich wird. Wenn mir jemand den Umgang mit dem Schwert lehren könnte, würde er einer meiner besten Freunde sein und würde sich nicht über den Mangel meiner Fähigkeiten lustig machen.;;"Mi conocimiento de las espadas se extiende sólo hasta el punto de ""cosas largas y puntiagudas con las que golpeas a las personas que quieres que mueran, sobre todo si estás en un duelo o en la guerra"", y se está convirtiendo en una vergüenza. Si alguien me pudiera enseñar algo sobre espadas y cómo usarlas, sería uno de mis mejores amigos y podría confiar en él para que nunca se burlaran de mi falta de habilidad.";;;;;;;;;x
EVTOPTA100200;I really should ask him for help;Je devrais vraiment lui demander son aide.;Ich sollte ihn wirklich um Hilfe bitten;;Realmente debería pedirle ayuda;;;;;;;;;x
EVTTOOLTIP100201;is asked by [Root.GetTitledFirstName] to help him refine his sword skills;est sollicité par [Root.GetTitledFirstName] pour lui enseigner l'art de manier l'épée.;wird von [Root.GetTitledFirstName] gebeten, ihm zu helfen seine Schwertkünste zu verfeinern;;es preguntado por [Root.GetTitledFirstName] para ayudarle a perfeccionar sus habilidades con la espada;;;;;;;;;x
EVTOPTB100200;I can probably figure this out by myself... OW!;Je peux très bien progresser sans l'aide de quiconque... AÏE !;Ich kann dies vermutlich selber herausfinden... AU!;;Es probable que pueda averiguarlo yo solo ... ¡Ay!;;;;;;;;;x
EVTDESC100201;I have seen how [From.GetTitledFirstName] handles swords, and it is not a pretty sight. Half of the time [From.GetSheHe] seems to forget which side is the sharp one! Should I laugh or should I cry at [From.GetTitledFirstName]'s incompetence with the sword? Now [From.GetTitledFirstName] seems to think I could teach [From.GetHerHim] all I know.;J'ai vu comment [From.GetTitledFirstName] manie l'épée et ce n'est pas joli à voir. La plupart du temps, [From.GetIlElle] semble oublier de quel côté se trouve le tranchant de son arme ! Je ne sais pas si je dois rire ou pleurer de son incompétence. Et à présent, [From.GetIlElle] pense que je peux lui enseigner tout mon savoir.;Ich habe gesehen, wie [From.GetTitledFirstName] mit Schwertern hantiert, und es ist kein schöner Anblick. Die Hälfte der Zeit scheint [From.GetSheHe] zu vergessen, welche Seite die scharfe ist! Sollte ich über [From.GetTitledFirstName]s Unfähigkeit mit dem Schwert lachen oder weinen? Nun scheint [From.GetTitledFirstName] zu glauben, dass ich [From.Getihmihr] alles beibringen kann, was ich weiß.;;He visto cómo [From.GetTitledFirstName] blande la espada, y no es un espectáculo agradable. ¡La mitad del tiempo [From.GetSheHe] parece olvidar cuál es el lado afilado! ¿Debería reír o llorar por la incompetencia de [From.GetTitledFirstName] con la espada? Ahora [From.GetTitledFirstName] parece pensar que yo podría enseñarle todo lo que sé.;;;;;;;;;x
EVTOPTA100201;I can only try...;Je peux toujours essayer...;Ich kann es nur versuchen...;;Puedo intentarlo ...;;;;;;;;;x
EVTTOOLTIP100202;[Root.GetTitledFirstName] reluctantly try to teach [This.GetTitledFirstName] how to use a sword;[Root.GetTitledFirstName] tente à contrecoeur d'enseigner à [This.GetTitledFirstName] le maniement d'une épée.;[Root.GetTitledFirstName] versucht widerwillig, [This.GetTitledFirstName] beizubringen, wie man ein Schwert benutzt;;[Root.GetTitledFirstName] a regañadientes intenta enseñar a [This.GetTitledFirstName] cómo usar una espada;;;;;;;;;x
EVTOPTB100201;Give it up. You and swords will never work;Laissez tomber. L'épée et vous, ça fait deux.;Gebt auf. Ihr und Schwerter wird nie funktionieren;;Abandona. Tú y las espadas nunca os vais a llevar bien;;;;;;;;;x
EVTTOOLTIP100203;is disappointed but accepts [Root.GetTitledFirstName]'s refusal to teach him;éprouve de la déception parce que [Root.GetTitledFirstName] refuse de l'aider, mais se résigne.;ist enttäuscht, aber akzeptiert [Root.GetTitledFirstName]s Weigerung zu helfen.;;se siente decepcionado, pero acepta la negativa a enseñarle de [Root.GetTitledFirstName].;;;;;;;;;x
EVTOPTC100201;I'm risking my life, so I'd like to get paid;Je risque ma vie, alors j'aimerais une compensation financière.;Ich riskiere mein Leben, also möchte ich bezahlt werden;;Estoy arriesgando mi vida, así que me gustaría que se me pagara;;;;;;;;;x
EVTTOOLTIP100204;considers [Root.GetTitledFirstName] request;réfléchit à la requête de [Root.GetTitledFirstName]. ;erwägt [Root.GetTitledFirstName]s Ansinnen;;considera la solicitud de [Root.GetTitledFirstName];;;;;;;;;x
EVTDESC100202;It took a while, but after a couple of days I learned which part of the sword I could touch without getting hurt. Then came the easy part: how to use the sword. After having practiced on a dummy for several weeks I finally managed to impress [From.GetTitledFirstName] enough to get to practice with [From.GetHerHim] instead of hacking at the dummy.;Il aura fallu du temps et des efforts mais au bout de quelques jours, j'avais enfin compris quel côté de l'épée je pouvais toucher sans me blesser ! Ensuite, est venue la partie facile : le maniement de l'épée. Après plusieurs semaines d'entraînement face à un mannequin, j'ai réussi à impressionner [From.GetTitledFirstName] suffisamment pour m'entraîner en duel avec [From.GetLuiElle].;Es dauerte eine Weile, aber nach ein paar Tagen habe ich gelernt, welchen Teil des Schwerts ich anfassen konnte, ohne mir weh zu tun. Dann kam der einfache Teil: Wie man ein Schwert gebraucht. Nachdem ich mehrere Wochen an einer Attrappe geübt habe, habe ich es endlich geschafft, [From.GetTitledFirstName] genug zu beeindrucken, um mit [From.Getihmihr] üben zu können, statt auf eine Attrappe einzuhacken.;;Me llevó tiempo, pero tras varios días me enteré porque parte podía coger la espada sin hacerme daño. Luego vino la parte fácil: cómo utilizarla. Después de haber practicado con un maniquí durante varias semanas por fin logré impresionar a [From.GetTitledFirstName] lo suficiente para llegar a practicar con [From.GetHerHim] en lugar de hacerlo con el maniquí.;;;;;;;;;x
EVTOPTA100202;I'm still no good with swords, but better than before;Je suis toujours mauvais avec mon épée, mais beaucoup moins qu'avant.;Ich bin immer noch nicht gut mit Schwertern, aber besser als vorher;;Aún no soy bueno con las espadas, pero mejor que antes;;;;;;;;;x
EVTDESC100203;You are a menace with a sword, don't even know which end you should hold and which one you use to kill people with. It saddens me to tell you this but I believe you to be unteachable.'\n[From.GetTitledFirstName] did not mince [From.GetHerHis] words when [From.GetSheHe] told me how utterly unteachable I was and that I should leave the swords to 'real men'!;« Vous représentez une menace, avec votre épée, vous ne savez même pas comment la tenir et où est le côté tranchant permettant de tuer vos ennemis. Je regrette de vous dire ça, mais je pense qu'on ne peut rien vous apprendre. »\n[From.GetTitledFirstName] n'a pas mâché ses mots quand [From.GetIlElle] m'a dit quel piètre élève je faisais et que je devrais laisser les épées aux 'vrais hommes' !;"Ihr seid eine Gefahr mit dem Schwert, wisst nicht mal, welches Ende Ihr halten sollt und welches man benutzt, um Leute zu töten. Es macht mich traurig, Euch das zu sagen, aber ich glaube, Ihr seid unbelehrbar."\n[From.GetTitledFirstName] nahm kein Blatt vor [From.GetHerHis]en Mund, als [From.GetSheHe] mir sagte, wie unmöglich es sei, mich zu unterrichten, und dass ich das Schwert "echten Männern" überlassen soll!;;Eres una amenaza con la espada, ni siquiera sabes por donde sostenerla ni por dónde se utiliza para matar a la gente. Me entristece tener que decirte esto, pero creo que no hay forma de enseñarte. '\n[From.GetTitledFirstName] no escatimó en palabras cuando [From.GetSheHe] me dijo que era absolutamente imposible enseñarme y ¡que debería dejar las espadas a los hombres "de verdad'!;;;;;;;;;x
EVTOPTA100203;I am a man! Give me that sword... OW!;Je suis un homme ! Donnez-moi cette épée... AÏE !;Ich bin ein Mann! Gebt mir das Schwert...AU!;;¡Yo soy un hombre! Dame esa espada ... ¡Ay!;;;;;;;;;x
EVTDESC100204;[From.GetTitledFirstName] refused to teach me unless I paid [From.GetHerHim] and followed [From.GetHerHis] every rule. [From.GetSheHeCap] told me that I was a menace with a sword and the gold was meant to pay for any medical attention [From.GetSheHe] might need while teaching me how to use the sharp part of a sword.;[From.GetTitledFirstName] refuse de m'enseigner quoi que ce soit à moins que je ne [From.GetLeLa] paye et que je suive ses règles à la lettre. [From.GetIlElleCap] a dit que j'étais un danger public avec mon épée, et que l'or lui servirait à régler les frais médicaux qu'[From.GetIlElle] pourrait avoir en m'enseignant le maniement d'une arme.;[From.GetTitledFirstName] weigerte sich, mich zu unterrichten, außer wenn ich [From.GetHerHim] bezahlen würde und jeden [From.GetHerHis]er Befehle befolgen würde. [From.GetSheHeCap] sagte mir, dass ich eine Gefahr mit dem Schwert sei und dass das Gold dafür gedacht sei, jegliche medizinische Versorgung zu bezahlen, die [From.GetSheHe] benötigen könnte, während er mir beibringt, wie man den scharfen Teil eines Schwertes benutzt.;;[From.GetTitledFirstName] se negó a enseñarme a menos que le pagara y siguiera todas sus reglas. [From.GetSheHeCap] me dijo que yo era una amenaza con una espada y el oro estaba destinado a pagar por la atención médica que [From.GetSheHe] pudiera necesitar mientras me enseñase a usar la parte afilada de una espada.;;;;;;;;;x
EVTOPTA100204;Aren't you expecting the worst now? I'm sure both of us will be fine...;Est-ce que vous vous attendez au pire, maintenant ? Je suis certain que tout va bien se passer...;Erwartet Ihr jetzt nicht das Schlimmste? Ich weis, es wird schon gutgehen...;;¿No estás esperando lo peor ahora? Estoy seguro que los dos estaremos bien ... ;;;;;;;;;x
EVTTOOLTIPA100205;[Root.GetTitledFirstName] is not willing to pay [This.GetTitledFirstName] for [This.GetHerHis] help;[Root.GetTitledFirstName] ne souhaite pas rémunérer [This.GetTitledFirstName] en échange de son aide.;[Root.GetTitledFirstName] ist nicht bereit, [This.GetTitledFirstName] für [This.GetHerHis]e Hilfe zu bezahlen;;[Root.GetTitledFirstName] no está dispuesto a pagar a [This.GetTitledFirstName] por su ayuda;;;;;;;;;x
EVTOPTB100204;I can see the wisdom of that, just teach me already!;C'est une sage décision, maintenant enseignez-moi tout ce que vous savez !;Ich kann die Weisheit hierin erkennen, unterrichtet mich einfach!;;Puedo ver la sabiduría en ello,¡enséñame ya!;;;;;;;;;x
EVTTOOLTIPB100205;[Root.GetTitledFirstName] agrees to [This.GetTitledFirstName]'s demands and precautionary measures;[Root.GetTitledFirstName] accepte la requête et les mesures de précaution de [This.GetTitledFirstName].;[Root.GetTitledFirstName] stimmt [This.GetTitledFirstName]s Forderungen und Vorsichtsmaßnahmen zu;;[Root.GetTitledFirstName] está de acuerdo con las demandas de [This.GetTitledFirstName] y sus medidas cautelares;;;;;;;;;x
EVTDESC100205;Teach [From.GetTitledFirstName] how to use a sword must be the most hazardous job in the whole world, and I told [From.GetHerHim] exactly that. [From.GetTitledFirstName] still insisted and so I told [From.GetHerHim] I wanted some safety for I feared [From.GetTitledFirstName] would injure me, although unintentionally.;Enseigner à [From.GetTitledFirstName] le maniement de l'épée est sans doute le travail le plus risqué au monde, et c'est exactement ce que je lui ai dit. [From.GetTitledFirstName] a tout de même insisté alors j'ai exigé que nous instaurions des règles de sécurité car je craignais que [From.GetTitledFirstName] me blesse, intentionnellement.;[From.GetTitledFirstName] beizubringen, wie man ein Schwert bedient, muss einer der gefährlichsten Aufgaben auf der ganzen Welt sein, und ich habe [From.Getihmihr] genau dies gesagt. [From.GetTitledFirstName] hat trotzdem drauf bestanden, und ich habe [From.Getihmihr] klargemacht, eine Sicherheit haben zu wollen, da ich befürchtete, [From.GetTitledFirstName] würde mich verletzen, wenn auch unabsichtlich.;;Enseñar a [From.GetTitledFirstName] cómo usar una espada debe ser el trabajo más peligroso del mundo, y eso fue lo que le dije a [From.GetHerHim]. [From.GetTitledFirstName] siguió insitiendo y entonces le dije a [From.GetHerHim] que yo quería un poco de seguridad pues temía que [From.GetTitledFirstName] me hiciera daño sin querer.;;;;;;;;;x
EVTOPTA100205;[From.GetTitledFirstName] did not agree to that, and so I refused to help;[From.GetTitledFirstName] a rejeté ma requête, j'ai donc refusé de l'aider.;[From.GetTitledFirstName] hat dem nicht zugestimmt, also habe ich mich geweigert zu helfen;;[From.GetTitledFirstName] no estaba de acuerdo, por lo que me negué a ayudar;;;;;;;;;x
EVTOPTB100205;[From.GetTitledFirstName] saw the wisdom in that and agreed;[From.GetTitledFirstName]a estimé qu'il s'agissait d'une sage décision et a accepté ma requête.;[From.GetTitledFirstName] sah die Weisheit darin und hat zugestimmt;;[From.GetTitledFirstName] vio la sabiduría en eso y estuvo de acuerdo;;;;;;;;;x
EVTTOOLTIPC100205;Under [Root.GetTitledFirstName]'s careful supervision, [This.GetTitledFirstName] learns how to use a sword;Sous l'œil attentif de [Root.GetTitledFirstName], [This.GetTitledFirstName] apprend à manier l'épée.;Unter [Root.GetTitledFirstName]s sorgfältiger Aufsicht lernt [This.GetTitledFirstName], ein Schwert zu benutzen;;Bajo la cuidadosa supervisión de [Root.GetTitledFirstName], [This.GetTitledFirstName] aprende a usar una espada;;;;;;;;;x
EVTDESC100210;I need to take a look at the buildings in [Root.Location.GetName] and figure out how to reinforce them and make them harder to conquer if the county would be sieged. The buildings did not inspire me in any way, but I have a friend who is excellent at these kind of things.;Je dois évaluer les bâtisses situées à [Root.Location.GetName] et trouver le moyen de les renforcer afin de les rendre moins vulnérables en cas de siège.;Ich muss mir die Gebäude in [Root.Location.GetName] ansehen und herausfinden, wie sie zu verstärken sind und wie es erschwert werden kann, sie zu erobern, wenn das Land belagert würde. Die Gebäude haben mich in keiner Weise inspiriert, aber ich habe einen Freund, der hervorragend in solchen Dingen ist.;;Tengo que echar un vistazo a los edificios de [Root.Location.GetName] y encontrar la manera de reforzarlos y hacerlos más difícil de conquistar si el condado es asediado. Los edificios no me inspiran, pero tengo un amigo que es excelente en este tipo de cosas.;;;;;;;;;x
EVTOPTA100210;What am I waiting for? A siege? Just ask!;Mais qu'est-ce que j'attends ? Que les ennemis nous assiègent ? Il suffit de demander !;Worauf warte ich? Auf eine Belagerung? Frag einfach!;;¿A qué estoy esperando? ¿Un asedio? ¡Simplemente pregunta!;;;;;;;;;x
EVTTOOLTIP100211;is told what [Root.GetTitledFirstName] had in mind about reinforcements in [Root.Location.GetName];est averti des idées de [Root.GetTitledFirstName] quant au renforcement des bâtisses situées à [Root.Location.GetName].;wird gesagt, was [Root.GetTitledFirstName] vorhatte wegen Verstärkungen in [Root.Location.GetName];;se le dice lo que [Root.GetTitledFirstName] tenía en mente acerca de los refuerzos en [Root.Location.GetName];;;;;;;;;x
EVTOPTB100210;Maybe a new watchtower? Or a defensive wall? I'll think of something...;Une nouvelle tour de guet, peut-être ? Ou un mur défensif ? Je vais réfléchir à la question...;Hmm, ein neuer Wachturm? Oder eine Verteidigungsmauer? Mal sehen...;;¿Tal vez una nueva torre de vigilancia? ¿O una muralla defensiva? Ya se me ocurrirá algo ...;;;;;;;;;x
EVTDESC100211;The buildings [From.GetTitledFirstName] was looking to reinforce should be torn down and replaced with sturdier houses and watchtowers, but [From.GetTitledFirstName] was insistent something could be done about them. I told [From.GetHerHim] my honest opinion about the buildings.;Les bâtisses que [From.GetTitledFirstName] souhaite renforcer devraient être démolies et remplacées par des maisons et des tours de guet plus solides. Cependant, [From.GetTitledFirstName] estime qu'une autre solution est envisageable. Je lui ai donc donné mon opinion concernant l'état des bâtisses.;Die Gebäude, die [From.GetTitledFirstName] verstärken lassen wollte, sollten abgerissen und durch robustere Häuser und Wachtürme ersetzt werden, aber [From.GetTitledFirstName] bestand darauf, dass etwas mit ihnen gemacht werden solle. Ich habe [From.Getihmihr] meine ehrliche Meinung über diese Gebäude gesagt.;;Los edificios que [From.GetTitledFirstName] quería reforzar deben ser derribados y reemplazados por casas más resistentes y torres de vigilancia, pero [From.GetTitledFirstName] insitía en que algo podría hacerse al respecto. Le dije a [From.GetHerHim] mi opinión sobre los edificios.;;;;;;;;;x
EVTOPTA100211;The materials from the old houses could be used to erect better buildings...;On pourrait réutiliser les matériaux des vieilles maisons.;Die Materialien der alten Häuser könnten genutzt werden ...;;Los materiales de las casas antiguas se podrían utilizar para erigir edificios mejores...;;;;;;;;;x
EVTTOOLTIP100212;is grateful [Root.GetTitledFirstName] helps [This.GetHerHim] with the buildings;apprécie l'aide que lui apporte [Root.GetTitledFirstName] pour la rénovation des bâtisses. ;ist dankbar, dass [Root.GetTitledFirstName] [This.Getihmihr] mit den Gebäuden hilft;;agradece que [Root.GetTitledFirstName] ayude con sus edificios;;;;;;;;;x
EVTOPTB100211;Nothing can be done! Tear them down before they fall apart;Rien ne peut être fait ! Détruisons-les avant qu'elles ne s'effondrent !;Da ist nichts zu machen! Reißt sie ein, bevor sie zerfallen.;;¡No se puede hacer nada! Que sean derribados antes de que se desmoronen;;;;;;;;;x
EVTTOOLTIP100213;is disappointed [Root.GetTitledFirstName] couldn't give any better advice;est déçu de l'avis que lui a donné [Root.GetTitledFirstName].;ist enttäuscht, dass [Root.GetTitledFirstName] keinen besseren Rat geben konnte.;;está decepcionado ya que [Root.GetTitledFirstName] no podía dar ningún consejo mejor;;;;;;;;;x
EVTOPTC100211;The cost to rebuild them will be great, and I want a share of that;La reconstruction sera coûteuse, j'aurais besoin d'une aide financière.;Die Kosten werden hoch sein und ich möchte einen Anteil.;;El costo para la reconstrucción será grande, y yo quiero una parte de ese dinero;;;;;;;;;x
EVTTOOLTIP100214;considers [Root.GetTitledFirstName] offer;réfléchit à l'offre de [Root.GetTitledFirstName].;überdenkt [Root.GetTitledFirstName]s Angebot;;considera la oferta de [Root.GetTitledFirstName];;;;;;;;;x
EVTDESC100212;There's nothing we can do about the buildings except tear them down and use the salvageable material from them to build new houses with better fortifications. This is how I picture it...'\nWith [From.GetTitledFirstName]'s ideas and the material we managed to salvage, the new buildings would really outshine the old ones.;La seule chose à faire, c'est de détruire les bâtisses et de réutiliser les matériaux en bon état pour bâtir de nouvelles maisons dotées de meilleures fortifications. Voilà comment j'imagine les choses... '\nGrâce aux idées de [From.GetTitledFirstName] et aux matériaux que nous récupérerons, les nouvelles bâtisses surpasseront de loin les anciennes.;"Hier gibt es nichts, was wir mit den Gebäuden tun können, außer sie einzureißen und das verwertbare Material zu nutzen, neue Häuser mit besserer Befestigung zu errichten. So stelle ich mir das vor..."\nMit [From.GetTitledFirstName]s Ideen und dem Material, das wir bergen konnten, würden die neuen Gebäude die alten wahrlich überstrahlen.;;No hay nada que podamos hacer sobre los edificios, excepto que sean derribados y utilizacemos el material sobrante para construir nuevas viviendas con mejores fortificaciones. Así es como lo veo ... '\nCon las ideas de [From.GetTitledFirstName] y el material recuperado, los nuevos edificios eclipsan a los antiguos.;;;;;;;;;x
EVTOPTA100212;This is perfect! Thank you [From.GetTitledFirstName]!;C'est parfait ! Merci, [From.GetTitledFirstName] ! ;Dies ist perfekt! Danke, [From.GetTitledFirstName]!;;¡Esto es perfecto! ¡Gracias [From.GetTitledFirstName]!;;;;;;;;;x
friendly_innovations;Friendly Innovations;Amélioration des techniques;Innovationen eines Freundes;;Innovaciones sencillas;;;;;;;;;x
