#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
TITLE_DECISION_ALLOWED;Can take §Y$DECISION$§! decision for §Y$TITLE$§!;Peut prendre la décision de §Y$DECISION$§! pour §Y$TITLE$§!;Kann den Beschluss §Y$DECISION$§! für §Y$TITLE$§! durchsetzen;;Puede tomar decisión §Y$DECISION$§! sobre §Y$TITLE$§!;;;;;;;;;x
TITLE_DECISION_NOT_ALLOWED;Can NOT take §Y$DECISION$§! decision for §Y$TITLE$§!;Ne peut pas prendre la décision de §Y$DECISION$§! pour §Y$TITLE$§!;Kann NICHT den Beschluss §Y$DECISION$§! für §Y$TITLE$§! durchsetzen;;No puede tomar decisión §Y$DECISION$§! sobre §Y$TITLE$§!;;;;;;;;;x
TITLE_DECISION_POTENTIAL;Eligible to take §Y$DECISION$§! decision for §Y$TITLE$§!;Est en droit de prendre la décision de §Y$DECISION$§! pour §Y$TITLE$§!;Berechtigt, den Beschluss §Y$DECISION$§! für §Y$TITLE$§! durchzusetzen;;Capaz tomar decisión §Y$DECISION$§! sobre §Y$TITLE$§!;;;;;;;;;x
TITLE_DECISION_NOT_POTENTIAL;NOT eligible to take §Y$DECISION$§! decision for §Y$TITLE$§!;N'est pas en droit de prendre la décision de §Y$DECISION$§! pour §Y$TITLE$§!;NICHT berechtigt, den Beschluss §Y$DECISION$§! für §Y$TITLE$§! durchzusetzen;;Incapaz de tomar decisión §Y$DECISION$§! sobre §Y$TITLE$§!;;;;;;;;;x
SETTLEMENT_DECISION_ALLOWED;Can take §Y$DECISION$§! decision in §Y$SETTLEMENT$§!;Peut prendre la décision de §Y$DECISION$§! à §Y$SETTLEMENT$§!;Kann den Beschluss §Y$DECISION$§! in §Y$SETTLEMENT$§! durchsetzen;;Puede tomar §Y$DECISION$§! decisión en §Y$SETTLEMENT$§!;;;;;;;;;x
SETTLEMENT_DECISION_NOT_ALLOWED;Can NOT take §Y$DECISION$§! decision in §Y$SETTLEMENT$§!;Ne peut pas prendre la décision de §Y$DECISION$§! à §Y$SETTLEMENT$§!;Kann NICHT den Beschluss §Y$DECISION$§! in §Y$SETTLEMENT$§! durchsetzen;;No puede tomar §Y$DECISION$§! decisión en §Y$SETTLEMENT$§!;;;;;;;;;x
SETTLEMENT_DECISION_POTENTIAL;Eligible to take §Y$DECISION$§! decision in §Y$SETTLEMENT$§!;Est en droit de prendre la décision de §Y$DECISION$§! à §Y$SETTLEMENT$§!;Berechtigt, den Beschluss §Y$DECISION$§! in §Y$SETTLEMENT$§! durchzusetzen;;Capaz tomar §Y$DECISION$§! decisión en §Y$SETTLEMENT$§!;;;;;;;;;x
SETTLEMENT_DECISION_NOT_POTENTIAL;NOT eligible to take §Y$DECISION$§! decision in §Y$SETTLEMENT$§!;N'est pas en droit de prendre la décision de §Y$DECISION$§! à §Y$SETTLEMENT$§!;NICHT berechtigt, den Beschluss §Y$DECISION$§! in §Y$SETTLEMENT$§! durchzusetzen;;Incapaz de tomar §Y$DECISION$§! decisión en §Y$SETTLEMENT$§!;;;;;;;;;x
PROV1293;Gulf of Kutch;Golfe de Kutch;Golf von Kutch;;Golfo de Kutch;;;;;;;;;x
PROV1382;Gulf of Suez;Golfe de Suez;Golf von Suez;;Golfo de Suez;;;;;;;;;x
PROV1383;Northern Red Sea;Nord de la mer Rouge;Nördliches Rotes Meer;;Norte del Mar Rojo;;;;;;;;;x
PROV1384;Central Red Sea;Centre de la mer Rouge;Zentrales Rotes Meer;;Mar Rojo Central;;;;;;;;;x
PROV1385;Southern Red Sea;Sud de la mer Rouge;Südliches Rotes Meer;;Sur del Mar Rojo;;;;;;;;;x
PROV1386;Strait of Mandeb;Détroit de Bab el-Mandeb;Straße von Mandeb;;Estrecho de Bab el Mandeb ;;;;;;;;;x
PROV1387;Gulf of Aden;Golfe d'Aden;Golf von Aden;;Golfo de Adén;;;;;;;;;x
PROV1388;Horn of Africa;Corne de l'Afrique;Horn von Afrika;;Cuerno de África;;;;;;;;;x
PROV1389;Coast of Dhofar;Côte de Dhofar;Küste von Dhofar;;Costa de Dhofar.;;;;;;;;;x
PROV1390;Southern Coast of Oman;Côte sud d'Oman;Südküste des Oman;;Costa sur de Omán;;;;;;;;;x
PROV1391;Coast of Muscat;Côte de Mascate;Küste von Maskat;;Costa de Mascate;;;;;;;;;x
PROV1392;Gulf of Oman;Golfe d'Oman;Golf von Oman;;Golfo de Omán;;;;;;;;;x
PROV1393;Strait of Hormuz;Détroit d'Ormuz;Straße von Hormus;;Estrecho de Ormuz;;;;;;;;;x
PROV1394;Eastern Persian Gulf;Golfe persique de l'est;Östlicher Persischer Golf;;Golfo Pérsico oriental;;;;;;;;;x
PROV1395;Western Persian Gulf;Golfe persique de l'ouest;Westlicher Persischer Golf;;Golfo Pérsico occidental;;;;;;;;;x
PROV1396;Coast of Makran;Côte de Makran;Küste von Makran;;Costa de Makrán.;;;;;;;;;x
PROV1397;Indus Delta;Delta de l'Indus;Indusdelta;;Delta del Indus.;;;;;;;;;x
PROV1398;Coast of Gujarat;Côte de Gujarat;Küste von Gujarat;;Costa de Gujarat;;;;;;;;;x
PROV1399;Coast of Konkan;Côte de Konkan;Küste von Konkan;;Costa de Konkan;;;;;;;;;x
PROV1400;Coast of Malabar;Côte de Malabar;Küste von Malabar;;Costa de Malabar;;;;;;;;;x
PROV1401;Karnataka Coast;Côte du Karnataka;Karnatakaküste;;Costa de Karnataka;;;;;;;;;x
PROV1402;Gulf of Mannar;Golfe de Mannar;Golf von Mannar;;Golfo de Mannar;;;;;;;;;x
PROV1403;South Lanka Coast;Côte sud de Lanka;Sri-Lanka-Südküste;;Costa meridional de Sri Lanka;;;;;;;;;x
PROV1404;Palk Strait;Détroit de Palk;Palkstraße;;Estrecho de Palk;;;;;;;;;x
PROV1405;North Lanka Coast;Côte nord de Lanka;Sri-Lanka-Nordküste;;Costa norte de Sri Lanka;;;;;;;;;x
PROV1406;South Coromandel Coast;Côte sud de Coromandel;Coromandel-Südküste;;Costa sur de Coromandel;;;;;;;;;x
PROV1407;North Coromandel Coast;Côte nord de Coromandel;Coromandel-Nordküste;;Costa norte de Coromandel;;;;;;;;;x
#PROV1408;Outer Mongolia;;Äußere Mongolei;;Mongolia Exterior;;;;;;;;;x
PROV1409;Coast of Orissa;Côte d'Orissa;Orissaküste;;Costa de Orissa;;;;;;;;;x
PROV1410;Coast of Kataka;Côte de Kataka;Katakaküste;;Costa de Kataka;;;;;;;;;x
PROV1411;Ganges Delta;Delta du Gange;Gangesdelta;;Delta del Ganges;;;;;;;;;x
PROV1412;Arabian Sea;Mer d'Arabie;Arabisches Meer;;Mar Arábigo;;;;;;;;;x
EVTDESC_HL_101;[From.GetBestName] has gathered a band of warriors with the intention to raid foreign lands to create a fortune of [From.GetPossPronoun] own.;[From.GetBestName] a rassemblé une bande de guerriers dans l'intention de piller des terres étrangères pour se créer sa propre fortune.;[From.GetBestName] hat einen Kriegertrupp um sich versammelt, um fremde Länder zu überfallen und so zu Reichtum zu gelangen.;;[From.GetBestName] ha reunido un grupo de guerreros con la intención de asaltar la tierra extranjera y conseguir [From.GetPossPronoun] propia fortuna.;;;;;;;;;x
EVTDESC_HL_112;The [GetRootFromInsult] [From.GetBestName] has declared [From.GetHerHis] intentions of trying to seize land from your realm by force with [From.GetHerHis] band of thieves and robbers.;[From.GetBestName], cette espèce [GetRootFromInsultNounAdj], a déclaré vouloir s'emparer des terres de votre pays par la force avec sa bande de voleurs et de brigands.;[From.GetBestName] und [From.GetHerHis]e Bande aus Dieben und Halsabschneidern haben die Absicht verkündet, Euch gewaltsam einen Teil Eures Landes abnehmen zu wollen!;;[GetRootFromInsult] [From.GetBestName] ha declarado [From.GetHerHis] intenciones de tratar de apoderarse de tierras de tu reino por la fuerza con [From.GetHerHis] banda de ladrones y bandidos.;;;;;;;;;x
EVTOPTA_HL_112;We must stop [From.GetHerHim].;Nous devons l'arrêter.;Das werden wir nicht zulassen!;;Debemos detener[From.GetHerHim].;;;;;;;;;x
EVTDESC_HL_121;Dear [GetFromReverseRelation],\n[From.Religion.GetRandomGodNameCap] has smiled upon me the during my recent adventures. I now have so much wealth that I'm having trouble spending it all. However I would like to have a realm of my own fitting for a warrior of my rank, therefore I propose a small exchange.\n\nSigned,\nyour [GetFromRelation] [From.GetFirstName];M[Root.GetOnA] ch[Root.GetErEre] [GetFromReverseRelation],\n[From.Religion.GetRandomGodNameCap] m'a souri durant mes récentes aventures. J'ai maintenant tellement de richesses que je n'arrive pas à tout dépenser. Ceci dit, j'aimerais posséder un territoire bien à moi et digne d'un[From.GetNoneE] guerri[From.GetErEre] de ma stature, je vous propose donc un petit échange.\n\nSigné,\nvotre [GetFromRelation] [From.GetFirstName];[GetFromReverseRelation],\n[From.Religion.GetRandomGodNameCap] war mir wohlgesonnen und ich konnte während meines Abenteuers so viele Reichtümer anhäufen, dass ich kaum weiß, wofür ich all das Gold ausgeben soll. Deshalb möchte ich Euch einen Handel vorschlagen, denn ich wünsche mir ein Reich, wie es einem Krieger meines Ranges gebührt.\n\nGezeichnet,\nEuer [GetFromRelation] [From.GetFirstName];;Querido /a [GetFromReverseRelation], \n[From.Religion.GetRandomGodNameCap] me ha sonreído durante mis recientes aventuras. Ahora tengo tanta riqueza que cuesta gastarlo todo. Sin embargo, me gustaría tener un reino propio adecuado para un guerrero de mi rango, por lo tanto, propongo un pequeño intercambio.\n\nFirmado, tu [GetFromRelation] [From.GetFirstName] ;;;;;;;;;x
world_europe_west_brittania;Britannia;Bretagne;Britannien;;Britania;;;;;;;;;x
world_europe_west_germania;Germania;Germanie;Germanien;;Germania;;;;;;;;;x
world_europe_west_francia;Francia;France;Franzien;;Francia;;;;;;;;;x
world_europe_west_iberia;Iberia;Ibérie;Iberische Halbinsel;;Iberia;;;;;;;;;x
world_europe_west;Western Europe;Europe occidentale;Westeuropa;;Europa occidental;;;;;;;;;x
world_europe_north;Northern Europe;Europe du Nord;Nordeuropa;;Europa del Norte;;;;;;;;;x
world_europe_south_east;South-East Europe;Europe du Sud-Est;Südosteuropa;;Sudeste de Europa. ;;;;;;;;;x
world_europe_south_italy;Italia;Italie;Italien;;Italia;;;;;;;;;x
world_europe_south;Southern Europe;Europe du Sud;Südeuropa;;Sur de Europa;;;;;;;;;x
world_europe_east;Eastern Europe;Europe orientale;Osteuropa;;Europa oriental;;;;;;;;;x
world_asia_minor;Asia Minor;Asie Mineure;Kleinasien;;Asia Menor;;;;;;;;;x
world_middle_east_jerusalem;Jerusalem;Jérusalem;Jerusalem;;Jerusalén;;;;;;;;;x
world_middle_east_arabia;Arabian Peninsula;Péninsule arabique;Arabische Halbinsel;;Península Arábiga;;;;;;;;;x
world_india_deccan;Deccan;Deccan;Dekkan;;Decán;;;;;;;;;x
world_india_bengal;Bengal;Bengale;Bengalen;;Bengala;;;;;;;;;x
world_india_rajastan;Rajastan;Rajasthan;Rajastan;;Rajastán;;;;;;;;;x
world_persia;Persia;Perse;Persien;;Persia;;;;;;;;;x
world_africa_north;North Africa;Afrique du Nord;Nordafrika;;África del Norte;;;;;;;;;x
world_africa_west;West Africa;Afrique de l'Ouest;Westafrika;;África occidental;;;;;;;;;x
world_africa_east;East Africa;Afrique de l'Est;Ostafrika;;África Oriental;;;;;;;;;x
world_africa;Africa;Afrique;Afrika;;África;;;;;;;;;x
world_steppe_west;Western Steppes;Steppes occidentales;Westliche Steppe;;Estepas occidentales;;;;;;;;;x
world_steppe_east;Eastern Steppes;Steppes orientales;Östliche Steppe;;Estepas orientales;;;;;;;;;x
world_steppe;Steppes;Steppes;Steppe;;Estepas;;;;;;;;;x
world_europe;Europe;Europe;Europa;;Europa;;;;;;;;;x
world_middle_east;Middle-East;Moyen-Orient;Vorderer Orient;;Oriente Medio;;;;;;;;;x
world_india;India;Inde;Indien;;India;;;;;;;;;x
world_steppe_tarim;Tarim Basin;Bassin du Tarim;Tarimbecken;;Cuenca del Tarim;;;;;;;;;x
custom_eastern_baltic;Eastern Baltic;Région de la Baltique orientale;Ostbaltikum;;Báltico oriental;;;;;;;;;x
custom_frisia;Frisia;Frise;Friesland;;Frisia;;;;;;;;;x
custom_england;England;Angleterre;England;;Inglaterra;;;;;;;;;x
custom_castillian;North Iberia;Ibérie du Nord;Nördliche Iberische Halbinsel;;Norte de Iberia;;;;;;;;;x
custom_catalan;East Iberia;Ibérie de l'Est;Östliche Iberische Halbinsel;;Oeste de Iberia;;;;;;;;;x
custom_andalusian;South Iberia;Ibérie du Sud;Südliche Iberische Halbinsel;;Sur de Iberia;;;;;;;;;x
custom_portuguese;North-West Iberia;Ibérie du Nord-Ouest;Nordwestliche IberischeHalbinsel;;Iberia noroccidental;;;;;;;;;x
custom_swedish;Sweden;Suède;Schweden;;Suecia;;;;;;;;;x
custom_danish;Denmark;Danemark;Dänemark;;Dinamarca ;;;;;;;;;x
custom_norwegian;Norway;Norvège;Norwegen;;Noruega;;;;;;;;;x
custom_scotland;Scotland;Écosse;Schottland;;Escocia ;;;;;;;;;x
opinion_humiliated_rival;Humiliated by rival;Humiliation de la part d'une personne rivale;Durch Rivalen gedemütigt;;Humillado por rival;;;;;;;;;x
MAPMODE_REALM;§YRealms§!;§YRoyaumes§!;§YReiche§!;;§YRealms§!;;;;;x
PROV1347;Taklamakan Desert;Désert du Taklamakan;Taklamakanwüste;;Desierto de Taklamakán;;;;;;;;;x
pyramid;Pyramid;Pyramide;Pyramide;;Pirámide;;;;;;;;;x
k_mongolia;Mongolia;Mongolie;Mongolei;;Mongolia;;;;;;;;;x
k_mongolia_adj;Mongolian;mongole;Mongolisch;;Mongol;;;;;;;;;x
d_altay;Altay;Altaï;Altai;;Altay;;;;;;;;;x
d_otuken;Ötüken;Ötüken;Ötüken;;Ötüken;;;;;;;;;x
d_khangai;Khangai;Khangaï;Changai;;Khangai;;;;;;;;;x
d_ikh_bogd;Ikh Bogd;Ikh Bogd;Ikh Bogd;;Ikh Bogd;;;;;;;;;x
k_khotan;Khotan;Hotan;Khotan;;Khotan;;;;;;;;;x
d_kashgar;Kashgar;Kachgar;Kaschgar;;Kashgar;;;;;;;;;x
d_khotan;Khotan;Hotan;Khotan;;Khotan;;;;;;;;;x
d_karashar;Karashar;Karachahr;Karashahr;;Karashar;;;;;;;;;x
d_kumul;Kumul;Hami;Kumul;;Kumul;;;;;;;;;x
EVTOPTA_WOL_415;I have butterflies in my stomach!;J'ai le trac !;Ich habe Schmetterlinge im Bauch!;;¡Qué nervios! ;;;;;;;;;x
EVTTOOLTIP_CM_4332;[This.GetTitledFirstName] becomes a member of the Haruriyyah Order;[This.GetTitledFirstName] devient membre de l'ordre Haruriyyah;[This.GetTitledFirstName] tritt dem Haruriyyah-Orden bei;;[This.GetTitledFirstName] se convierte en miembro de la orden haruriyyah.;;;;;;;;;x
tower_topples;Tower topples.;La tour s'effondre.;Turm stürzt ein.;;Torre cae.;;;;;;;;;x
tower_stands;Tower stands.;La tour reste debout.;Turm bleibt stehen.;;Torre permanece.;;;;;;;;;x
promised_to_clear_out_heresy;Promised to clear out heresy;A promis d'éradiquer toute forme d'hérésie;Versprach, der Ketzerei ein Ende zu setzen;;Promete limpiar la herejía.;;;;;;;;;x
alert_can_tech_name;You can invest in technology;Vous pouvez investir en technologie.;Du kannst in Technologien investieren;;Puedes invertir en tecnología;;;;;;;;;x
MAPMODE_REALM_DESC;This map mode shows all independent Realms and it's substructure.;Ce mode de carte affiche tous les royaumes indépendants et leurs fondations.;Dieser Kartenmodus zeigt die unabhängigen Reiche und deren Aufbau.;;Este modo mapa muestra todos los reinos independientes y sus subestructuras.;;;;;x
MAPMODE_REALM_ONMAP_TOOLTIP_DESC1;Press §GControl + Left Click§! to show Sub-Realms of §Y$REALM$§!;Appuyez sur §GControl + Clic gauche§! pour afficher les territoires vassaux en §Y$REALM$§!;§GStrg + Linksklick§! für Anzeige der angegliederten Reiche von §Y$REALM$§!;;Pulsar §GControl + Click con el botón izquierdo§! para mostrar los reinos menores de §Y$REALM$§!;;;;;x
MAPMODE_REALM_ONMAP_TOOLTIP_DESC2;Press §GControl + Right Click§! to hide Sub-Realms of §Y$REALM$§!;Appuyez sur §GControl + Clic droit§! pour masquer les territoires vassaux en §Y$REALM$§!;§GStrg + Linksklick§! zum Ausblenden der angegliederten Reiche von §Y$REALM$§!;;Pulsar §GControl + Click con el botón derecho§! para ocultar reinos menores de §Y$REALM$§!;;;;;x
MAPMODE_GOVERNMENTS;§YGovernments§!;§YGouvernements§!;§YRegierungsformen§!;;§YGobiernos§!;;;;;;;;;x
MAPMODE_GOVERNMENTS_DESC;This map mode shows the different governments.;Ce mode de carte montre les différents gouvernements.;Dieser Kartenmodus zeigt die verschiedenen Regierungsformen.;;Este modo de mapa muestra los distintos gobiernos.;;;;;;;;;x
#REVOKE_TITLE_INTERACTION_2G;Our $GOVERNMENT$ administration allows us to revoke Emirates without objections from the aristocracy.;;Unsere $GOVERNMENT$-Verwaltung ermöglicht uns die Rückforderung von Emiraten ohne Widerspruch der Aristokratie.;;La administración de nuestro $GOVERNMENT$ nos permite revocar los emiratos sin objeciones de la aristocracia.;;;;;;;;;x
EVTDESC_SoA_566;It's time to rescind that old and absurd decree banning Jews from the realm.;Il est temps d'abroger ce vieux décret qui a banni les juifs du royaume.;Es wird Zeit, die ebenso alte wie unsinnige Verfügung zur Verbannung der Juden aufzuheben.;;Es hora de derogar ese antiguo y absurdo decreto que excluye a los judíos del reino.;;;;;;;;;x
EVTOPTA_SoA_566;Let such injustices be consigned to history.;Reléguons ces injustices à l'histoire.;Solches Unrecht ist nun Vergangenheit.;;Que tales injusticias sean relegadas a la historia.;;;;;;;;;x
BARONY_DESTROYED;This barony has been destroyed;Cette baronnie a été détruite;Diese Baronie wurde zerstört;;Esta baronía ha sido destruida.;;;;;;;;;x
DEJURE_LIEGE_STARTS;De Jure Liege;Seigneur lige de jure;De-jure-Lehnsherr;;Señor de derecho;;;;;;;;;x
DEFACTO_LIEGE_STARTS;De Facto Liege;Seigneur lige de facto;De-facto-Lehnsherr;;Señor de hecho;;;;;;;;;x
destroy_settlement;§Y$SETTLEMENT$§! will be destroyed.;La propriété '§Y$SETTLEMENT$§!' sera détruite.;§Y$SETTLEMENT$§! wird zerstört.;;§Y$SETTLEMENT$§!serán destruidos.;;;;;;;;;x
make_capital_holding;§Y$SETTLEMENT$§! will become the primary settlement in §Y$COUNTY$§!.\n;§Y$SETTLEMENT$§! deviendra la propriété principale de §Y$COUNTY$§!.\n;§Y$SETTLEMENT$§! wird zur Hauptsiedlung von §Y$COUNTY$§!.\n;;§Y$SETTLEMENT$§! se convertirá en el principal asentamiento de §Y$COUNTY$§!.;;;;;;;;;x
make_primary;Make County Capital;Définir comme capitale du comté;Zur Provinzhauptstadt erklären;;Hazla capital del condado;;;;;;;;;x
make_primary_desc;I can make this holding the county capital of this county.;Je peux faire de cette propriété la capitale du comté.;Ich kann dieses Besitztum zur Hauptstadt dieser Provinz erklären.;;Puedo hacer de esta posesión la capital del condado de esta provincia.;;;;;;;;;x
nomad_ARMY_OF;Nomads of $CHARACTER$;Troupe nomade de $CHARACTER$;Nomaden von $CHARACTER$;;Nómadas de $CHARACTER$;;;;;;;;;x
nomad_ARMY;$CULTURE$ Nomads;Troupe nomade $CULTURE$;$CULTURE$e Nomaden;;$CULTURE$ nómadas ;;;;;;;;;x
EVTDESC_HL_10101;Warriors serving with your [GetFromRelation] [From.GetFirstName] have sent word to inform you that they have recently observed a marked improvement in [From.GetHerHis] military leadership abilities.;Les guerriers servant votre [GetFromRelation] [From.GetFirstName] vous informent avoir observé une nette amélioration de ses qualités de commandant militaire.;Die unter [From.GetFirstName] dienenden Krieger lassen Euch wissen, dass sie in letzter Zeit eine deutliche Verbesserung der militärischen Fähigkeiten ihres Befehlshabers festgestellt haben.;;Guerreros al servicio de tu [GetFromRelation] [From.GetFirstName] te informan que recientemente han observado una marcada mejoría en [From.GetHerHis] habilidades de liderazgo militar.;;;;;;;;;x
EVTOPTA_HL_10101;There is no substitute for experience!;Rien ne remplace l'expérience !;Erfahrung ist der beste Lehrmeister!;;¡No hay sustituto para la experiencia!;;;;;;;;;x
EVTDESC_HL_10201;Rumors reach you regarding [GetFromRelation] [From.GetFirstName], the mercenary. You always knew him as a coward, but now the word is that [From.GetSheHe] has been cured of [From.GetHerHis] shameful fear of battle.;Des rumeurs vous sont parvenues concernant votre [GetFromRelation] [From.GetFirstName], le mercenaire. Vous l'avez toujours connu comme étant un lâche mais il paraît qu'[From.GetIlElle] n'a désormais plus peur de se battre.;Ein Gerücht aus Söldnerkreisen erreicht Euch. Demzufolge hat [From.GetFirstName] durch das Söldnerleben tatsächlich das Fürchten verlernt und seine beschämende Angst vor einer Schlacht abgelegt.;;Te llegan rumores sobre [GetFromRelation] [From.GetFirstName], el mercenario. Siempre creíste que era un cobarde, pero ahora se dice que [From.GetSheHe] se ha curado de [From.GetHerHis] temor vergonzoso a la batalla.;;;;;;;;;x
EVTOPTA_HL_10201;Finally, my [GetFromRelation] is a real [From.GetManWoman]!;m[From.GetOnA] [GetFromRelation] est finalement vraiment adulte !;Endlich ist m[From.Geteineine] [GetFromRelation] [From.Geteineine] wahre[From.GetrMale] [From.GetManWoman]!;;¡Al fin, mi [GetFromRelation] es un/a auténtico/a [From.GetManWoman]!;;;;;;;;;x
EVTDESC_HL_10211;Life as a mercenary seems to have hardened your [GetFromRelation] [From.GetFirstName]. Words of [From.GetHerHis] courage in battle reach you every so often.;La vie de mercenaire semble avoir endurci votre [GetFromRelation] [From.GetFirstName]. Les rumeurs de son courage en bataille parviennent régulièrement à vos oreilles.;Das Leben als Söldner hat [From.GetFirstName] abgehärtet. Immer häufiger erreicht Euch die Kunde ruhmreicher Heldentaten.;;Parece que la vida como un mercenario ha endurecido a tu [GetFromRelation] [From.GetFirstName]. A menudo te llegan narraciones sobre [From.GetHerHis] coraje en la batalla.;;;;;;;;;x
EVTOPTA_HL_10211;[From.GetHerHisCap] deeds honor the [Root.GetOnlyDynastyName] dynasty!;Ses actes honorent la dynastie [Root.GetOnlyDynastyName] !;[From.GetHerHisCap]e Taten mehren den Ruhm der Dynastie [Root.GetOnlyDynastyName]!;;[From.GetHerHisCap] hechos honran la dinastía de [Root.GetOnlyDynastyName]!;;;;;;;;;x
EVTDESC_HL_10221;It is said that your [GetFromRelation] [From.GetFirstName] has become known as a very energetic and tenacious mercenary leader.;On raconte que votre [GetFromRelation] [From.GetFirstName] a acquis la renommée en tant que chef de mercenaire obstiné et dynamique.;Wie es heißt, hat [From.GetFirstName] sich einen Namen als energischer und zäher Söldneranführer gemacht.;;Se dice que tu [GetFromRelation] [From.GetFirstName] ha ganado fama como líder mercenario muy enérgico y tenaz.;;;;;;;;;x
EVTOPTA_HL_10221;A fine example to all!;Un bel exemple pour tous !;Ein echtes Vorbild!;;¡Un buen ejemplo para todos!;;;;;;;;;x
EVTDESC_HL_10231;People say that your [GetFromRelation] [From.GetFirstName] has changed since [From.GetSheHe] took up leadership of [From.GetHerHis] mercenary band. [From.GetSheHeCap] now rarely shows the kindness to others that [From.GetSheHe] used to be known for.;Les gens disent que votre [GetFromRelation] [From.GetFirstName] a changé depuis qu'[From.GetIlElle] a pris les rênes de sa bande de mercenaires. [From.GetIlElleCap] fait désormais rarement montre de la gentillesse qui [Recipient.GetLeLa] caractérisait.;Die Leute meinen, dass [From.GetFirstName] sich sehr verändert hat, seitdem [From.GetSheHe] einen Söldnertrupp befehligt. [From.GetSheHeCap] ist nun bei weitem nicht mehr so milde im Umgang mit den Mitmenschen.;;La gente dice que tu [GetFromRelation] [From.GetFirstName] ha cambiado desde que [From.GetSheHe] asumió el liderazgo de [From.GetHerHis] compañía mercenaria. [From.GetSheHeCap] ahora raramente muestra la amabilidad hacia los demás por la que [From.GetSheHe]solía ser conocido/a.;;;;;;;;;x
EVTOPTA_HL_10231;How this world changes [From.GetMenWomen].;Ce monde change les [From.GetMenWomen].;So verändern die Umstände manche Menschen.;;Cómo cambia el mundo a los/las [From.GetMenWomen].;;;;;;;;;x
EVTDESC_HL_10241;It is said that [From.GetHerHis] time as a mercenary leader has changed the outlook of your [GetFromRelation] [From.GetFirstName]. [From.GetSheHeCap] no longer shows the same humble spirit as before.;On raconte que son grade de chef des mercenaires a changé la mentalité de votre [GetFromRelation] [From.GetFirstName]. [From.GetIlElleCap] n'est plus aussi modeste qu'autrefois.;Wie es heißt, hat sich die Persönlichkeit von [From.GetFirstName] durch das Leben als Söldneranführer verändert. Bescheidenheit ist nun eine Tugend der Vergangenheit.;;Se dice que [From.GetHerHis] tiempo como líder mercenario ha cambiado la perspectiva de tu [GetFromRelation] [From.GetFirstName]. [From.GetSheHeCap] ya no muestra el mismo espíritu humilde que antes.;;;;;;;;;x
EVTOPTA_HL_10241;A predictable effect of [From.GetHerHis] station, surely.;Un effet prévisible de son changement de statut, sans aucun doute.;In dieser Position musste man mit dieser Veränderung rechnen.;;Un efecto previsible de [From.GetHerHis] puesto, seguramente.;;;;;;;;;x
EVTDESC_HL_10251;During [From.GetHerHis] time as a mercenary leader, your [GetFromRelation] [From.GetFirstName] has become quite famed for [From.GetHerHis] taste for lustful escapades.;Alors chef des mercenaires, votre [GetFromRelation] [From.GetFirstName] a commencé à prendre goût aux escapades lubriques.;Während [From.GetHerHis]er Zeit als Söldneranführer erwarb sich [From.GetFirstName] den Ruf, sich voller Freude in lustvolle Eskapaden zu stürzen.;;Durante [From.GetHerHis] tiempo como un líder mercenario, tu [GetFromRelation] [From.GetFirstName] llegó a ser muy famoso por [From.GetHerHis] gusto en las aventuras lujuriosas.;;;;;;;;;x
EVTOPTA_HL_10251;Perhaps it was only to be expected.;Peut-être fallait-il s'y attendre.;Unter Umständen musste man wohl damit rechnen.;;Quizá era de esperar.;;;;;;;;;x
EVTDESC_HL_10261;It is said that the mercenaries who serve in your your [GetFromRelation] [From.GetFirstName]'s band all have come to fear [From.GetHerHis] frequent outbursts of rage.;On raconte que les mercenaires qui servent dans la bande de votre [GetFromRelation] [From.GetFirstName] craignent ses fréquentes crises de colère.;Anscheinend leben die Söldner, die unter dem Kommando von [From.GetFirstName] stehen, in ständiger Furcht vor den häufigen Wutausbrüchen ihres Befehlshabers.;;Se dice que todos los mercenarios sirven en la compañía de tu [GetFromRelation] [From.GetFirstName] han llegado a temer [From.GetHerHis] arrebatos frecuentes de rabia.;;;;;;;;;x
EVTOPTA_HL_10261;I'm sure they deserve it.;Ils le méritent, ça ne fait aucun doute.;Mit Sicherheit nicht ohne Grund.;;Estoy seguro que se lo merecen.;;;;;;;;;x
EVTDESC_HL_10271;Your [GetFromRelation] [From.GetFirstName] has gained a reputation as a very cruel mercenary leader.;Votre [GetFromRelation] [From.GetFirstName] a obtenu une réputation de chef de mercenaire très cruel.;Als Söldneranführer ist [From.GetFirstName] nunmehr für besondere Grausamkeit bekannt.;;Tu [GetFromRelation] [From.GetFirstName] se ha ganado una reputación como líder mercenario muy cruel.;;;;;;;;;x
EVTOPTA_HL_10271;People had best not get in [From.GetHerHis] way.;Les gens feraient mieux de ne pas se mettre au travers de son chemin.;Dann müssen [From.GetHerHis]e Mitmenschen eben schleunigst das Weite suchen.;;La gente haría mejor en no ponerse en su camino.;;;;;;;;;x
