#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ONLY_ONE_TRIBAL;Only one tribe can live in each county.;Chaque comté ne peut héberger qu'une seule tribu.;In jeder Provinz kann nur ein Stamm leben.;;Sólo una tribu puede vivir en cada provincia.;;;;;;;;;x
EVTDESC_HL_1430;You run through the night, seeking prey. You eventually find it, and you pounce. Tearing, slashing, gouging, all the while howling like the wolf you are. In the end the panicked mooing stops...;Vous courez dans la nuit à la recherche d'une proie. Vous la trouvez finalement et bondissez sur elle. Vous la déchirez, la tailladez, l'éventrez, tout en hurlant comme le loup que vous êtes. Les meuglements paniqués finissent par cesser...;Ihr lauft durch die Nacht und sucht nach Beute. Ihr findet sie. Springt. Ihr beißt zu, setzt Eure Krallen ein, weidet sie aus. Irrsinnig heulend, wie der Wolf, der Ihr seid. Dann kehrt Stille ein. Das panische Muhen verstummt ...;;Corres toda la noche, buscando una presa. Finalmente la encuentras, y salta. Rasgás, cortas, arrancas, mientras aúllas como el lobo que eres. Al final el mugido aterrorizado se detiene... ;;;;;;;;;x
EVTOPTA_HL_1430;Blood!;Du sang !;Blut!;;¡Sangre!;;;;;;;;;x
EVTDESC_HL_1440;You run through the night, seeking prey. You eventually find it, and you pounce. Tearing, slashing, gouging, all the while howling like the wolf you are. In the end the panicked squealing stops...;Vous courez dans la nuit à la recherche d'une proie. Vous la trouvez finalement et bondissez sur elle. Vous la déchirez, la tailladez, l'éventrez, tout en hurlant comme le loup que vous êtes. Les couinements paniqués finissent par cesser...;Ihr lauft durch die Nacht und sucht nach Beute. Ihr findet sie. Springt. Ihr beißt zu, setzt Eure Krallen ein, weidet sie aus. Irrsinnig heulend, wie der Wolf, der Ihr seid. Dann kehrt Stille ein. Das panische Quieken verstummt ...;;Corres toda la noche, buscando una presa. Finalmente la encuentras, y salta. Rasgás, cortas, arrancas, mientras aúllas como el lobo que eres. Al final el chillido aterrorizado se detiene... ;;;;;;;;;x
EVTDESC_HL_1450;You run through the night, seeking prey. You eventually find it, and you pounce. Tearing, slashing, gouging, all the while howling like the wolf you are. In the end the panicked howling stops...;Vous courez dans la nuit à la recherche d'une proie. Vous la trouvez finalement et bondissez sur elle. Vous la déchirez, la tailladez, l'éventrez, tout en hurlant comme le loup que vous êtes. Les glapissements paniqués finissent par cesser...;Ihr lauft durch die Nacht und sucht nach Beute. Ihr findet sie. Springt. Ihr beißt zu, setzt Eure Krallen ein, weidet sie aus. Irrsinnig heulend, wie der Wolf, der Ihr seid. Dann kehrt Stille ein. Dann ist Stille. Das panische Heulen verstummt ...;;Corres toda la noche, buscando una presa. Finalmente la encuentras, y salta. Rasgás, cortas, arrancas, mientras aúllas como el lobo que eres. Al final el aullido aterrorizado se detiene... ;;;;;;;;;x
EVTDESC_HL_1460;You run through the night, seeking prey. You eventually find it, and you pounce. Tearing, slashing, gouging, all the while howling like the wolf you are. In the end the panicked screaming stops...;Vous courez dans la nuit à la recherche d'une proie. Vous la trouvez finalement et bondissez sur elle. Vous la déchirez, la tailladez, l'éventrez, tout en hurlant comme le loup que vous êtes. Les hurlements paniqués finissent par cesser...;Ihr lauft durch die Nacht und sucht nach Beute. Ihr findet sie. Springt. Ihr beißt zu, setzt Eure Krallen ein, weidet sie aus. Irrsinnig heulend, wie der Wolf, der Ihr seid. Dann kehrt Stille ein. Das panische Kreischen verstummt ...;;Corres toda la noche, buscando una presa. Finalmente la encuentras, y salta. Rasgás, cortas, arrancas, mientras aúllas como el lobo que eres. Al final los gritos aterrorizados se detiene... ;;;;;;;;;x
werewolf_killed_cow_tooltip;Killed a cow.;Vous avez tué une vache.;Kuh getötet.;;Mató a una vaca. ;;;;;;;;;x
werewolf_killed_pig_tooltip;Killed a pig.;Vous avez tué un cochon.;Schwein getötet.;;Mató a un cerdo. ;;;;;;;;;x
werewolf_killed_dog_tooltip;Killed a dog.;Vous avez tué un chien.;Hund getötet.;;Mató a un perro. ;;;;;;;;;x
werewolf_killed_someone_tooltip;Killed someone.;Vous avez tué quelqu'un.;Unbekannten getötet.;;Mató a alguien. ;;;;;;;;;x
EVTTITLE_HL_1490;The Morning After;Le lendemain;Der Morgen danach;;La mañana siguiente;;;;;;;;;x
EVTDESCA_HL_1490;You wake in the morning, but you feel as though you hadn’t slept at all. Your muscles ache, and your throat is sore. As you try to speak, you realize that you are quite hoarse. How could that be? You don’t remember.;Vous vous réveillez le lendemain matin avec l'impression de ne pas avoir dormi. Vos muscles vous font mal, votre gorge est sèche. Vous tentez de parler et constatez que votre voix est très enrouée. Que s'est-il passé ? Impossible de vous souvenir.;Am Morgen erwacht Ihr und fühlt Euch, als hättet Ihr nicht geschlafen. Eure Muskeln schmerzen und Ihr fühlt Euch heiser. Als Ihr sprechen möchtet, bemerkt Ihr, dass Ihr keinen Ton mehr herausbringt. Wie kann das sein? Ihr könnt Euch an nichts erinnern.;;Te despiertas por la mañana, pero te sientes como si no hubieras dormido en absoluto. Los músculos duelen, y también la garganta. Cuando intentas hablar, te das cuenta de que estás muy ronco. ¿Cómo puede ser? No lo recuerdas. ;;;;;;;;;x
EVTDESCB_HL_1490;You wake in the morning, but you feel as though you hadn’t slept at all. You vaguely remember having nightmares. You are cold as well, and wet. What happened during the night? You don’t remember at all.;Vous vous réveillez le lendemain matin avec l'impression de ne pas avoir dormi. Vous avez quelques vagues souvenirs de cauchemars. Vous avez froid et votre corps est couvert de transpiration. Que s'est-il passé la nuit dernière ? Impossible de vous souvenir.;Am Morgen erwacht Ihr und fühlt Euch, als hättet Ihr nicht geschlafen. Dunkel erinnert Ihr Euch an einen Albtraum. Euch ist kalt und Ihr seid durchnässt. Was ist vorgefallen in der Nacht? Ihr könnt Euch an nichts erinnern.;;Te despiertas por la mañana, pero te sientes como si no hubieras dormido en absoluto. Vagamente recuerdas haber tenido pesadillas. También estás frío, y mojado. ¿Qué pasó durante la noche? No lo recuerdas. ;;;;;;;;;x
EVTDESCC_HL_1490;You wake in the morning, but you feel as though you hadn’t slept at all. You vaguely remember having nightmares. You seem to have something wet and sticky on your chest. As you look down, you realize that you are covered in blood. It’s clearly not yours, and you don’t remember how it got there. There is something about it, however, that awakens a vague exhilaration in you...;Vous vous réveillez le lendemain matin avec l'impression de ne pas avoir dormi. Vous avez quelques vagues souvenirs de cauchemars. Sur votre poitrine, une sensation humide et collante. Vous baissez les yeux : du sang ! Ce n'est de toute évidence pas le vôtre mais impossible de vous souvenir comment il est arrivé là. Ce spectacle, cependant, provoque en vous une étrange excitation...;Am Morgen erwacht Ihr und fühlt Euch, als hättet Ihr nicht geschlafen. Dunkel erinnert Ihr Euch an einen Albtraum. Scheinbar befindet sich etwas Feuchtes, Klebriges auf Eurer Brust. Als Ihr hinabseht, bemerkt Ihr, dass Ihr blutüberströmt seid. Das Blut stammt mit Sicherheit nicht von Euch selbst, doch von wem es stammt und wie es dort hinkommen konnte, das wisst Ihr nicht. Dennoch ... irgendetwas an diesem Blut ruft ein vages Hochgefühl in Euch wach ...;;Te despiertas por la mañana, pero te sientes como si no hubieras dormido en absoluto. Vagamente recuerdas haber tenido pesadillas. Parece que tienes algo mojado y pegajoso en el pecho. Al mirar allí, te das cuenta de que estás cubierto de sangre. Está claro que no es tuya y no recuerdas cómo llegó allí. Sin embargo, tiene algo que despierta una vaga euforia en ti... ;;;;;;;;;x
EVTOPTA_HL_1490;Strange.;Voilà qui est étrange.;Seltsam.;;Que extraño;;;;;;;;;x
hoarse;Hoarse;Voix éraillée;Heiser;;Ronco;;;;;;;;;x
hoarse_desc;This character has overexerted [GetHerHis] voice and can hardly speak.;Ce personnage a poussé sa voix dans ses derniers retranchements et peut à peine parler.;Diese Person hat seine/ihre Stimme stark beansprucht und kann kaum sprechen.;;Este personaje ha hecho un esfuerzo excesivo con [GetHerHis] voz y apenas puede hablar. ;;;;;;;;;x
werewolf_killed;Full Moon Fever;Fièvre lunaire;Vollmondfieber;;Fiebre de la luna llena;;;;;;;;;x
werewolf_killed_desc;This character recently drew blood under the full moon.;Ce personnage a récemment tué lors de la pleine lune.;Diese Person hat vor kurzem bei Vollmond für Blutvergießen gesorgt.;;Este personaje recientemente vertió sangre bajo la luna llena. ;;;;;;;;;x
EVTDESC_HL_1500;The blood and spirit of the wolf is within you. You feel it as you walk among the people - you are not like them, you are superior. And the air is fragrant with the smell of meat, it is all around you. It could all be yours for the taking, if you are careful...;Le sang et l'esprit du loup vous habitent. Vous le sentez alors que vous côtoyez vos semblables : vous n'êtes pas comme eux. Vous valez mieux. Dans l'air flotte l'odeur de la viande, elle est partout. Vous pourriez vous en repaître, à condition de faire attention...;Das Blut und der Geist der Wölfe sind in Euch. Ihr spürt es, wenn Ihr in Gesellschaft anderer Menschen seid. Ihr seid anders als sie – überlegen. In der Luft liegt der Geruch von Fleisch, überall riecht es danach. Dies alles könnte Euch gehören ... wenn Ihr vorsichtig seid ...;;La sangre y el espíritu del lobo están dentro de ti. Lo sientes al caminar entre la gente - no eres como ellos, eres superior. Y el aire es perfumado con el olor de la carne, está a tu alrededor. Todo puede ser tuyo para que lo tomes, si eres cuidadoso... ;;;;;;;;;x
EVTOPTA_HL_1500;The wolf is hungry!;Une faim de loup !;Der Wolf ist hungrig!;;¡El lobo tiene hambre!;;;;;;;;;x
EVTOPTB_HL_1500;I... must... resist... it...;Je... dois... me... contrôler...;Darf ... nicht ... schwach ... sein ...;;Debo... resistir.....;;;;;;;;;x
EVTDESC_HL_1510;The moon is high in the night sky. She casts her light over the lands, illuminating the night. You turn your gaze skywards, sensing a strange longing. Your wolf’s blood runs quicker, the moon beckons. You raise your voice in tribute to her...;La lune est haute dans le ciel nocturne. Sa splendeur illumine le monde. Vous levez les yeux vers elle et ressentez une étrange envie. Votre coeur bat plus vite. La lune vous fait signe. Vous hurlez pour lui rendre hommage...;Hoch steht der Mond am Nachthimmel und erleuchtet das dunkle Land. Ihr wendet den Blick gen Himmel. Ihr spürt, wie ein seltsames Verlangen sich in Euch ausbreitet. Euer Wolfsblut gerät in Wallung. Der Mond ruft Euch. Ihr erhebt die Stimme, um ihm Respekt zu zollen ...;;La luna está alta en el cielo nocturno. Proyecta su luz sobre la tierras, iluminando la noche. Vuelves tu mirada hacia el cielo, sintiendo una extraña nostalgia. Tu sangre de lobo se acelera, la luna te llama. Alzas tu voz en tributo a ella...;;;;;;;;;x
EVTOPTA_HL_1510;Aoooouuuuuuuu!!!;Aoooouuuuuuuu !!!;Aoooouuuuuuuu!!!;;¡¡¡Auuuuuuuu!!!;;;;;;;;;x
EVTDESC_HL_1520;One night at dinner, you accidentally drop a piece of meat on the floor. A small dog runs up and snatches it before you can grab it. Enraged, without thinking, you draw your sword and jump at the dog, skewering it. [wolf_hunting_instinct_at_court_courtier.GetTitledName] is horrified, as you have just killed [wolf_hunting_instinct_at_court_courtier.GetHerHis] favorite dog.;Une nuit au souper, vous faites par mégarde tomber un morceau de viande à terre. Un petit chien accourt et s'en empare avant que vous puissiez réagir. De rage, sans réfléchir, vous tirez votre épée, bondissez sur le chien et l'empalez. [wolf_hunting_instinct_at_court_courtier.GetTitledName] vous regarde avec horreur : vous venez de tuer son chien préféré.;Eines Abends, als Ihr beim Essen seid, fällt Euch ein Stück Fleisch auf den Boden. Blitzschnell schnappt sich ein kleiner Hund das Stück, bevor Ihr es aufheben könnt. Wütend springt Ihr auf, zückt reflexartig Euer Schwert und durchbohrt den Hund. [wolf_hunting_instinct_at_court_courtier.GetTitledName] ist schockiert und fassungslos. Es war [wolf_hunting_instinct_at_court_courtier.GetHerHis] Lieblingshund.;;Una noche durante la comida, deja caer por causalidad un trozo de carne al suelo. Un perrito corre y lo toma antes de que puedas agarrarlo. Enfurecido, sin pensar, desenvainas la espada y saltas contra el perro, ensartándolo. [wolf_hunting_instinct_at_court_courtier.GetTitledName] queda horrorizado, ya que acabas de matar a [wolf_hunting_instinct_at_court_courtier.GetHerHis] perro favorito.;;;;;;;;;x
EVTOPTA_HL_1520;No one touches my meat.;Personne ne touche à ma viande.;Niemand stiehlt mir mein Fleisch.;;Nadie toca mi carne.;;;;;;;;;x
EVTDESC_HL_1530;In your daily martial training and discussions on military matters with your commanders, you find that there are often moves and tactics that occur to no one else but you. People seem to be impressed by your instinctive understanding of encirclement tactics, trickery and stealth.;Lors de votre entraînement martial quotidien et des discussions à teneur militaire en compagnie de vos commandants, vous vous rendez compte que bien souvent, personne d'autre que vous ne pense à certains déplacements et à certaines tactiques. Votre compréhension instinctive des tactiques d'encerclement, de ruse et de dissimulation semble faire forte impression.;Beim täglichen Kampftraining und beim Austausch mit Euren Befehlshabern stellt Ihr fest, dass es viele Manöver und Taktiken gibt, die außer Euch niemand zu kennen scheint. Die Leute scheinen von Eurem instinktiven Verständnis bestimmter Taktiken beeindruckt, besonders in Hinsicht auf Einkesselung, Hinterhalte und Angriffe aus dem Verborgenen.;;En tu entrenamiento marcial y discusiones sobre asuntos militares diarios con tus comandantes, descubres que a menudo hay movimientos y tácticas que a nadie más se le han ocurrido, más que a ti. Parece que la gente es impresionada por tu comprensión instintivo de las táctica de envolvimiento, engaño y cautela.;;;;;;;;;x
EVTOPTA_HL_1530;The wolves always catch their prey.;Un loup ne manque jamais sa proie.;Ein Wolf lässt seine Beute niemals entwischen.;;Los lobos siempre atrapan a sus presas.;;;;;;;;;x
EVTDESC_HL_1540;You often run and wrestle to keep fit. It is a hunger and desire for the hunt that drives you, and you often see the movement patterns of wolves before your inner eye as you train.;Pour restez en forme, vous avez l'habitude de courir et de vous battre à mains nues. C'est l'appétit et le désir de chasse qui vous poussent en avant. Souvent, pendant l'entraînement, ce sont les déplacements des loups que vous imaginez.;Ihr verbringt viele Stunden mit Ringen und Laufen, um körperlich in Form zu bleiben. Angetrieben werdet Ihr vom unstillbaren Verlangen zu jagen. Dabei erscheinen beim Training vor Eurem inneren Auge immer wieder Muster und Szenen aus der Jagd eines Wolfsrudels.;;A menudo corres y luchas para mantenerte en forma. Te guían el hambre y el deseo de caza, y a menudo ves las pautas de movimientos de lobos en la mente según entrenas.;;;;;;;;;x
EVTOPTA_HL_1540;I feel strong!;Quelle force !;Ich fühle mich stark!;;¡Me siento fuerte!;;;;;;;;;x
EVTDESC_HL_1550;You consider yourself a clever person, effectively applying your mind to any problem that needs solving. You have found that true strength comes when the animal cunning of the wolf is added to the human intellect.;Vous vous considérez comme quelqu'un d'intelligent, capable de résoudre tous les problèmes par la force de votre esprit. Vous venez de découvrir que la vraie force est l'association de la ruse d'un loup et de l'intellect d'un humain.;Ihr haltet Euch für eine kluge Person, die sich darauf versteht, ihren Verstand effektiv zur Lösung von Problemen einzusetzen. Ihr habt erkannt, dass wahre Stärke erst aus einer Kombination von menschlichem Verstand und tierischer Wolfsschläue entsteht.;;Te consideras una persona inteligente, que aplica efectivamente la mente a todo problema que necesite solución. Has descubierto que la verdadera fuerza surge cuando la astucia animal se añade a la inteligencia del hombre.;;;;;;;;;x
EVTOPTA_HL_1550;Few have it.;C'est un don rare.;Eine seltene Gabe.;;Pocos lo han hecho.;;;;;;;;;x
EVTDESC_HL_1560;Lately, you have been feeling a strange wolfish hunger as you look at some members of your court. You have been taught to control your desires like everyone else, but there is a deep animal instinct within you that keeps increasing in intensity, pressing more and more on your patience. You feel it will soon no longer be possible to control it - and perhaps you don’t want to?;Ces derniers temps, la simple vue de certains membres de votre cour vous donne une faim de loup. Comme tout un chacun, vous avez appris à contrôler vos désirs, mais un instinct animal profondément enfoui en vous ne cesse de croître et met votre patience à rude épreuve. Vous sentez que bientôt, vous ne pourrez plus le contrôler. Mais le voulez-vous vraiment ?;In letzter Zeit ist Euch ein seltsamer, wölfischer Hunger aufgefallen, der Euch beschleicht, wenn Ihr bestimmte Mitglieder des Hofes anseht. Wie alle anderen Menschen musstet Ihr lernen, Eure Begierden im Zaum zu halten, doch tief in Eurem Inneren wohnt ein animalischer Instinkt, der ständig an Intensität zunimmt und immer schwerer zu bändigen ist. Ihr könnt spüren, dass Ihr Euer Verlangen nicht mehr lange kontrollieren könnt. Oder kann es sein, dass Ihr das auch gar nicht mehr möchtet?;;Últimamente, has sentido una extraña hambre sanguinaria mirando a algunos miembros de su corte. Se te ha enseñado a controlar tus deseos, como todos los demás. Pero dentro de ti hay un instinto animal profundo que sigue aumentando en intensidad, presionando cada vez más tu paciencia. Sientes que pronto ya no será posible controlarlo - ¿y quizás no quieres hacerlo?;;;;;;;;;x
EVTOPTA_HL_1560;Growl.;Grrr.;Knurr.;;Gruñido.;;;;;;;;;x
EVTOPTB_HL_1560;It's like an animal inside me!;Un animal vit-il en moi ?;Es ist, als wohne ein Tier in mir!;;¡Es como si hubiera un animal dentro de mí!;;;;;;;;;x
EVTOPTC_HL_1560;I smell new smells...;Je sens de nouvelles choses...;Ich wittere neue Gerüche ...;;Huelo nuevos olores...;;;;;;;;;x
EVTDESC_HL_1570;The lone wolf will not survive, and prosperity is only possible when the pack hunts together as one. You know this, and you feel a deep need to include everyone and thus make your court stronger.;Un loup solitaire ne peut survivre, la réussite n'est possible que si la meute en chasse ne fait qu'un. Vous le savez et ressentez le besoin de regrouper tout le monde afin de rendre votre cour plus puissante.;Ein einsamer Wolf kann nicht lange überleben. Nur wenn das Rudel gemeinsam auf die Jagd geht, kann es im Überfluss leben. Ihr wisst dies, deshalb habt Ihr den starken Wunsch, alle mit einzubeziehen und so den gesamten Hof zu stärken.;;El lobo solitario, no sobrevivirá,y la prosperidad sólo es posible cuando la manada caza juntas. Lo sabes y sientes una necesidad profunda de incluir a todos y así hacer tu corte más fuerte.;;;;;;;;;x
EVTOPTA_HL_1570;I almost licked someone today.;Aujourd'hui, j'ai failli lécher quelqu'un.;Beinahe hätte ich heute jemanden abgeleckt.;;Hoy casi lamí a alguien.;;;;;;;;;x
EVTOPTB_HL_1570;I have a new sense of... belonging.;J'ai un nouveau sentiment... d'appartenance.;Ich fühle mich auf neue Weise ... heimisch.;;Tengo un nuevo sentido de... pertenencia.;;;;;;;;;x
EVTDESC_HL_1580;The prey starts and flees at the slightest sound. The prey is fearful. The wolf goes forth without fear, knowing [Root.GetSheHe] will be the one to eat and not be eaten, knowing [Root.GetSheHe] will prevail.;La proie sursaute et s'enfuit au moindre bruit. La proie est craintive. Le loup avance sans peur. Il sait qu'il est le chasseur et non la proie. Il sait qu'il va l'emporter.;Die Beute flieht beim leisesten Geräusch und lebt in ständiger Furcht. Ein Wolf geht voran. Er kennt keine Angst. Denn er weiß, welche Rolle ihm zufällt. Fressen, nicht gefressen werden. Der Wolf behält die Oberhand.;;La presa se asusta y huye al menor sonido. La presa es temerosa. El lobo sigue adelante sin miedo, sabiendo que [Root.GetSheHe] será quien coma, no quien será comido, sabiendo que [Root.GetSheHe] prevalecerá.;;;;;;;;;x
EVTOPTA_HL_1580;I am the wolf.;Je suis le loup.;Ich bin der Wolf.;;Soy el lobo.;;;;;;;;;x
EVTOPTB_HL_1580;I see it now.;Je comprends maintenant.;Ich verstehe es nun.;;Ahora lo veo.;;;;;;;;;x
EVTDESC_HL_1590;The strongest are the ones who survive. The weak shall perish, such is the law of the steppe. And on the steppe, the wolf is strongest.;Ce sont les plus forts qui survivent. Les faibles périssent. C'est la loi de la steppe. Et dans la steppe, le loup est le plus fort.;Überleben werden nur die Starken. Auf die Schwachen wartet der Tod. So will es das Gesetz der Steppe. Und dort gehört der Wolf zu den Starken.;;Los más fuertes son los que sobreviven. Los débiles perecerán, tal es la ley de la estepa. Y en la estepa, el lobo es más fuerte.;;;;;;;;;x
EVTOPTA_HL_1590;The law must be respected.;Il faut respecter la loi.;Das Gesetz muss geachtet werden.;;La ley debe ser respetada.;;;;;;;;;x
EVTOPTB_HL_1590;I did not see it before.;Je n'ai jamais vu ça.;Früher war mir das nicht bewusst.;;No lo vi antes.;;;;;;;;;x
EVTDESC_HL_1610;There is a rage that strikes you sometimes. They say your ancestors were wolves, and maybe they are right.;Parfois, la rage vous prend. On raconte que vos ancêtres étaient des loups. Les légendes disent peut-être la vérité.;Es gibt Momente, in denen Wut von Euch Besitz ergreift. Es heißt, Eure Ahnen seien Wölfe gewesen, und vielleicht ist das tatsächlich so.;;Hay una rabia que te sorprende a veces. Dicen tus antepasados eran lobos, y tal vez tengan razón.;;;;;;;;;x
EVTOPTA_HL_1610;Let the wolf rage.;Que la rage du loup s'exprime.;Lebt Eure Wolfsnatur aus.;;Deja que el lobo rabie.;;;;;;;;;x
EVTOPTB_HL_1610;I cannot stop it!;Je ne peux l'arrêter !!;Ich kann nichts dagegen tun!;;¡No puedo impedirlo!;;;;;;;;;x
EVTDESC_HL_1620;Occasionally, as you look into a mirror, it occurs to you that your face more and more resembles that of a wolf. It seems to be a slow but inexorable change occurring over the years. You can’t quite decide if you like it or not, but you sense that people at court have started to look at you in a funny way.;De temps en temps, quand vous vous regardez dans un miroir, il vous semble que votre visage ressemble de plus en plus à celui d'un loup. La métamorphose est lente mais inexorable à mesure que les années passent. Vous ne saurez dire si cela vous fait plaisir ou non, mais vous sentez qu'à la cour, on commence à vous jeter de drôles de regards.;Manchmal kommt es Euch beim Blick in den Spiegel vor, als würde Euer Gesicht immer wölfischer. Es ist ein Prozess, der über die Jahre unaufhaltsam fortzuschreiten scheint. Ihr wisst nicht so recht, ob Ihr diese Veränderung gutheißen sollt, doch bei Hof wirft man Euch bereits misstrauische Blicke zu.;;Ocasionalmente, al mirarte en el espejo, se te ocurre que tu rostro se parece más y más al de un lobo. Parece ser un cambio lento pero inexorable que tiene lugar con el paso de los años. No puedes decidir si te gusta o no, pero sientes que personas en la corte han comenzado a mirarte de un modo raro.;;;;;;;;;x
EVTOPTA_HL_1620;There is nothing I can do about it.;Je ne peux rien faire pour l'empêcher.;Dagegen kann ich nichts tun.;;No hay nada que pueda hacer.;;;;;;;;;x
EVTOPTB_HL_1620;And they used to think me fair...;Quand je pense qu'ils m'aimaient autrefois...;Dabei galt ich doch als bildhübsch ...;;Y solían pensar que era guapo...;;;;;;;;;x
EVTDESC_HL_1630;Sometimes when you sit down to reason and try to straighten out a problem, your mind only bends back in on itself. Your almost seem to forget your learning as animal instincts take over, seeking solutions that are more simple and direct.;Parfois, quand vous vous asseyez pour réfléchir à un problème, votre esprit semble tourner en rond. Il vous semble que vous oubliez toute votre instruction et que vos instincts animaux prennent le dessus, à la recherche de solutions plus simples et plus directes.;Manchmal kommt es vor, dass Ihr ein Problem überdenken möchtet, aber Eure Gedanken sich nur im Kreis drehen. Es kommt Euch vor, als sei Euch Eure Bildung abhanden gekommen. Stattdessen gewinnt ein animalischer Instinkt, dessen Streben sich auf einfache und geradlinige Lösungen richtet, die Oberhand.;;A veces cuando te sientas a razonar y tratar de arreglar un problema, tu mente se enrosca sobre sí misma. Casi pareces olvidar tu aprendizaje ya que los instintos de animal asumen el control,buscando soluciones más simples y directas.;;;;;;;;;x
EVTOPTA_HL_1630;Maybe instinct is better than learning.;L'inné vaut peut-être mieux que l'acquis.;Vielleicht ist der Instinkt der Gelehrsamkeit überlegen.;;Tal vez el instinto sea mejor que el aprendizaje.;;;;;;;;;x
EVTDESC_HL_1640;The moon is high in the night sky. She casts Her light over the lands, illuminating the night. You turn your gaze skywards, basking in Her radiant love. Your wolf’s blood runs quicker as She beckons to you. You slowly raise your voice in tribute to Her, howling as you would howl until the world ends. It fills you with joy, and you exult in Her being, knowing that She and you are one!;La lune est haute dans le ciel nocturne. Sa splendeur illumine le monde. Vous levez les yeux vers Elle et ressentez une étrange envie. Votre coeur bat plus vite. La lune vous fait signe. Vous hurlez pour Lui rendre hommage. Il vous semble pouvoir hurler ainsi jusqu'à la fin du monde. Cela vous remplit de joie et vous vous réjouissez de Son existence. Elle et vous ne formez plus qu'un !;Hoch steht der Mond am Nachthimmel. Weit scheint sein Licht in die nächtliche Lande. Ihr wendet den Blick gen Himmel und labt Euch an der Liebe, die das Mondlicht Euch schenkt. Schneller fließt das Wolfsblut in Euren Adern, deutlich vernehmbar des Mondes Ruf. Erst zaghaft, dann lauter und lauter erhebt Ihr die Stimme, um dem Mond Respekt zu erweisen, bis Euer Heulen so laut ist, als müsse die Welt in Kürze untergehen. Eure Seele jubiliert, so sehr genießt Ihr es, den Mond zu spüren, und Ihr seid Euch gewiss: Der Mond und Ihr, ihr beide seid eins!;;La luna está alta en el cielo nocturno. Proyecta su luz sobre la tierras, iluminando la noche. Vuelves tu mirada hacia el cielo, sintiendo una extraña nostalgia. Tu sangre de lobo se acelera, la luna te llama. Alzas lentamente tu voz en tributo a ella, aullando como aullarías hasta que el mundo se terminase. Te llena de alegría, y estás exultante en su presencia. ¡Ella y tú sois uno solo!;;;;;;;;;x
EVTTITLE_HL_1702;Wolf's Legacy;L'héritage du loup;Das Erbe des Wolfes;;Legado del lobo;;;;;;;;;x
EVTDESCA_HL_1702;Little [From.GetFirstName] is not like most other children. You notice that [From.GetSheHe] growls when other children cry, and is quicker and stronger than other children [From.GetHerHis] age. There is also that sniffing thing [From.GetSheHe] does. You recognize the signs - [From.GetSheHe] has inherited your blood, the blood of wolves...;[From.GetFirstName] ne ressemble pas aux autres enfants. Les autres enfants pleurent, [From.GetIlElle] grogne. Sa force et sa vivacité dépassent celles des bambins du même âge. Et puis, [From.GetIlElle] renifle constamment. Les signes ne trompent pas, [From.GetIlElle] a hérité de votre sang, du sang des loups...;[From.GetFirstName] ist anders als andere Kinder. [From.GetSheHeCap] knurrt, statt zu weinen, und ist außerdem schneller und stärker als andere Kinder gleichen Alters. Auch das Schnüffeln ist auffällig. Ihr kennt diese Anzeichen – auch [From.GetSheHe] trägt Euer Erbe, das Erbe des Wolfs.;;El/La pequeño/a [From.GetFirstName] no es como la mayoría de los otros niños/as. Notas que [From.GetSheHe] gruñe cuando otros niños lloran, y tiene más rapidez y fuerza que otros niños de [From.GetHerHis] edad. También está ese olfateo que [From.GetSheHe] suele hacer. Reconoces las señales -[From.GetSheHe] ha heredado tu sangre, la sangre de los lobos...;;;;;;;;;x
EVTDESCB_HL_1702;Little [From.GetFirstName] is not like most other children. You notice that [From.GetSheHe] growls when other children cry, and is quicker and stronger than other children [From.GetHerHis] age. There is also that sniffing thing [From.GetSheHe] does. If you didn’t know better, you’d say [From.GetSheHe] has inherited [From.GetHerHis] [Spouse.GetFatherMother]’s blood, the blood of wolves...;[From.GetFirstName] ne ressemble pas aux autres enfants. Les autres enfants pleurent, [From.GetIlElle] grogne. Sa force et sa vivacité dépassent celles des bambins du même âge. Et puis, [From.GetIlElle] renifle constamment. Quelqu'un de moins avisé que vous dirait qu'[From.GetIlElle] a hérité du sang de s[Spouse.GetOnA] [Spouse.GetFatherMother], du sang des loups...;[From.GetFirstName] ist anders als andere Kinder. [From.GetSheHeCap] knurrt, statt zu weinen, und ist außerdem schneller und stärker als andere Kinder gleichen Alters. Auch das Schnüffeln ist auffällig. Wenn Ihr es nicht besser wüsstet, würdet Ihr denken, dass [From.GetSheHe] das Erbe des Wolfs in sich trägt.;;El/La pequeño/a [From.GetFirstName] no es como la mayoría de los otros niños/as. Notas que [From.GetSheHe] gruñe cuando otros niños lloran, y tiene más rapidez y fuerza que otros niños de [From.GetHerHis] edad. También está ese olfateo que [From.GetSheHe] suele hacer. Si no supieras mejor, dirías que [From.GetSheHe] ha heredado la sangre [From.GetHerHis] [Spouse.GetFatherMother], la sangre de los lobos...;;;;;;;;;x
EVTOPTA_HL_1702;[From.GetSheHeCap] will grow to be a strong [From.GetManWoman]!;[From.GetIlElleCap] deviendra un[From.GetNoneE] [From.GetManWoman] fort[From.GetNoneE] !;[From.GetSheHeCap] wird zu [From.Geteinemeiner] prächtigen [From.GetManWoman] heranwachsen!;;¡[From.GetSheHeCap] crecerá para ser un/una [From.GetManWoman] fuerte!;;;;;;;;;x
