#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
REL_CAPTOR;Captor;Ravisseur;Entführer;;Captor;;;;;;;;;x
EVTOPTA_REP_154;Gggh... that insufferable...!;Argh... C'est insupportable !;Gggh... dieser unausstehliche...!;;Pfff... ese insufrible...;;;;;;;;;x
EVTNAME_REP_155;You Are Cordially Invited...;Vous êtes cordialement invité...;Ihr seid herzlich eingeladen ...;;Estás cordialmente invitado...;;;;;;;;;x
EVTDESC_REP_155;Yet another public execution has been scheduled in [Root.MercRepCapital.GetName], and your attendance is required. Though these events normally bore you, this one catches your full attention when you realize that the convicted men about to be executed are the same men [Root.job_spymaster.GetTitledFirstName] sent to infiltrate the [FromFrom.GetOnlyDynastyName] shipyard. [FromFrom.GetTitledFirstName] joins the executioner and the convicts on their platform, and looks at you with a gloating smile.\n\n"My friends, take a long, hard look at these men," [FromFrom.GetFirstName] begins. "They are enemies of the Republic and together they conspired to sabotage the construction of the new [FromFrom.GetOnlyDynastyName] flagship. Fortunately, they were caught in the act and it has been revealed that they were not acting alone..." He gives you a long glance and you think you realize where this is going.;Une autre exécution publique est prévue à [Root.MercRepCapital.GetName] et votre présence est requise. La plupart du temps, ces événements vous ennuient, mais celui-ci retient votre attention lorsque vous comprenez que les hommes sur le point d'être exécutés sont en faits ceux que [Root.job_spymaster.Get_le_TitledFirstName] avait envoyés pour infiltrer le chantier naval de [FromFrom.GetOnlyDynastyName]. [FromFrom.Get_Le_TitledFirstName] rejoint le bourreau et les condamnés sur la plateforme, vous regardant avec un sourire jubilatoire.\n\n« Mes amis, regardez très attentivement ces hommes, commence [FromFrom.GetFirstName]. Ils sont des ennemis de la République. Ensemble, ils ont conspiré au sabotage du vaisseau de [FromFrom.GetOnlyDynastyName]. Ils ont heureusement été attrapés en pleine action, et il semble qu'ils n'agissaient pas seuls... ». Son regard se pose longuement sur vous, et vous comprenez le tour que prennent les événements.;Eine weitere öffentliche Hinrichtung wurde in [Root.MercRepCapital.GetName] festgelegt, und Eure Anwesenheit ist vonnöten. Auch wenn Euch solche Ereignisse normalerweise langweilen, zieht dieses doch Eure gesamte Aufmerksamkeit auf sich, als Euch bewusst wird, dass die verurteilten Männer, die hingerichtet werden sollen, dieselben Männer sind, die [Root.job_spymaster.GetTitledFirstName] ausgesandt hat, um die [FromFrom.GetOnlyDynastyName]-Werft zu infiltrieren. [FromFrom.GetTitledFirstName] schließt sich dem Henker und den Verurteilten auf deren Podest an und bedenkt Euch mit einem strahlenden Lächeln.\n\n"Meine Freunde, schaut Euch diese Männer genau an", beginnt [FromFrom.GetFirstName]. "Sie sind Feinde der Republik und haben gemeinsam ein Komplott geschmiedet, um den Bau des neuen [FromFrom.GetOnlyDynastyName]-Flaggschiffs zu sabotieren. Glücklicherweise wurden sie auf frischer Tat ertappt und es hat sich herausgestellt, dass sie nicht alleine gearbeitet haben ..." Er bedenkt Euch mit einem langen Blick und Ihr glaubt zu wissen, wo dies hinführen wird.;;"Una nueva ejecución pública se ha programado en [Root.MercRepCapital.GetName] y requiere tu presencia. Aunque estos eventos normalmente te aburren, éste capta tu máxima atención en cuanto te das cuenta de que los hombres condenados y a punto de ser ejecutados son los mismos que [Root.job_spymaster.GetTitledFirstName] envió para infiltrarse en el astillero de [FromFrom.GetOnlyDynastyName]. [FromFrom.GetTitledFirstName] se reúne con el verdugo y los convictos en la plataforma y mira hacia ti con regodeo.\n\n ""Amigos míos, mirad a estos hombres largo y tendido"", empieza [FromFrom.GetFirstName]. ""Son enemigos de la República y juntos conspiraron para sabotear la construcción del nuevo buque insignia de [FromFrom.GetOnlyDynastyName]. Afortunadamente, fueron sorprendidos y se ha puesto de manifiesto que no actuaban solos..."" Te mira fijamente y crees darte cuenta de qué está pasando...";;;;;;;;;x
EVTOPTA_REP_155;Let's go to damage control...;Essayons de limiter les dégâts...;Auf zur Schadensbegrenzung ...;;Vayamos al control de daños...;;;;;;;;;x
EVTNAME_REP_161;A Nightly Visit;Une visite nocturne;Ein nächtlicher Besuch;;Una visita nocturna;;;;;;;;;x
EVTDESC_REP_161;You wake in the middle of the night after a restless sleep, and decide to go for a stroll through the empty corridors of your palace. For some reason, you can't shake the feeling that something is amiss. Glancing through a window, you suddenly spot your laughing daughter on her balcony being serenaded by a secret lover below!\n\nTo your horror, you recognize the man as [From.GetTitledFirstName] of the despicable [From.GetOnlyDynastyName] family! You immediately grab the nearest crossbow and send several bolts after [From.GetFirstName] while screaming obscenities at him. The vile lecher quickly retreats and disappears into some bushes, while you hurry towards your crying daughter's room to scold her for bringing such shame to the [Root.GetOnlyDynastyName] name.;Vous vous réveillez au beau milieu de la nuit après un sommeil agité et décidez d'aller faire un tour dans les couloirs vides du palais. Pour une obscure raison, vous avez le sentiment que quelque chose ne tourne pas rond. En regardant par une fenêtre, vous apercevez soudain votre fille sur son balcon, riant aux éclats, se faisant courtiser par un prétendant secret !\n\nÀ votre grande horreur, vous reconnaissez cet homme : [From.Get_le_TitledFirstName] de l'odieuse famille [From.GetOnlyDynastyName] ! Vous prenez immédiatement l'arbalète la plus proche et vous lancez une série de carreaux vers [From.GetFirstName] en lui criant des obscénités. Le vil coureur de jupons s'enfuit rapidement et disparaît dans les buissons, tandis que vous vous précipitez dans la chambre de votre fille en pleurs pour la gronder d'avoir apporté le déshonneur et flétri le nom de [Root.GetOnlyDynastyName].;Ihr wacht nach einem unruhigen Schlaf mitten in der Nacht auf und entschließt Euch, einen Spaziergang durch die leeren Korridore Eures Palastes zu machen. Aus irgendeinem Grund werdet Ihr das Gefühl nicht los, dass etwas nicht in Ordnung ist. Als Ihr durch ein Fenster späht, erblickt Ihr plötzlich Eure lachende Tochter auf ihrem Balkon, der von einem geheimen Liebhaber unter ihr ein Ständchen gebracht wird!\n\nZu Eurem Entsetzen erkennt Ihr in dem Mann [From.GetTitledFirstName], von der verachtenswerten [From.GetOnlyDynastyName]-Familie! Ihr greift sofort zu der nächsten Armbrust und schickt [From.GetFirstName] einige Bolzen hinterher, während Ihr ihm Obszönitäten zuschreit. Der abscheuliche Lustmolch gibt schnell nach und verschwindet zwischen einigen Büschen, während Ihr in das Zimmer Eurer weinenden Tochter eilt, um sie dafür zu schelten, den [Root.GetOnlyDynastyName] Namen so beschmutzt zu haben.;;Despiertas en mitad de la noche después de un sueño intranquilo y decides dar un paseo por los pasillos vacíos de palacio. Por alguna razón, no puedes evitar tener la sensación de que algo anda mal. Miras a través de una ventana y, de repente, descubres a tu hija riéndose en el balcón, ¡mientras un amante secreto le dedica una serenata desde abajo!\n\nPara mayor horror, ¡reconoces a ese hombre como [From.GetTitledFirstName] de la despreciable familia [From.GetOnlyDynastyName]! Tomas de inmediato la ballesta más cercana y lanzas varias saetas a [From.GetFirstName], gritándole obscenidades. El infame libertino se retira rápidamente y desaparece entre unos arbustos, mientras tú te apresuras hacia la habitación de tu hija, rota en lágrimas, para reprenderla por deshonrar de tal modo el nombre de [Root.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTA_REP_161;You are not to see him again!;Tu ne le verras plus jamais !;Ihr werdet ihn nicht wiedersehen!;;¡Más vale que no lo vuelvas a ver!;;;;;;;;;x
forbid_son_tooltip;You make it clear to your son that continuing this relationship is out of the question.;Vous mettez les choses au clair avec votre fils, il est hors de question qu'il continue cette relation.;Ihr macht Eurem Sohn deutlich, dass es außer Frage steht, diese Beziehung weiterzuführen.;;Le dejas claro a tu hijo que no piensas tolerar esta relación.;;;;;;;;;x
fobid_daughter_tooltip;You make it clear to your daughter that continuing this relationship is out of the question.;Vous mettez les choses au clair avec votre fille, il est hors de question qu'elle continue cette relation.;Ihr macht Eurer Tochter deutlich, dass es außer Frage steht, diese Beziehung weiterzuführen.;;Le dejas claro a tu hija que no piensas tolerar esta relación.;;;;;;;;;x
permit_love_tooltip;Despite your previous anger, you decide to not to forbid this young couple from seeing each other.;Malgré votre accès de colère, vous décidez de ne pas empêcher ces jeunes gens de se fréquenter.;Trotz Eures vorherigen Ärgers entschließt Ihr Euch, diesem jungen Paar nicht zu verbieten, sich sehen zu dürfen.;;A pesar de tu enfado inicial, decides no prohibir los encuentros de esta joven pareja.;;;;;;;;;x
end_feud_tooltip;You decide that enough lives have been lost - this feud between your families must come to an end.;Vous décidez qu'assez de vies ont été perdues, cette vendetta entre vos familles a assez duré.;Ihr habt beschlossen, dass genug Leben verloren gegangen sind - diese Fehde zwischen Euren Familien muss zu einem Ende kommen.;;Decides que ya se han perdido bastantes vidas, esta pelea entre familias debe llegar a su fin.;;;;;;;;;x
continue_feud_tooltip;You blame the rival family for the death of your child.;Vous reprochez la mort de votre fils à la famille rivale.;Ihr macht die rivalisierende Familie für den Tod Eures Kindes verantwortlich.;;Culpas a la familia rival de la muerte de tu hijo.;;;;;;;;;x
approve_plan_tooltip;You approve of your son's plan.;Vous approuvez le plan de votre fils.;Ihr stimmt dem Plan Eures Sohnes zu.;;Apruebas el plan de tu hijo.;;;;;;;;;x
refuse_plan_tooltip;You disapprove of your son's plan.;Vous désapprouvez le plan de votre fils.;Ihr lehnt den Plan Eures Sohnes ab.;;Desapruebas el plan de tu hijo.;;;;;;;;;x
flagship_plan_approved_tooltip;You approve the plan.;Vous approuvez le plan.;Ihr stimmt dem Plan zu.;;Apruebas el plan.;;;;;;;;;x
flagship_plan_refused_tooltip;You reject the plan as being too risky.;Vous rejetez le plan car il est trop risqué.;Ihr lehnt den Plan als zu riskant ab.;;Rechazas el plan por considerarlo demasiado arriesgado.;;;;;;;;;x
EVTOPTB_REP_161;Perhaps I acted in haste.... I will not stand in the way of true love.;J'ai peut-être agi trop hâtivement... Je ne peux empêcher un véritable amour.;Vielleicht habe ich übereilt gehandelt ... Ich werde wahrer Liebe nicht im Weg stehen.;;Tal vez actué precipitadamente.... No voy a interponerme en el camino del amor verdadero.;;;;;;;;;x
EVTDESC_REP_163;You wake in the middle of the night after a restless sleep, and decide to go for a stroll through the empty corridors of your palace. For some reason, you can't shake the feeling that something is amiss. As you pass your son's room, you hear faint girlish laughter and other sounds of a carnal nature! You kick open the door to reveal your son in bed with a secret lover!\n\nTo your horror, you recognize the girl as [From.GetTitledFirstName] of the despicable [From.GetOnlyDynastyName] family! As you furiously scold your son for bringing such shame to the family, the girl leaps out of bed wearing only the bedsheets and runs away in tears. The sound of her bawling echoes throughout the palace corridors, and it is matched in volume only by your voice as you discipline your son.;Vous vous réveillez au beau milieu de la nuit après un sommeil agité et décidez d'aller faire un tour dans les couloirs vides du palais. Pour une raison obscure, vous avez le sentiment que quelque chose ne tourne pas rond. En passant devant la chambre de votre fils, vous entendez des petits rires féminins et d'autres bruits de nature charnelle ! Vous ouvrez la porte d'un coup de pied pour découvrir votre fils au lit avec une amante secrète !\n\nÀ votre grande horreur, vous reconnaissez cette fille : [From.Get_le_TitledFirstName] de l'odieuse famille [From.GetOnlyDynastyName] ! Tandis que vous grondez furieusement votre fils pour ainsi déshonorer votre famille, la fille se glisse hors du lit, ne portant que les draps en guise de vêtements, et elle s'enfuit en pleurant. L'écho de ses beuglements n'a d'égal que le niveau sonore de votre voix qui sermonne fermement votre fils.;Ihr wacht nach einem unruhigen Schlaf mitten in der Nacht auf und entschließt Euch, einen Spaziergang durch die leeren Korridore Eures Palastes zu machen. Aus irgendeinem Grund werdet Ihr das Gefühl nicht los, dass etwas nicht in Ordnung ist. Als Ihr an dem Zimmer Eures Sohnes vorbeikommt, hört Ihr leises Mädchengelächter und andere Geräusche körperlicher Natur. Ihr stoßt die Tür auf und entdeckt Euren Sohn mit einer heimlichen Geliebten!\n\nZu Eurem Entsetzen erkennt Ihr in dem Mädchen [From.GetTitledFirstName], von der verachtenswerten [From.GetOnlyDynastyName]-Familie! Während Ihr Euren Sohn dafür scheltet, dass er Schande über die Familie gebracht hat, springt das Mädchen, nur mit Bettlaken bekleidet aus dem Bett und rennt tränenüberströmt davon. Der Klang Ihres Geheules hallt durch die Palastkorridore und die Lautstärke Eurer Stimme, mit der Ihr Euren Sohn maßregelt, steht dem mitnichten nach.;;Despiertas en mitad de la noche después de un sueño intranquilo y decides dar un paseo por los pasillos vacíos de palacio. Por alguna razón, no puedes evitar tener la sensación de que algo anda mal. Al pasar junto a la habitación de tu hijo, ¡oyes una risita femenina y otros sonidos de naturaleza carnal! Abres la puerta de una patada ¡y sorprendes a tu hijo en la cama con una amante secreta!\n\nPara mayor horror, ¡reconoces a la chica como [From.GetTitledFirstName] de la despreciable familia [From.GetOnlyDynastyName]! Mientras regañas furiosamente a tu hijo por causar tal deshonra a la familia, la chica salta de la cama cubierta con solo las sábanas y huye entre sollozos. El eco de su llanto retumba en los corredores de palacio, apenas equiparable en volumen con las palabras de reproche que diriges a tu hijo.;;;;;;;;;x
EVTOPTA_REP_163;You are not to see her again!;Tu ne la verras plus jamais !;Ihr werdet sie nicht erneut wiedersehen!;;¡Más vale que no la vuelvas a ver!;;;;;;;;;x
EVTNAME_REP_164;Never Was a Story of More Woe...;Car jamais il n' y eut plus douloureux récit...;Es gab niemals eine Geschichte von mehr Kummer;;Nunca contuvo una historia tanta aflicción...;;;;;;;;;x
EVTDESC_REP_164;You are eating supper when the doors to your palace's dining room suddenly fly open and [FromFrom.Father.GetTitledFirstName] storms inside, chased by your guards. "Where is he?" [FromFrom.Father.GetFirstName] demands, pounding his fist on the table. "Damn it, [Root.GetFirstName]! Where is my son?!" He slams a piece of paper on the table. "I expressly forbade him from having anything to do with that harlot daughter of yours, but today I found this note!"\n\nHe reads with a somber voice: "'Father, since you would deny me the love of my life and since...' etc, etc, '...my love and I have decided to end it all. Farewell.'" With a gasp, you push the table aside and rush up the stairs towards your daughter's room with [FromFrom.Father.GetFirstName] on your heels. There, embracing each other on the floor, the two lovers lie dead next to an empty bottle of poison...;Vous dégustez votre dîner quand tout à coup les portes de la salle à manger du palais s'ouvrent et [FromFrom.Father.Get_le_TitledFirstName] entre en coup de vent, poursuivi par vos gardes. « Où est-il ? », vocifère-t-il, frappant la table de son poing. « Bon Dieu, [Root.GetFirstName] ! Où est mon fils ?! » Il jette un bout de papier sur la table. « Je lui avais formellement interdit d'avoir une quelconque histoire avec votre traînée de fille, mais j'ai trouvé ce mot aujourd'hui ! »\nIl lit d'une sombre voix : « Père, comme vous rejetez l'amour de ma vie... (etc., etc.)...mon amour et moi avons décidé d'en finir. Adieu. » Pris de panique, vous repoussez la table et vous précipitez à l'étage dans la chambre de votre fille, [FromFrom.Father.GetFirstName] vous suit de près. Là, enlacés, les deux amants gisent morts sur le sol, un flacon de poison vide près d'eux...;Ihr esst gerade Euer Abendessen, als die Türen Eures Esszimmers plötzlich auffliegen und [FromFrom.Father.GetTitledFirstName], gefolgt von Euren Wachen, reinstürmt. "Wo ist er?", verlangt [FromFrom.Father.GetFirstName] zu wissen und donnert seine Faust auf den Tisch. "Verdammt, [Root.GetFirstName]! Wo ist mein Sohn?!" Er wirft einen Fetzen Papier auf den Tisch. "Ich habe ihm ausdrücklich verboten, sich mit dieser Hure, die Eure Tochter ist, einzulassen, doch heute fand ich diese Notiz!"\n\nMit düsterer Stimme liest er vor: "Vater, da Ihr mir die Liebe meines Lebens verweigert und da ..." usw., usf., "... haben die Liebe meines Lebens und ich beschlossen, allem ein Ende zu setzen." Mit einem Keuchen schiebt Ihr den Tisch zur Seite und stürzt die Treppen hoch und zum Raum Eurer Tochter, mit [FromFrom.Father.GetFirstName] dicht auf den Fersen. Eng umschlungen liegen dort die beiden Liebenden tot auf dem Boden, neben sich ein leeres Giftfläschchen ...;;"Estás cenando cuando de pronto las puertas del comedor de palacio se abren de par en par e irrumpe [FromFrom.Father.GetTitledFirstName], seguido de tus guardias. ""¿Dónde está?"" pregunta [FromFrom.Father.GetFirstName], dando un puñetazo en la mesa. ""¡Maldita sea, [Root.GetFirstName]! ¿Dónde está mi hijo?"" Estampa un trozo de papel sobre la mesa. ""Le prohibí expresamente toda relación con la ramera de tu hija, ¡pero hoy he hallado esta nota!""\n\nLee con voz sombría: ""'Padre, dado que ibais a negarme el amor de mi vida y que...' etc, etc, '...mi amor y yo hemos decidido acabar con todo. Adiós.'"" Con un grito ahogado, apartas la mesa y subes las escaleras corriendo hasta la habitación de tu hija, seguido de [FromFrom.Father.GetFirstName]. En ella, abrazados en el suelo, yacen muertos los dos amantes junto a una botella de veneno vacía...";;;;;;;;;x
EVTOPTA_REP_164;This feud has cost us everything... it has to end.;Cette vendetta nous aura coûté beaucoup trop cher... Nous devons y mettre fin.;Diese Fehde hat uns alles gekostet ... das muss ein Ende haben.;;Este enfrentamiento nos ha salido demasiado caro... debe terminar.;;;;;;;;;x
EVTOPTB_REP_164;Y-you killed her! My sweet daughter!;V-vous l'avez tuée ! Ma fille chérie !;I-Ihr habt sie getötet! Meine süße Tochter!;;¡Tú, tú la has matado! ¡Mi dulce hija!;;;;;;;;;x
EVTDESC_REP_165;You are eating supper when the doors to your palace's dining room suddenly fly open and [FromFrom.Father.GetTitledFirstName] storms inside, chased by your guards. "Where is she?" [FromFrom.Father.GetFirstName] demands, pounding his fist on the table. "Damn it, [Root.GetFirstName]! Where is my daughter?!" He slams a piece of paper on the table. "I expressly forbade her from having anything to do with that no-good son of yours, but today I found this note!"\n\nHe reads with a somber voice: "'Father, since you would deny me the love of my life and since...' etc, etc, '...my love and I have decided to end it all. Farewell.'" With a gasp, you push the table aside and rush up the stairs towards your son's room with [FromFrom.Father.GetFirstName] on your heels. There, embracing each other on the floor, the two lovers lie dead next to an empty bottle of poison...;Vous dégustez votre dîner quand tout à coup les portes de la salle à manger du palais s'ouvrent et [FromFrom.Father.Get_le_TitledFirstName] entre en coup de vent, poursuivi par vos gardes. « Où est-elle ? », vocifère-t-il, frappant la table de son poing. « Bon Dieu, [Root.GetFirstName] ! Où est ma fille ?! » Il jette un bout de papier sur la table. « Je lui avais formellement interdit d'avoir une quelconque histoire avec votre vaurien de fils, mais j'ai trouvé cette note aujourd'hui ! »\nIl lit d'une sombre voix : « Père, comme vous rejetez l'amour de ma vie... (etc., etc.)...mon amour et moi avons décidé d'en finir. Adieu. » Pris de panique, vous repoussez la table et vous précipitez à l'étage dans la chambre de votre fils, [FromFrom.Father.GetFirstName] vous suit de près. Là, enlacés, les deux amants gisent morts sur le sol, un flacon de poison vide près d'eux...;Ihr esst gerade Euer Abendessen, als die Türen Eures Esszimmers plötzlich auffliegen und [FromFrom.Father.GetTitledFirstName], gefolgt von Euren Wachen, reinstürmt. "Wo ist sie?", verlangt [FromFrom.Father.GetFirstName] zu wissen und donnert seine Faust auf den Tisch. "Verdammt, [Root.GetFirstName]! Wo ist meine Tochter?!" Er wirft einen Fetzen Papier auf den Tisch. "Ich habe ihr ausdrücklich verboten, sich mit Eurem nutzlosen Sohn einzulassen, doch heute fand ich diese Notiz!"\n\nMit düsterer Stimme liest er vor: "Vater, da Ihr mir die Liebe meines Lebens verweigert und da..." usw., usf., "...haben die Liebe meines Lebens und ich beschlossen, allem ein Ende zu setzen." Mit einem Keuchen schiebt Ihr den Tisch zur Seite und stürzt die Treppen hoch und zum Raum Eures Sohnes, mit [FromFrom.Father.GetFirstName] dicht auf den Fersen. Eng umschlungen liegen dort die beiden Liebenden tot auf dem Boden, neben sich ein leeres Giftfläschchen ...;;"Estás cenando cuando de pronto las puertas del comedor de palacio se abren de par en par e irrumpe [FromFrom.Father.GetTitledFirstName], seguido de tus guardias. ""¿Dónde está?"" pregunta [FromFrom.Father.GetFirstName], dando un puñetazo en la mesa. ""¡Maldita sea, [Root.GetFirstName]! ¿Dónde está mi hija?"" Estampa un trozo de papel sobre la mesa. ""Le prohibí expresamente toda relación con el impresentable de tu hijo, ¡pero hoy he hallado esta nota!""\n\nLee con voz sombría: ""'Padre, dado que ibais a negarme el amor de mi vida y que...' etc, etc, '...mi amor y yo hemos decidido acabar con todo. Adiós.'"" Con un grito ahogado, apartas la mesa y subes las escaleras corriendo hasta la habitación de tu hijo, seguido de [FromFrom.Father.GetFirstName]. En ella, abrazados en el suelo, yacen muertos los dos amantes junto a una botella de veneno vacía...";;;;;;;;;x
EVTOPTB_REP_165;Y-you killed him! My poor boy!;V-vous l'avez tué ! Mon pauvre fils !;I-Ihr habt ihn getötet! Mein armer Junge!;;¡Tú, tú lo has matado! ¡Mi pobre hijo!;;;;;;;;;x
EVTNAME_REP_166;Wedding Bells;Cloches nuptiales;Hochzeitsglocken;;Campanadas de boda;;;;;;;;;x
EVTDESC_REP_166;It is a day of joyous celebration! Despite the bitter rivalry between the [Root.GetOnlyDynastyName] and [FromFrom.GetOnlyDynastyName] families, love found a way to bridge that gap and bring a young couple together. You decided not to intervene, and it seems [FromFrom.Father.GetTitledFirstName] shared your sentiments and gave his blessings to the couple. Today they are joined in the sacred union of marriage.\n\nThis will hopefully be the start of a lasting peace between your families, and a new era of friendship. As the ceremony is completed and the festivities commence, you and [FromFrom.Father.GetFirstName] shake hands and share some wine together.;C'est un grand jour de célébration ! Malgré l'amère rivalité entre les familles [Root.GetOnlyDynastyName] et [FromFrom.GetOnlyDynastyName], l'amour a réussi à franchir le fossé les séparant et a uni un jeune couple. Vous avez décidé de ne pas intervenir et il semble que [FromFrom.Father.Get_le_TitledFirstName] ait partagé vos sentiments et ait donné sa bénédiction aux tourtereaux. Aujourd'hui, ils s'unissent par les liens sacrés du mariage.\n\nTous espèrent que c'est là le début d'une longue période de paix entre vos deux familles, ainsi que d'une nouvelle amitié. La cérémonie terminée, les festivités commencent et vous serrez la main de [FromFrom.Father.GetFirstName] et trinquez ensemble.;Es ist ein freudiges Fest! Trotz der bitteren Rivalität zwischen den Familien [Root.GetOnlyDynastyName] und [FromFrom.GetOnlyDynastyName] hat die Liebe einen Weg gefunden, diese Kluft zu überbrücken und ein junges Paar zusammenzubringen. Ihr habt Euch entschlossen, nicht einzugreifen, und es hat allen Anschein, als habe [FromFrom.Father.GetTitledFirstName] Eure Absichten geteilt und dem Paar seinen Segen gegeben. Heute werden sie im Bund der heiligen Ehe vereint.\n\nDies wird hoffentlich der Beginn eines langandauernden Friedens zwischen Euren Familien sein und eine neue Ära der Freundschaft. Als die Zeremonie beendet ist und die Festlichkeiten beginnen, schüttelt Ihr und [FromFrom.Father.GetFirstName] die Hände und teilt den Wein untereinander.;;¡Este es un día de celebración gozosa! A pesar de la amarga rivalidad que existe entre las familias [Root.GetOnlyDynastyName] y [FromFrom.GetOnlyDynastyName], el amor ha hallado el modo de cerrar esa brecha y unir a la joven pareja. Decidiste no intervenir y parece que [FromFrom.Father.GetTitledFirstName] compartió tus sentimientos y dio su bendición a esta pareja, que se une hoy en Santo Matrimonio.\n\nEsperemos que sea el inicio de una paz duradera entre ambas familias y de una nueva era de amistad. Finalizada la ceremonia, da comienzo el festejo. Tú y [FromFrom.Father.GetFirstName] os dais la mano y compartis unas copas de vino.;;;;;;;;;x
EVTOPTA_REP_166;A toast to the continued prosperity of our two families!;Je lève mon verre à la prospérité de nos deux familles !;Ein Trinkspruch auf den kontinuierlichen Wohlstand unserer beiden Familien!;;¡Un brindis por la continua prosperidad de nuestras dos familias!;;;;;;;;;x
EVTNAME_REP_168;Two Funerals and a Truce;Deux funérailles et une trève;Zwei Beerdigungen und ein Waffenstillstand;;Dos funerales y una tregua;;;;;;;;;x
EVTDESC_REP_168;The [Root.GetOnlyDynastyName] and the [From.GetOnlyDynastyName] families have come together on this day to mourn the recent loss of their two children. Yet amidst all the gloom there is a glimmer of hope for the future. You and [From.GetTitledFirstName] are meeting with all the ranking members of your two respective houses.\n\nTogether you have decided to finally end the bitter feud that has been raging longer than anyone can remember. It may be too late for your closest kin, but future generations of [Root.GetOnlyDynastyName] and [From.GetOnlyDynastyName] children will no longer grow up seeing each other as mortal enemies.;Les familles [Root.GetOnlyDynastyName] et [From.GetOnlyDynastyName] sont réunies en ce jour pour pleurer la perte douloureuse de leurs deux enfants. Au beau milieu de cette noirceur luit cependant une lueur d'espoir. [From.Get_Le_TitledFirstName] et vous vous rencontrez avec les membres les plus importants de vos clans respectifs.\n\nEnsemble, vous avez décidé de mettre un terme à cette amère rivalité qui ronge vos familles depuis si longtemps et dont personne ne se souvient de sa cause. Il est trop tard pour vos deux enfants, mais les générations futures de [Root.GetOnlyDynastyName] et [From.GetOnlyDynastyName] ne doivent plus jamais grandir en considérant l'autre comme ennemi mortel.;Die Familien [Root.GetOnlyDynastyName] und [From.GetOnlyDynastyName] sind an diesem Tag zusammengekommen, um den kürzlichen Verlust ihrer beiden Kinder zu betrauern. Doch inmitten der Finsternis gibt es einen Funken Hoffnung für die Zukunft. Ihr und [From.GetTitledFirstName] trefft Euch mit allen hochrangigen Mitgliedern Eurer zwei jeweiligen Häuser.\n\nGemeinsam habt Ihr beschlossen, endlich diese bittere Fehde zu beenden, die schon länger anhält, als sich irgendjemand erinnern kann. Es mag für Eure nächsten Verwandten zu spät sein, doch zukünftige Generationen von [Root.GetOnlyDynastyName] und [From.GetOnlyDynastyName] werden nie wieder aufwachsen und einander als Todfeinde betrachten.;;Las familias [Root.GetOnlyDynastyName] y [From.GetOnlyDynastyName] se han reunido en este día para llorar la reciente pérdida de sus dos hijos. Sin embargo, en medio de tanta penumbra, brilla una luz de esperanza para el futuro. Tú y [From.GetTitledFirstName] os reunís con los miembros principales de ambas dinastías.\n\nJuntos habéis acordado poner fin a la amarga disputa que se libra desde tiempos inmemoriales. Puede que sea demasiado tarde para tus allegados más próximos, pero las generaciones futuras de [Root.GetOnlyDynastyName] y [From.GetOnlyDynastyName] ya no crecerán como enemigos mortales.;;;;;;;;;x
EVTOPTA_REP_168;Let us never forget this day.;N'oublions jamais ce jour.;Lasst uns diesen Tag niemals vergessen.;;No debemos olvidar nunca este día.;;;;;;;;;x
EVTNAME_REP_182;The Smugglers of [Root.MercRepCapital.GetName];Les contrebandiers de [Root.MercRepCapital.GetName];Die Schmuggler von [Root.MercRepCapital.GetName];;Los contrabandistas de [Root.MercRepCapital.GetName];;;;;;;;;x
